      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      22.036301       0.023363       0.023363        17      16.0      17.0       0.247833
    -50.00    -15.00      19.027229       0.021177       0.021177        17      16.0      17.0       0.247833
    -50.00    -10.00      16.018150       0.017460       0.017460        17      16.0      17.0       0.247833
    -50.00     -5.00      13.009080       0.012230       0.012230        17      16.0      17.0       0.247833
    -50.00      0.00      10.000000       0.021341       0.021341        17      16.0      17.0       0.247833
    -50.00      5.00       6.990920       0.046134       0.046134        17      16.0      17.0       0.247833
    -50.00     10.00       3.981850       0.053339       0.053339        17      16.0      17.0       0.247833
    -45.00    -20.00      22.036301       0.028294       0.028294        17      16.0      17.0       0.247833
    -45.00    -15.00      19.027229       0.024047       0.024047        17      16.0      17.0       0.247833
    -45.00    -10.00      16.018150       0.027423       0.027423        17      16.0      17.0       0.247833
    -45.00     -5.00      13.009080       0.025447       0.025447        17      16.0      17.0       0.247833
    -45.00      0.00      10.000000       0.041783       0.041783        17      16.0      17.0       0.247833
    -45.00      5.00       6.990920       0.070342       0.070342        17      16.0      17.0       0.247833
    -45.00     10.00       3.981850       0.086412       0.086412        17      16.0      17.0       0.247833
    -40.00    -20.00      22.036301       0.017672       0.017672        17      16.0      17.0       0.247833
    -40.00    -15.00      19.027229       0.025280       0.025280        17      16.0      17.0       0.247833
    -40.00    -10.00      16.018150       0.029055       0.029055        17      16.0      17.0       0.247833
    -40.00     -5.00      13.009080       0.036134       0.036134        17      16.0      17.0       0.247833
    -40.00      0.00      10.000000       0.055360       0.055360        17      16.0      17.0       0.247833
    -40.00      5.00       6.990920       0.086007       0.086007        17      16.0      17.0       0.247833
    -40.00     10.00       3.981850       0.100735       0.100735        17      16.0      17.0       0.247833
    -35.00    -20.00      22.036301       0.015188       0.015188        17      16.0      17.0       0.247833
    -35.00    -15.00      19.027229       0.022826       0.022826        17      16.0      17.0       0.247833
    -35.00    -10.00      16.018150       0.023928       0.023928        17      16.0      17.0       0.247833
    -35.00     -5.00      13.009080       0.029510       0.029510        17      16.0      17.0       0.247833
    -35.00      0.00      10.000000       0.053028       0.053028        17      16.0      17.0       0.247833
    -35.00      5.00       6.990920       0.087223       0.087223        17      16.0      17.0       0.247833
    -35.00     10.00       3.981850       0.094358       0.094358        17      16.0      17.0       0.247833
    -30.00    -20.00      22.036301       0.018184       0.018184        17      16.0      17.0       0.247833
    -30.00    -15.00      19.027229       0.026164       0.026164        17      16.0      17.0       0.247833
    -30.00    -10.00      16.018150       0.020957       0.020957        17      16.0      17.0       0.247833
    -30.00     -5.00      13.009080       0.017464       0.017464        17      16.0      17.0       0.247833
    -30.00      0.00      10.000000       0.050237       0.050237        17      16.0      17.0       0.247833
    -30.00      5.00       6.990920       0.080144       0.080144        17      16.0      17.0       0.247833
    -30.00     10.00       3.981850       0.077626       0.077626        17      16.0      17.0       0.247833
    -25.00    -20.00      22.036301       0.016330       0.016330        17      16.0      17.0       0.247833
    -25.00    -15.00      19.027229       0.022970       0.022970        17      16.0      17.0       0.247833
    -25.00    -10.00      16.018150       0.018861       0.018861        17      16.0      17.0       0.247833
    -25.00     -5.00      13.009080       0.007361       0.007361        17      16.0      17.0       0.247833
    -25.00      0.00      10.000000       0.043041       0.043041        17      16.0      17.0       0.247833
    -25.00      5.00       6.990920       0.066485       0.066485        17      16.0      17.0       0.247833
    -25.00     10.00       3.981850       0.057607       0.057607        17      16.0      17.0       0.247833
    -20.00    -20.00      22.036301       0.017115       0.017115        17      16.0      17.0       0.247833
    -20.00    -15.00      19.027229       0.017811       0.017811        17      16.0      17.0       0.247833
    -20.00    -10.00      16.018150       0.013624       0.013624        17      16.0      17.0       0.247833
    -20.00     -5.00      13.009080       0.011485       0.011485        17      16.0      17.0       0.247833
    -20.00      0.00      10.000000       0.009991       0.009991        17      16.0      17.0       0.247833
    -20.00      5.00       6.990920       0.012352       0.012352        17      16.0      17.0       0.247833
    -20.00     10.00       3.981850       0.010755       0.010755        17      16.0      17.0       0.247833
    -15.00    -20.00      22.036301       0.016914       0.016914        17      16.0      17.0       0.247833
    -15.00    -15.00      19.027229       0.008179       0.008179        17      16.0      17.0       0.247833
    -15.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
    -15.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
    -15.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
    -15.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
    -15.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00    -20.00      22.036301       0.022823       0.022823        17      16.0      17.0       0.247833
    -10.00    -15.00      19.027229       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
    -10.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00    -20.00      22.036301       0.017841       0.017841        17      16.0      17.0       0.247833
     -5.00    -15.00      19.027229       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
     -5.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00    -20.00      22.036301       0.009980       0.009980        17      16.0      17.0       0.247833
      0.00    -15.00      19.027229       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
      0.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00    -20.00      22.036301       0.011271       0.011271        17      16.0      17.0       0.247833
      5.00    -15.00      19.027229       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
      5.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00    -20.00      22.036301       0.012084       0.012084        17      16.0      17.0       0.247833
     10.00    -15.00      19.027229       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
     10.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
     15.00    -20.00      22.036301       0.006624       0.006624        17      16.0      17.0       0.247833
     15.00    -15.00      19.027229       0.004950       0.004950        17      16.0      17.0       0.247833
     15.00    -10.00      16.018150       0.000000       0.000000        17      16.0      17.0       0.247833
     15.00     -5.00      13.009080       0.000000       0.000000        17      16.0      17.0       0.247833
     15.00      0.00      10.000000       0.000000       0.000000        17      16.0      17.0       0.247833
     15.00      5.00       6.990920       0.000000       0.000000        17      16.0      17.0       0.247833
     15.00     10.00       3.981850       0.000000       0.000000        17      16.0      17.0       0.247833
     20.00    -20.00      22.036301       0.027193       0.027193        17      16.0      17.0       0.247833
     20.00    -15.00      19.027229       0.014754       0.014754        17      16.0      17.0       0.247833
     20.00    -10.00      16.018150       0.006478       0.006478        17      16.0      17.0       0.247833
     20.00     -5.00      13.009080       0.012009       0.012009        17      16.0      17.0       0.247833
     20.00      0.00      10.000000       0.011732       0.011732        17      16.0      17.0       0.247833
     20.00      5.00       6.990920       0.011415       0.011415        17      16.0      17.0       0.247833
     20.00     10.00       3.981850       0.010018       0.010018        17      16.0      17.0       0.247833
     25.00    -20.00      22.036301       0.035457       0.035457        17      16.0      17.0       0.247833
     25.00    -15.00      19.027229       0.038965       0.038965        17      16.0      17.0       0.247833
     25.00    -10.00      16.018150       0.031790       0.031790        17      16.0      17.0       0.247833
     25.00     -5.00      13.009080       0.021827       0.021827        17      16.0      17.0       0.247833
     25.00      0.00      10.000000       0.026248       0.026248        17      16.0      17.0       0.247833
     25.00      5.00       6.990920       0.046810       0.046810        17      16.0      17.0       0.247833
     25.00     10.00       3.981850       0.060638       0.060638        17      16.0      17.0       0.247833
     30.00    -20.00      22.036301       0.034147       0.034147        17      16.0      17.0       0.247833
     30.00    -15.00      19.027229       0.041581       0.041581        17      16.0      17.0       0.247833
     30.00    -10.00      16.018150       0.038266       0.038266        17      16.0      17.0       0.247833
     30.00     -5.00      13.009080       0.023563       0.023563        17      16.0      17.0       0.247833
     30.00      0.00      10.000000       0.044907       0.044907        17      16.0      17.0       0.247833
     30.00      5.00       6.990920       0.076968       0.076968        17      16.0      17.0       0.247833
     30.00     10.00       3.981850       0.099370       0.099370        17      16.0      17.0       0.247833
     35.00    -20.00      22.036301       0.031173       0.031173        17      16.0      17.0       0.247833
     35.00    -15.00      19.027229       0.043326       0.043326        17      16.0      17.0       0.247833
     35.00    -10.00      16.018150       0.036616       0.036616        17      16.0      17.0       0.247833
     35.00     -5.00      13.009080       0.026506       0.026506        17      16.0      17.0       0.247833
     35.00      0.00      10.000000       0.055245       0.055245        17      16.0      17.0       0.247833
     35.00      5.00       6.990920       0.087886       0.087886        17      16.0      17.0       0.247833
     35.00     10.00       3.981850       0.114857       0.114857        17      16.0      17.0       0.247833
     40.00    -20.00      22.036301       0.028841       0.028841        17      16.0      17.0       0.247833
     40.00    -15.00      19.027229       0.050293       0.050293        17      16.0      17.0       0.247833
     40.00    -10.00      16.018150       0.042757       0.042757        17      16.0      17.0       0.247833
     40.00     -5.00      13.009080       0.022648       0.022648        17      16.0      17.0       0.247833
     40.00      0.00      10.000000       0.046405       0.046405        17      16.0      17.0       0.247833
     40.00      5.00       6.990920       0.074919       0.074919        17      16.0      17.0       0.247833
     40.00     10.00       3.981850       0.104182       0.104182        17      16.0      17.0       0.247833
     45.00    -20.00      22.036301       0.025932       0.025932        17      16.0      17.0       0.247833
     45.00    -15.00      19.027229       0.048501       0.048501        17      16.0      17.0       0.247833
     45.00    -10.00      16.018150       0.043992       0.043992        17      16.0      17.0       0.247833
     45.00     -5.00      13.009080       0.019435       0.019435        17      16.0      17.0       0.247833
     45.00      0.00      10.000000       0.027260       0.027260        17      16.0      17.0       0.247833
     45.00      5.00       6.990920       0.058443       0.058443        17      16.0      17.0       0.247833
     45.00     10.00       3.981850       0.080154       0.080154        17      16.0      17.0       0.247833
     50.00    -20.00      22.036301       0.022897       0.022897        17      16.0      17.0       0.247833
     50.00    -15.00      19.027229       0.034366       0.034366        17      16.0      17.0       0.247833
     50.00    -10.00      16.018150       0.033810       0.033810        17      16.0      17.0       0.247833
     50.00     -5.00      13.009080       0.017666       0.017666        17      16.0      17.0       0.247833
     50.00      0.00      10.000000       0.014771       0.014771        17      16.0      17.0       0.247833
     50.00      5.00       6.990920       0.032376       0.032376        17      16.0      17.0       0.247833
     50.00     10.00       3.981850       0.046347       0.046347        17      16.0      17.0       0.247833
