      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      22.036301       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00    -15.00      19.027229       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00    -10.00      16.018150       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00     -5.00      13.009080       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00      0.00      10.000000       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00      5.00       6.990920       0.000000       0.000000        12      11.0      12.0       0.247833
    -50.00     10.00       3.981850       0.000000       0.000000        12      11.0      12.0       0.247833
    -45.00    -20.00      22.036301       0.000000       0.000000        12      11.0      12.0       0.247833
    -45.00    -15.00      19.027229       0.015157       0.015157        12      11.0      12.0       0.247833
    -45.00    -10.00      16.018150       0.029107       0.029107        12      11.0      12.0       0.247833
    -45.00     -5.00      13.009080       0.006364       0.006364        12      11.0      12.0       0.247833
    -45.00      0.00      10.000000       0.011313       0.011313        12      11.0      12.0       0.247833
    -45.00      5.00       6.990920       0.018508       0.018508        12      11.0      12.0       0.247833
    -45.00     10.00       3.981850       0.016296       0.016296        12      11.0      12.0       0.247833
    -40.00    -20.00      22.036301       0.039070       0.039070        12      11.0      12.0       0.247833
    -40.00    -15.00      19.027229       0.048029       0.048029        12      11.0      12.0       0.247833
    -40.00    -10.00      16.018150       0.043654       0.043654        12      11.0      12.0       0.247833
    -40.00     -5.00      13.009080       0.027018       0.027018        12      11.0      12.0       0.247833
    -40.00      0.00      10.000000       0.035591       0.035591        12      11.0      12.0       0.247833
    -40.00      5.00       6.990920       0.058310       0.058310        12      11.0      12.0       0.247833
    -40.00     10.00       3.981850       0.068468       0.068468        12      11.0      12.0       0.247833
    -35.00    -20.00      22.036301       0.037917       0.037917        12      11.0      12.0       0.247833
    -35.00    -15.00      19.027229       0.045590       0.045590        12      11.0      12.0       0.247833
    -35.00    -10.00      16.018150       0.032941       0.032941        12      11.0      12.0       0.247833
    -35.00     -5.00      13.009080       0.032145       0.032145        12      11.0      12.0       0.247833
    -35.00      0.00      10.000000       0.062410       0.062410        12      11.0      12.0       0.247833
    -35.00      5.00       6.990920       0.089070       0.089070        12      11.0      12.0       0.247833
    -35.00     10.00       3.981850       0.096342       0.096342        12      11.0      12.0       0.247833
    -30.00    -20.00      22.036301       0.036888       0.036888        12      11.0      12.0       0.247833
    -30.00    -15.00      19.027229       0.044074       0.044074        12      11.0      12.0       0.247833
    -30.00    -10.00      16.018150       0.023598       0.023598        12      11.0      12.0       0.247833
    -30.00     -5.00      13.009080       0.039286       0.039286        12      11.0      12.0       0.247833
    -30.00      0.00      10.000000       0.079214       0.079214        12      11.0      12.0       0.247833
    -30.00      5.00       6.990920       0.110345       0.110345        12      11.0      12.0       0.247833
    -30.00     10.00       3.981850       0.121452       0.121452        12      11.0      12.0       0.247833
    -25.00    -20.00      22.036301       0.033742       0.033742        12      11.0      12.0       0.247833
    -25.00    -15.00      19.027229       0.036581       0.036581        12      11.0      12.0       0.247833
    -25.00    -10.00      16.018150       0.019785       0.019785        12      11.0      12.0       0.247833
    -25.00     -5.00      13.009080       0.041794       0.041794        12      11.0      12.0       0.247833
    -25.00      0.00      10.000000       0.076348       0.076348        12      11.0      12.0       0.247833
    -25.00      5.00       6.990920       0.116807       0.116807        12      11.0      12.0       0.247833
    -25.00     10.00       3.981850       0.126258       0.126258        12      11.0      12.0       0.247833
    -20.00    -20.00      22.036301       0.032178       0.032178        12      11.0      12.0       0.247833
    -20.00    -15.00      19.027229       0.034133       0.034133        12      11.0      12.0       0.247833
    -20.00    -10.00      16.018150       0.019305       0.019305        12      11.0      12.0       0.247833
    -20.00     -5.00      13.009080       0.035989       0.035989        12      11.0      12.0       0.247833
    -20.00      0.00      10.000000       0.069671       0.069671        12      11.0      12.0       0.247833
    -20.00      5.00       6.990920       0.105892       0.105892        12      11.0      12.0       0.247833
    -20.00     10.00       3.981850       0.117276       0.117276        12      11.0      12.0       0.247833
    -15.00    -20.00      22.036301       0.029587       0.029587        12      11.0      12.0       0.247833
    -15.00    -15.00      19.027229       0.031526       0.031526        12      11.0      12.0       0.247833
    -15.00    -10.00      16.018150       0.019179       0.019179        12      11.0      12.0       0.247833
    -15.00     -5.00      13.009080       0.035838       0.035838        12      11.0      12.0       0.247833
    -15.00      0.00      10.000000       0.060501       0.060501        12      11.0      12.0       0.247833
    -15.00      5.00       6.990920       0.087482       0.087482        12      11.0      12.0       0.247833
    -15.00     10.00       3.981850       0.103583       0.103583        12      11.0      12.0       0.247833
    -10.00    -20.00      22.036301       0.025077       0.025077        12      11.0      12.0       0.247833
    -10.00    -15.00      19.027229       0.027972       0.027972        12      11.0      12.0       0.247833
    -10.00    -10.00      16.018150       0.023072       0.023072        12      11.0      12.0       0.247833
    -10.00     -5.00      13.009080       0.029272       0.029272        12      11.0      12.0       0.247833
    -10.00      0.00      10.000000       0.048279       0.048279        12      11.0      12.0       0.247833
    -10.00      5.00       6.990920       0.071782       0.071782        12      11.0      12.0       0.247833
    -10.00     10.00       3.981850       0.092715       0.092715        12      11.0      12.0       0.247833
     -5.00    -20.00      22.036301       0.021017       0.021017        12      11.0      12.0       0.247833
     -5.00    -15.00      19.027229       0.026198       0.026198        12      11.0      12.0       0.247833
     -5.00    -10.00      16.018150       0.030825       0.030825        12      11.0      12.0       0.247833
     -5.00     -5.00      13.009080       0.037054       0.037054        12      11.0      12.0       0.247833
     -5.00      0.00      10.000000       0.052633       0.052633        12      11.0      12.0       0.247833
     -5.00      5.00       6.990920       0.078495       0.078495        12      11.0      12.0       0.247833
     -5.00     10.00       3.981850       0.104559       0.104559        12      11.0      12.0       0.247833
      0.00    -20.00      22.036301       0.020753       0.020753        12      11.0      12.0       0.247833
      0.00    -15.00      19.027229       0.028223       0.028223        12      11.0      12.0       0.247833
      0.00    -10.00      16.018150       0.036604       0.036604        12      11.0      12.0       0.247833
      0.00     -5.00      13.009080       0.031586       0.031586        12      11.0      12.0       0.247833
      0.00      0.00      10.000000       0.051931       0.051931        12      11.0      12.0       0.247833
      0.00      5.00       6.990920       0.088981       0.088981        12      11.0      12.0       0.247833
      0.00     10.00       3.981850       0.116174       0.116174        12      11.0      12.0       0.247833
      5.00    -20.00      22.036301       0.015123       0.015123        12      11.0      12.0       0.247833
      5.00    -15.00      19.027229       0.030908       0.030908        12      11.0      12.0       0.247833
      5.00    -10.00      16.018150       0.042767       0.042767        12      11.0      12.0       0.247833
      5.00     -5.00      13.009080       0.024084       0.024084        12      11.0      12.0       0.247833
      5.00      0.00      10.000000       0.050482       0.050482        12      11.0      12.0       0.247833
      5.00      5.00       6.990920       0.090250       0.090250        12      11.0      12.0       0.247833
      5.00     10.00       3.981850       0.118875       0.118875        12      11.0      12.0       0.247833
