    1    0.044092   -0.674289   -0.309577    0.352030   -0.042453   -0.009775   -0.002528   -0.014586    91.50   272.74    45.84    44.17   -90.86   -89.11
    2   -0.134948   -0.053586   -1.171008    1.291289   -0.120281    0.079734   -0.053906   -0.070930    90.14   275.56    43.15    46.97   -93.96   -86.30
    3   -0.122426    0.558416   -2.277277    2.482225   -0.204948    0.061214    0.004756   -0.334991    97.34   276.66    44.28    45.72   -89.51   -90.48
    4   -0.768789   -0.546090   -3.124639    3.358894   -0.234255   -0.116773    0.327434   -0.840256   108.58   276.39    46.91    43.74   -81.60   -98.87
    5   -0.779287   -0.800541   -3.705905    3.865144   -0.159239   -0.631012    0.751112   -1.353281   115.79   277.59    51.51    39.93   -78.43  -104.16
    6    0.731499   -1.114029   -3.823101    3.800718    0.022383   -0.992953    1.203328   -1.676422   122.29   278.33    55.23    37.22   -75.78  -109.48
    7    1.784593   -0.959311   -4.382081    4.118436    0.263645   -1.307650    1.748484   -1.537081   123.29   275.33    57.56    35.74   -74.10  -113.32
    8    2.770172    0.142900   -5.099243    4.848413    0.250830   -1.901959    2.217575   -0.975759   118.05   266.91    59.42    34.62   -72.92  -116.44
    9    4.403225    0.506086   -5.798378    5.663952    0.134427   -2.203961    2.808094   -0.513816   115.44   258.53    59.87    35.98   -69.34  -121.29
   10    5.518192    1.031554   -5.703460    5.604249    0.099211   -2.506992    2.963218   -0.238015   114.36   255.19    61.32    35.20   -68.65  -123.65
   11    5.457213    1.069605   -4.936686    4.877366    0.059320   -2.528755    2.800979   -0.112002   114.84   253.72    63.23    33.81   -68.54  -125.95
   12    4.854736    0.100271   -4.222783    4.379722   -0.156939   -2.576048    2.350102   -0.184967   114.51   254.02    64.62    31.95   -69.91  -125.91
   13    4.935083   -0.127002   -4.210716    4.478346   -0.267630   -2.190448    1.831703   -0.214061   111.23   255.16    61.57    33.81   -70.87  -121.19
   14    4.720994   -0.747652   -3.670109    3.888163   -0.218055   -1.502882    1.313781   -0.223883   109.41   257.29    58.49    35.89   -71.84  -116.96
   15    2.425257   -1.675170   -2.535555    2.873196   -0.337641   -1.071075    1.084223   -0.254288   113.35   255.51    59.54    36.67   -68.51  -121.93
   16    2.072424   -1.527420   -1.825345    2.589513   -0.764168   -0.788325    0.970423   -0.223244   118.64   246.92    61.35    41.41   -58.72  -133.54
   17    1.547953   -1.692204   -1.094044    2.048926   -0.954882   -0.380972    0.802083   -0.207684   127.07   239.19    64.87    51.25   -43.73  -147.01
   18    0.761648   -2.295840   -0.949906    1.973109   -1.023203   -0.018547    0.642680   -0.137328   128.59   236.43    61.82    60.23   -34.28  -147.04
   19    3.665969   -3.032546   -1.121001    1.993056   -0.872055    0.301744    0.450234   -0.017159   122.35   240.55    50.57    60.12   -40.17  -132.90
   20    4.335915   -3.755880   -0.787254    1.352484   -0.565230    0.410712    0.293178    0.081372   117.73   242.28    42.82    62.28   -43.19  -124.04
   21    2.677509   -4.245040   -0.581738    0.833562   -0.251824    0.349053    0.241491    0.046600   112.15   246.80    36.73    62.32   -50.95  -115.18
   22    2.631923   -4.369561   -0.408922    0.495383   -0.086461    0.108828    0.292828   -0.134156   130.08   253.86    50.46    56.04   -46.41  -129.87
   23    8.979136   -5.908140   -0.059175    0.033376    0.025798   -0.127930    0.377207   -0.262019   168.61   267.32    84.85    30.76   -59.63  -169.90
   24    6.630888   -6.261792    0.078922   -0.150183    0.071261   -0.011564    0.300280   -0.148344   275.26    16.24    34.82    82.45   166.70    55.91
   25   -6.185828   -5.749380   -0.150906   -0.029578    0.180485    0.676750    0.851298   -0.058313   -29.66   217.31     6.68    87.38  -156.83   -83.85
   26    6.622285  -12.323389    0.109688   -0.121328    0.011641   -0.117188    0.912578   -0.042656   221.76   353.06     2.12    88.60   138.68    88.41
   27   20.517557  -20.000000    0.160311   -0.197811    0.037500   -0.241873    0.914993   -0.070312   172.72   345.27     1.58    88.44    97.45    89.80
   28         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   29         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   30         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
