   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   46      27.232269      37.959278      16.018150     0.273   113.267    16.018    40.262   344.120    79.727   102.357    -35.00    -10.00    1
   47      27.175369      37.959461      16.018150     0.231    97.962    40.800    45.953   329.915    61.988   120.969    -30.00    -10.00    1
   48      27.118481      37.959610      16.018150     0.206   173.274    86.417   172.232   263.762    82.248     3.616    -25.00    -10.00    0
   49      27.061581      37.959728      16.018150     0.216   105.594    79.724    14.931    12.870    75.314   169.373    -20.00    -10.00    1
   50      27.004690      37.959831      16.018150     0.222   125.502    45.756   -13.554   225.049    80.335  -134.947    -15.00    -10.00    0
   51      26.947790      37.959900      16.018150     0.318   139.504    64.496   -31.501   244.285    61.862  -150.772    -10.00    -10.00    0
   52      26.890890      37.959942      16.018150     0.461   135.869    63.047   -56.011   259.781    42.347  -137.710     -5.00    -10.00    0
   53      26.834000      37.959949      16.018150     0.535   110.351    60.626   -97.307   305.002    30.191   -77.267      0.00    -10.00    0
   54      26.777109      37.959942      16.018150     0.563   102.403    67.393  -113.011   330.254    31.820   -46.809      5.00    -10.00    1
   55      26.720209      37.959900      16.018150     0.557   111.147    75.086  -113.218   350.185    27.371   -34.043     10.00    -10.00    1
   56      26.663309      37.959831      16.018150     0.569   122.115    76.652  -100.195   340.031    16.740   -53.280     15.00    -10.00    1
   57      26.606421      37.959728      16.018150     0.569   130.208    76.013   -86.269   295.108    14.467  -104.642     20.00    -10.00    0
   58      26.549520      37.959610      16.018150     0.546   128.975    72.475   -74.523   266.376    23.219  -130.200     25.00    -10.00    0
   59      26.492630      37.959461      16.018150     0.497   125.092    74.854   -77.274   264.253    19.686  -129.141     30.00    -10.00    0
   60      26.435730      37.959278      16.018150     0.286    94.375    81.221  -114.013   345.464    25.478   -20.782     35.00    -10.00    1
   61      26.378839      37.959068      16.018150     0.223   344.515    82.629   -27.810    78.387    62.440  -171.679     40.00    -10.00    1
   62      26.321939      37.958839      16.018150     0.253   175.651    75.211    35.919    75.175    55.444   161.944     45.00    -10.00    1
   63      26.265051      37.958580      16.018150     0.134   178.509    69.627    43.618    70.157    49.707   152.844     50.00    -10.00    1
   64      27.402670      37.922600      13.009080     0.273   193.862    89.377   -98.945    99.913     8.966    -3.997    -50.00     -5.00    1
   65      27.345810      37.922859      13.009080     0.333   179.520    88.699   -93.716    70.254     3.936   -19.306    -45.00     -5.00    1
   66      27.288940      37.923100      13.009080     0.325   199.051    85.476  -108.799    96.005    19.317   -13.796    -40.00     -5.00    1
   67      27.232071      37.923302      13.009080     0.288   103.972    38.365   -26.663   215.462    73.828  -125.277    -35.00     -5.00    1
   68      27.175211      37.923481      13.009080     0.262    95.917    48.469   -26.952   204.547    70.166  -135.184    -30.00     -5.00    1
   69      27.118340      37.923630      13.009080     0.274    58.281    44.641   -92.640   241.988    45.419   -87.396    -25.00     -5.00    0
   70      27.061470      37.923759      13.009080     0.338    87.171    44.516   -57.589   225.490    53.709  -117.789    -20.00     -5.00    0
   71      27.004601      37.923851      13.009080     0.434   110.350    49.647   -45.168   233.425    57.286  -129.686    -15.00     -5.00    0
   72      26.947741      37.923920      13.009080     0.633   119.671    53.168   -55.145   250.391    48.943  -127.346    -10.00     -5.00    0
   73      26.890869      37.923962      13.009080     0.908   119.948    55.278   -66.156   262.139    41.255  -120.256     -5.00     -5.00    0
   74      26.834000      37.923981      13.009080     0.984   112.668    54.194   -81.418   278.203    36.686  -101.687      0.00     -5.00    0
   75      26.777130      37.923962      13.009080     0.941   110.881    56.138   -89.313   289.648    33.868   -91.023      5.00     -5.00    0
   76      26.720261      37.923920      13.009080     0.801   126.846    65.571   -85.143   295.235    24.878  -100.559     10.00     -5.00    0
   77      26.663401      37.923851      13.009080     0.805   131.853    71.509   -84.200   294.096    19.349  -106.813     15.00     -5.00    0
   78      26.606529      37.923759      13.009080     0.861   130.583    71.044   -75.086   271.235    23.949  -126.844     20.00     -5.00    0
   79      26.549660      37.923630      13.009080     0.904   123.327    65.721   -69.497   261.042    31.371  -127.829     25.00     -5.00    0
   80      26.492790      37.923481      13.009080     0.717   118.146    66.301   -72.420   259.899    29.202  -124.531     30.00     -5.00    0
   81      26.435930      37.923302      13.009080     0.477   111.691    64.314   -77.578   264.752    28.347  -114.097     35.00     -5.00    0
   82      26.379061      37.923100      13.009080     0.389    73.217    58.760  -128.349   309.971    47.892   -44.352     40.00     -5.00    0
   83      26.322189      37.922859      13.009080     0.209   343.690    80.262   -23.834    77.963    66.531  -169.374     45.00     -5.00    1
   84      26.265329      37.922600      13.009080     0.139   184.255    77.877    42.594    83.327    48.570   163.734     50.00     -5.00    1
   85      27.402399      37.886631      10.000000     0.271   107.535    39.253   -33.830   224.963    69.374  -124.168    -50.00      0.00    1
   86      27.345560      37.886890      10.000000     0.405   120.555    56.026   -45.699   240.351    53.593  -136.026    -45.00      0.00    0
   87      27.288719      37.887119      10.000000     0.485   112.733    49.492   -47.823   238.371    55.705  -128.164    -40.00      0.00    0
   88      27.231880      37.887329      10.000000     0.551   109.241    44.637   -51.211   240.761    56.793  -121.740    -35.00      0.00    0
   89      27.175039      37.887508      10.000000     0.503    99.472    45.407   -56.899   236.594    53.377  -118.983    -30.00      0.00    0
   90      27.118200      37.887661      10.000000     0.537    78.579    42.801   -79.505   244.409    48.080   -99.574    -25.00      0.00    0
   91      27.061359      37.887779      10.000000     0.536    76.828    47.009   -82.716   246.211    43.485   -97.745    -20.00      0.00    0
   92      27.004520      37.887878      10.000000     0.708   104.008    52.736   -64.020   245.181    44.321  -119.932    -15.00      0.00    0
   93      26.947680      37.887951      10.000000     0.983   112.908    53.985   -65.040   254.543    42.835  -120.135    -10.00      0.00    0
   94      26.890841      37.887989      10.000000     1.241   117.343    54.281   -67.434   261.900    41.433  -118.087     -5.00      0.00    0
   95      26.834000      37.888000      10.000000     1.347   116.505    54.303   -73.406   269.451    38.896  -111.677      0.00      0.00    0
   96      26.777161      37.887989      10.000000     1.283   115.622    55.455   -79.036   276.760    36.036  -105.443      5.00      0.00    0
   97      26.720320      37.887951      10.000000     1.115   123.237    61.067   -78.836   281.045    30.838  -109.303     10.00      0.00    0
   98      26.663481      37.887878      10.000000     1.119   126.554    65.674   -75.548   274.522    28.069  -118.901     15.00      0.00    0
   99      26.606640      37.887779      10.000000     1.190   122.852    65.360   -70.581   262.635    30.992  -125.937     20.00      0.00    0
  100      26.549801      37.887661      10.000000     1.168   117.751    62.252   -68.708   257.819    34.453  -124.615     25.00      0.00    0
  101      26.492960      37.887508      10.000000     0.987   109.440    58.541   -72.108   257.699    35.732  -116.663     30.00      0.00    0
  102      26.436119      37.887329      10.000000     0.817    96.316    54.799   -86.911   270.967    35.319   -94.368     35.00      0.00    0
  103      26.379280      37.887119      10.000000     0.643    79.509    51.999  -107.365   286.435    41.228   -69.094     40.00      0.00    0
  104      26.322439      37.886890      10.000000     0.297    89.137    49.983  -113.764   303.538    45.500   -64.362     45.00      0.00    0
  105      26.265600      37.886631      10.000000     0.114   349.931    79.305   -40.140    88.826    50.694  -166.122     50.00      0.00    1
  106      27.402121      37.850651       6.990920     0.327   113.656    48.018   -51.276   243.491    54.553  -124.808    -50.00      5.00    0
  107      27.345310      37.850910       6.990920     0.509   114.079    47.711   -54.217   247.110    53.121  -122.735    -45.00      5.00    0
  108      27.288500      37.851151       6.990920     0.663   108.859    44.075   -60.769   250.943    52.626  -115.306    -40.00      5.00    0
  109      27.231689      37.851349       6.990920     0.814   103.856    42.408   -61.978   248.072    53.463  -113.225    -35.00      5.00    0
  110      27.174870      37.851528       6.990920     0.877    99.167    43.322   -64.411   245.812    51.771  -112.163    -30.00      5.00    0
  111      27.118059      37.851681       6.990920     0.910    86.747    44.348   -76.750   248.521    47.125  -102.628    -25.00      5.00    0
  112      27.061251      37.851799       6.990920     0.797    80.785    48.443   -84.559   252.614    41.847   -96.105    -20.00      5.00    0
  113      27.004440      37.851898       6.990920     0.946    95.056    52.221   -79.750   258.610    38.944  -102.930    -15.00      5.00    0
  114      26.947620      37.851971       6.990920     1.227   107.320    53.678   -72.579   259.408    39.759  -112.158    -10.00      5.00    0
  115      26.890810      37.852009       6.990920     1.534   112.163    53.934   -70.391   260.982    40.407  -114.740     -5.00      5.00    0
  116      26.834000      37.852020       6.990920     1.684   114.357    54.747   -71.865   264.783    39.100  -113.768      0.00      5.00    0
  117      26.777189      37.852009       6.990920     1.611   115.958    55.711   -74.091   269.123    37.386  -111.900      5.00      5.00    0
  118      26.720381      37.851971       6.990920     1.439   118.379    58.183   -74.780   271.083    34.922  -112.935     10.00      5.00    0
  119      26.663561      37.851898       6.990920     1.483   119.511    59.690   -70.449   264.378    35.557  -119.789     15.00      5.00    0
  120      26.606750      37.851799       6.990920     1.528   117.383    60.641   -69.396   259.901    35.332  -122.030     20.00      5.00    0
  121      26.549940      37.851681       6.990920     1.478   114.046    60.039   -69.334   256.984    35.843  -121.477     25.00      5.00    0
  122      26.493130      37.851528       6.990920     1.324   105.482    55.175   -73.658   258.304    38.025  -112.022     30.00      5.00    0
  123      26.436310      37.851349       6.990920     1.094    96.651    51.443   -82.828   265.236    39.116   -98.903     35.00      5.00    0
  124      26.379499      37.851151       6.990920     0.879    77.245    49.095  -107.059   282.354    43.735   -71.294     40.00      5.00    0
  125      26.322689      37.850910       6.990920     0.504    85.269    47.097  -101.508   281.919    44.128   -77.884     45.00      5.00    0
  126      26.265881      37.850651       6.990920     0.138    90.765    44.600  -117.182   306.566    51.347   -65.749     50.00      5.00    0
  127      27.401840      37.814671       3.981850     0.401   113.154    48.056   -55.482   247.337    52.204  -122.235    -50.00     10.00    0
  128      27.345060      37.814941       3.981850     0.587   111.800    47.198   -60.700   252.248    50.220  -117.853    -45.00     10.00    0
  129      27.288280      37.815170       3.981850     0.798   105.428    42.526   -68.658   257.497    50.981  -108.458    -40.00     10.00    0
  130      27.231489      37.815369       3.981850     0.945    98.033    41.153   -71.421   253.977    51.408  -105.560    -35.00     10.00    0
  131      27.174709      37.815552       3.981850     1.097    97.034    42.651   -66.303   246.208    51.655  -110.316    -30.00     10.00    0
  132      27.117920      37.815701       3.981850     1.113    88.186    44.229   -76.419   249.555    47.310  -102.876    -25.00     10.00    0
  133      27.061140      37.815830       3.981850     1.016    83.551    47.510   -85.280   256.582    42.702   -95.133    -20.00     10.00    0
  134      27.004351      37.815922       3.981850     1.087    89.464    51.506   -86.772   264.287    38.608   -94.050    -15.00     10.00    0
  135      26.947571      37.815990       3.981850     1.408   102.716    53.101   -77.350   262.220    38.714  -106.261    -10.00     10.00    0
  136      26.890779      37.816029       3.981850     1.675   109.706    54.111   -71.680   260.248    39.728  -113.480     -5.00     10.00    0
  137      26.834000      37.816051       3.981850     1.870   112.482    54.560   -72.030   263.261    39.197  -113.437      0.00     10.00    0
  138      26.777220      37.816029       3.981850     1.832   114.397    55.140   -72.957   266.191    38.324  -112.819      5.00     10.00    0
  139      26.720430      37.815990       3.981850     1.690   117.046    57.308   -71.514   265.289    37.045  -116.292     10.00     10.00    0
  140      26.663651      37.815922       3.981850     1.661   118.359    58.412   -68.986   262.104    37.327  -120.249     15.00     10.00    0
  141      26.606859      37.815830       3.981850     1.750   116.425    59.584   -69.746   260.338    35.997  -120.527     20.00     10.00    0
  142      26.550079      37.815701       3.981850     1.666   113.433    59.444   -68.648   255.873    36.676  -121.664     25.00     10.00    0
  143      26.493290      37.815552       3.981850     1.548   105.005    54.496   -74.383   259.302    38.370  -110.675     30.00     10.00    0
  144      26.436510      37.815369       3.981850     1.288    97.058    50.965   -80.713   262.502    39.952  -101.257     35.00     10.00    0
  145      26.379721      37.815170       3.981850     1.060    80.370    47.324  -102.117   277.945    44.043   -77.174     40.00     10.00    0
  146      26.322941      37.814941       3.981850     0.656    79.335    46.022  -104.530   279.803    45.845   -75.426     45.00     10.00    0
  147      26.266159      37.814671       3.981850     0.258    80.179    45.421  -112.383   290.581    48.805   -68.872     50.00     10.00    0
