      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      22.036301       0.032410       0.032410        15      14.0      15.0       0.247833     111.779999     228.970001      57.000000      54.869999     136.679993      41.750000
    -50.00    -15.00      19.027229       0.048802       0.048802        15      14.0      15.0       0.247833     102.410004     222.380005      51.509998      57.860001     137.179993      47.310001
    -50.00    -10.00      16.018150       0.043016       0.043016        15      14.0      15.0       0.247833      89.839996     231.600006      56.779999      39.820000     113.349998      58.820000
    -50.00     -5.00      13.009080       0.034446       0.034446        15      14.0      15.0       0.247833      47.310001     288.559998      73.699997      31.290001      62.910000     147.289993
    -50.00      0.00      10.000000       0.016908       0.016908        15      14.0      15.0       0.247833     204.720001      37.520000      73.360001      17.040001     -93.720001     -77.739998
    -50.00      5.00       6.990920       0.028410       0.028410        15      14.0      15.0       0.247833      91.489998     253.880005      47.930000      43.439999     -77.989998    -102.980003
    -50.00     10.00       3.981850       0.037387       0.037387        15      14.0      15.0       0.247833      91.419998     256.589996      52.040001      38.910000     -80.750000    -101.650002
    -45.00    -20.00      22.036301       0.034722       0.034722        15      14.0      15.0       0.247833      99.830002     235.970001      61.930000      36.490002     114.330002      52.310001
    -45.00    -15.00      19.027229       0.038917       0.038917        15      14.0      15.0       0.247833     100.989998     223.199997      58.320000      49.180000     129.820007      43.939999
    -45.00    -10.00      16.018150       0.041206       0.041206        15      14.0      15.0       0.247833      56.619999     272.799988      58.720001      36.970001      69.209999     120.300003
    -45.00     -5.00      13.009080       0.032235       0.032235        15      14.0      15.0       0.247833      40.770000     284.790009      72.250000      36.150002      57.980000     148.889999
    -45.00      0.00      10.000000       0.030203       0.030203        15      14.0      15.0       0.247833     156.350006     291.619995      72.139999      24.410000     -73.089996    -132.059998
    -45.00      5.00       6.990920       0.055111       0.055111        15      14.0      15.0       0.247833      98.610001     251.369995      48.459999      44.900002     -71.150002    -110.040001
    -45.00     10.00       3.981850       0.065090       0.065090        15      14.0      15.0       0.247833      96.760002     253.190002      49.270000      43.209999     -74.110001    -107.639999
    -40.00    -20.00      22.036301       0.032006       0.032006        15      14.0      15.0       0.247833      82.489998     259.920013      57.549999      32.470001      91.379997      87.839996
    -40.00    -15.00      19.027229       0.029261       0.029261        15      14.0      15.0       0.247833      95.919998     231.830002      60.209999      38.549999     115.699997      52.849998
    -40.00    -10.00      16.018150       0.035656       0.035656        15      14.0      15.0       0.247833      47.150002     284.160004      64.139999      41.669998      56.099998     139.009995
    -40.00     -5.00      13.009080       0.025692       0.025692        15      14.0      15.0       0.247833      17.320000     273.070007      85.239998      18.690001      71.900002     164.979996
    -40.00      0.00      10.000000       0.036840       0.036840        15      14.0      15.0       0.247833     128.100006     257.140015      63.410000      38.480000     -61.099998    -133.990005
    -40.00      5.00       6.990920       0.067067       0.067067        15      14.0      15.0       0.247833     101.099998     247.660004      48.330002      46.849998     -66.290001    -114.309998
    -40.00     10.00       3.981850       0.083284       0.083284        15      14.0      15.0       0.247833      97.540001     250.619995      46.619999      46.669998     -70.769997    -109.209999
    -35.00    -20.00      22.036301       0.029886       0.029886        15      14.0      15.0       0.247833      94.169998     255.970001      53.669998      37.740002     101.019997      75.430000
    -35.00    -15.00      19.027229       0.021229       0.021229        15      14.0      15.0       0.247833      89.169998     259.059998      51.860001      38.580002      96.290001      82.059998
    -35.00    -10.00      16.018150       0.021588       0.021588        15      14.0      15.0       0.247833      58.549999     293.170013      54.860001      50.560001      50.970001     131.820007
    -35.00     -5.00      13.009080       0.029195       0.029195        15      14.0      15.0       0.247833     168.520004     294.890015      87.370003       4.440000     -86.430000    -143.550003
    -35.00      0.00      10.000000       0.050660       0.050660        15      14.0      15.0       0.247833     106.139999     241.089996      54.639999      45.119999     -59.900002    -125.250000
    -35.00      5.00       6.990920       0.082982       0.082982        15      14.0      15.0       0.247833      96.970001     249.029999      49.130001      44.410000     -70.860001    -110.750000
    -35.00     10.00       3.981850       0.097762       0.097762        15      14.0      15.0       0.247833      95.139999     251.160004      46.419998      46.169998     -72.949997    -107.120003
