      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      22.036301       0.026551       0.026551        23      22.0      23.0       0.247833
    -50.00    -15.00      19.027229       0.029694       0.029694        23      22.0      23.0       0.247833
    -50.00    -10.00      16.018150       0.025692       0.025692        23      22.0      23.0       0.247833
    -50.00     -5.00      13.009080       0.036510       0.036510        23      22.0      23.0       0.247833
    -50.00      0.00      10.000000       0.035362       0.035362        23      22.0      23.0       0.247833
    -50.00      5.00       6.990920       0.030952       0.030952        23      22.0      23.0       0.247833
    -50.00     10.00       3.981850       0.026706       0.026706        23      22.0      23.0       0.247833
    -45.00    -20.00      22.036301       0.023535       0.023535        23      22.0      23.0       0.247833
    -45.00    -15.00      19.027229       0.031248       0.031248        23      22.0      23.0       0.247833
    -45.00    -10.00      16.018150       0.027188       0.027188        23      22.0      23.0       0.247833
    -45.00     -5.00      13.009080       0.038797       0.038797        23      22.0      23.0       0.247833
    -45.00      0.00      10.000000       0.043784       0.043784        23      22.0      23.0       0.247833
    -45.00      5.00       6.990920       0.028993       0.028993        23      22.0      23.0       0.247833
    -45.00     10.00       3.981850       0.023861       0.023861        23      22.0      23.0       0.247833
    -40.00    -20.00      22.036301       0.018172       0.018172        23      22.0      23.0       0.247833
    -40.00    -15.00      19.027229       0.026572       0.026572        23      22.0      23.0       0.247833
    -40.00    -10.00      16.018150       0.002373       0.002373        23      22.0      23.0       0.247833
    -40.00     -5.00      13.009080       0.002311       0.002311        23      22.0      23.0       0.247833
    -40.00      0.00      10.000000       0.001966       0.001966        23      22.0      23.0       0.247833
    -40.00      5.00       6.990920       0.002007       0.002007        23      22.0      23.0       0.247833
    -40.00     10.00       3.981850       0.002140       0.002140        23      22.0      23.0       0.247833
    -35.00    -20.00      22.036301       0.002102       0.002102        23      22.0      23.0       0.247833
    -35.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -35.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -35.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -35.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -35.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -35.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -30.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -25.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -20.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -15.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
    -10.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     -5.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
      0.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
      5.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     10.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     15.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     20.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     25.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00    -20.00      22.036301       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     30.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00    -20.00      22.036301       0.001851       0.001851        23      22.0      23.0       0.247833
     35.00    -15.00      19.027229       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00    -10.00      16.018150       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00     -5.00      13.009080       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00      0.00      10.000000       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00      5.00       6.990920       0.000000       0.000000        23      22.0      23.0       0.247833
     35.00     10.00       3.981850       0.000000       0.000000        23      22.0      23.0       0.247833
     40.00    -20.00      22.036301       0.018327       0.018327        23      22.0      23.0       0.247833
     40.00    -15.00      19.027229       0.019244       0.019244        23      22.0      23.0       0.247833
     40.00    -10.00      16.018150       0.001305       0.001305        23      22.0      23.0       0.247833
     40.00     -5.00      13.009080       0.001186       0.001186        23      22.0      23.0       0.247833
     40.00      0.00      10.000000       0.002992       0.002992        23      22.0      23.0       0.247833
     40.00      5.00       6.990920       0.003718       0.003718        23      22.0      23.0       0.247833
     40.00     10.00       3.981850       0.004959       0.004959        23      22.0      23.0       0.247833
     45.00    -20.00      22.036301       0.050808       0.050808        23      22.0      23.0       0.247833
     45.00    -15.00      19.027229       0.054523       0.054523        23      22.0      23.0       0.247833
     45.00    -10.00      16.018150       0.032435       0.032435        23      22.0      23.0       0.247833
     45.00     -5.00      13.009080       0.048589       0.048589        23      22.0      23.0       0.247833
     45.00      0.00      10.000000       0.058026       0.058026        23      22.0      23.0       0.247833
     45.00      5.00       6.990920       0.060369       0.060369        23      22.0      23.0       0.247833
     45.00     10.00       3.981850       0.027470       0.027470        23      22.0      23.0       0.247833
     50.00    -20.00      22.036301       0.051560       0.051560        23      22.0      23.0       0.247833
     50.00    -15.00      19.027229       0.056518       0.056518        23      22.0      23.0       0.247833
     50.00    -10.00      16.018150       0.037628       0.037628        23      22.0      23.0       0.247833
     50.00     -5.00      13.009080       0.035002       0.035002        23      22.0      23.0       0.247833
     50.00      0.00      10.000000       0.054176       0.054176        23      22.0      23.0       0.247833
     50.00      5.00       6.990920       0.056003       0.056003        23      22.0      23.0       0.247833
     50.00     10.00       3.981850       0.035790       0.035790        23      22.0      23.0       0.247833
