      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.023073       0.023073        17      16.0      17.0       0.332179
    -50.00    -15.00      21.979530       0.043176       0.043176        17      16.0      17.0       0.332179
    -50.00    -10.00      17.986361       0.043200       0.043200        17      16.0      17.0       0.332179
    -50.00     -5.00      13.993180       0.026472       0.026472        17      16.0      17.0       0.332179
    -50.00      0.00      10.000000       0.035679       0.035679        17      16.0      17.0       0.332179
    -50.00      5.00       6.006820       0.058066       0.058066        17      16.0      17.0       0.332179
    -50.00     10.00       2.013640       0.064005       0.064005        17      16.0      17.0       0.332179
    -45.00    -20.00      25.972710       0.029011       0.029011        17      16.0      17.0       0.332179
    -45.00    -15.00      21.979530       0.056957       0.056957        17      16.0      17.0       0.332179
    -45.00    -10.00      17.986361       0.059728       0.059728        17      16.0      17.0       0.332179
    -45.00     -5.00      13.993180       0.036767       0.036767        17      16.0      17.0       0.332179
    -45.00      0.00      10.000000       0.071947       0.071947        17      16.0      17.0       0.332179
    -45.00      5.00       6.006820       0.107226       0.107226        17      16.0      17.0       0.332179
    -45.00     10.00       2.013640       0.116770       0.116770        17      16.0      17.0       0.332179
    -40.00    -20.00      25.972710       0.036325       0.036325        17      16.0      17.0       0.332179
    -40.00    -15.00      21.979530       0.061588       0.061588        17      16.0      17.0       0.332179
    -40.00    -10.00      17.986361       0.059619       0.059619        17      16.0      17.0       0.332179
    -40.00     -5.00      13.993180       0.046440       0.046440        17      16.0      17.0       0.332179
    -40.00      0.00      10.000000       0.097429       0.097429        17      16.0      17.0       0.332179
    -40.00      5.00       6.006820       0.138363       0.138363        17      16.0      17.0       0.332179
    -40.00     10.00       2.013640       0.150288       0.150288        17      16.0      17.0       0.332179
    -35.00    -20.00      25.972710       0.047217       0.047217        17      16.0      17.0       0.332179
    -35.00    -15.00      21.979530       0.063374       0.063374        17      16.0      17.0       0.332179
    -35.00    -10.00      17.986361       0.053496       0.053496        17      16.0      17.0       0.332179
    -35.00     -5.00      13.993180       0.051767       0.051767        17      16.0      17.0       0.332179
    -35.00      0.00      10.000000       0.105018       0.105018        17      16.0      17.0       0.332179
    -35.00      5.00       6.006820       0.145536       0.145536        17      16.0      17.0       0.332179
    -35.00     10.00       2.013640       0.158057       0.158057        17      16.0      17.0       0.332179
    -30.00    -20.00      25.972710       0.052419       0.052419        17      16.0      17.0       0.332179
    -30.00    -15.00      21.979530       0.055719       0.055719        17      16.0      17.0       0.332179
    -30.00    -10.00      17.986361       0.038062       0.038062        17      16.0      17.0       0.332179
    -30.00     -5.00      13.993180       0.040715       0.040715        17      16.0      17.0       0.332179
    -30.00      0.00      10.000000       0.090227       0.090227        17      16.0      17.0       0.332179
    -30.00      5.00       6.006820       0.127645       0.127645        17      16.0      17.0       0.332179
    -30.00     10.00       2.013640       0.136433       0.136433        17      16.0      17.0       0.332179
    -25.00    -20.00      25.972710       0.046396       0.046396        17      16.0      17.0       0.332179
    -25.00    -15.00      21.979530       0.036168       0.036168        17      16.0      17.0       0.332179
    -25.00    -10.00      17.986361       0.021360       0.021360        17      16.0      17.0       0.332179
    -25.00     -5.00      13.993180       0.034084       0.034084        17      16.0      17.0       0.332179
    -25.00      0.00      10.000000       0.062111       0.062111        17      16.0      17.0       0.332179
    -25.00      5.00       6.006820       0.085068       0.085068        17      16.0      17.0       0.332179
    -25.00     10.00       2.013640       0.089138       0.089138        17      16.0      17.0       0.332179
    -20.00    -20.00      25.972710       0.032928       0.032928        17      16.0      17.0       0.332179
    -20.00    -15.00      21.979530       0.016429       0.016429        17      16.0      17.0       0.332179
    -20.00    -10.00      17.986361       0.008145       0.008145        17      16.0      17.0       0.332179
    -20.00     -5.00      13.993180       0.012815       0.012815        17      16.0      17.0       0.332179
