      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179
    -50.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179
    -45.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179
    -40.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179
    -35.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
    -35.00    -15.00      21.979530       0.002169       0.002169         9       8.0       9.0       0.332179
    -35.00    -10.00      17.986361       0.026679       0.026679         9       8.0       9.0       0.332179
    -35.00     -5.00      13.993180       0.039193       0.039193         9       8.0       9.0       0.332179
    -35.00      0.00      10.000000       0.030736       0.030736         9       8.0       9.0       0.332179
    -35.00      5.00       6.006820       0.028943       0.028943         9       8.0       9.0       0.332179
    -35.00     10.00       2.013640       0.030117       0.030117         9       8.0       9.0       0.332179
    -30.00    -20.00      25.972710       0.048253       0.048253         9       8.0       9.0       0.332179
    -30.00    -15.00      21.979530       0.033409       0.033409         9       8.0       9.0       0.332179
    -30.00    -10.00      17.986361       0.059107       0.059107         9       8.0       9.0       0.332179
    -30.00     -5.00      13.993180       0.113615       0.113615         9       8.0       9.0       0.332179
    -30.00      0.00      10.000000       0.093772       0.093772         9       8.0       9.0       0.332179
    -30.00      5.00       6.006820       0.102403       0.102403         9       8.0       9.0       0.332179
    -30.00     10.00       2.013640       0.104902       0.104902         9       8.0       9.0       0.332179
    -25.00    -20.00      25.972710       0.065209       0.065209         9       8.0       9.0       0.332179
    -25.00    -15.00      21.979530       0.045600       0.045600         9       8.0       9.0       0.332179
    -25.00    -10.00      17.986361       0.078484       0.078484         9       8.0       9.0       0.332179
    -25.00     -5.00      13.993180       0.145336       0.145336         9       8.0       9.0       0.332179
    -25.00      0.00      10.000000       0.163606       0.163606         9       8.0       9.0       0.332179
    -25.00      5.00       6.006820       0.192911       0.192911         9       8.0       9.0       0.332179
    -25.00     10.00       2.013640       0.194451       0.194451         9       8.0       9.0       0.332179
    -20.00    -20.00      25.972710       0.053239       0.053239         9       8.0       9.0       0.332179
    -20.00    -15.00      21.979530       0.048626       0.048626         9       8.0       9.0       0.332179
    -20.00    -10.00      17.986361       0.083192       0.083192         9       8.0       9.0       0.332179
    -20.00     -5.00      13.993180       0.169644       0.169644         9       8.0       9.0       0.332179
    -20.00      0.00      10.000000       0.218052       0.218052         9       8.0       9.0       0.332179
    -20.00      5.00       6.006820       0.252718       0.252718         9       8.0       9.0       0.332179
    -20.00     10.00       2.013640       0.260312       0.260312         9       8.0       9.0       0.332179
    -15.00    -20.00      25.972710       0.040679       0.040679         9       8.0       9.0       0.332179
    -15.00    -15.00      21.979530       0.044859       0.044859         9       8.0       9.0       0.332179
    -15.00    -10.00      17.986361       0.081755       0.081755         9       8.0       9.0       0.332179
    -15.00     -5.00      13.993180       0.176695       0.176695         9       8.0       9.0       0.332179
    -15.00      0.00      10.000000       0.244815       0.244815         9       8.0       9.0       0.332179
    -15.00      5.00       6.006820       0.286400       0.286400         9       8.0       9.0       0.332179
    -15.00     10.00       2.013640       0.297690       0.297690         9       8.0       9.0       0.332179
    -10.00    -20.00      25.972710       0.039704       0.039704         9       8.0       9.0       0.332179
    -10.00    -15.00      21.979530       0.041328       0.041328         9       8.0       9.0       0.332179
    -10.00    -10.00      17.986361       0.075445       0.075445         9       8.0       9.0       0.332179
    -10.00     -5.00      13.993180       0.173510       0.173510         9       8.0       9.0       0.332179
    -10.00      0.00      10.000000       0.249164       0.249164         9       8.0       9.0       0.332179
    -10.00      5.00       6.006820       0.291752       0.291752         9       8.0       9.0       0.332179
    -10.00     10.00       2.013640       0.304543       0.304543         9       8.0       9.0       0.332179
     -5.00    -20.00      25.972710       0.047960       0.047960         9       8.0       9.0       0.332179
     -5.00    -15.00      21.979530       0.038702       0.038702         9       8.0       9.0       0.332179
     -5.00    -10.00      17.986361       0.068912       0.068912         9       8.0       9.0       0.332179
     -5.00     -5.00      13.993180       0.157271       0.157271         9       8.0       9.0       0.332179
     -5.00      0.00      10.000000       0.231288       0.231288         9       8.0       9.0       0.332179
     -5.00      5.00       6.006820       0.279213       0.279213         9       8.0       9.0       0.332179
     -5.00     10.00       2.013640       0.292446       0.292446         9       8.0       9.0       0.332179
      0.00    -20.00      25.972710       0.043756       0.043756         9       8.0       9.0       0.332179
      0.00    -15.00      21.979530       0.038835       0.038835         9       8.0       9.0       0.332179
      0.00    -10.00      17.986361       0.062360       0.062360         9       8.0       9.0       0.332179
      0.00     -5.00      13.993180       0.138696       0.138696         9       8.0       9.0       0.332179
      0.00      0.00      10.000000       0.200112       0.200112         9       8.0       9.0       0.332179
      0.00      5.00       6.006820       0.246101       0.246101         9       8.0       9.0       0.332179
      0.00     10.00       2.013640       0.267802       0.267802         9       8.0       9.0       0.332179
      5.00    -20.00      25.972710       0.033820       0.033820         9       8.0       9.0       0.332179
      5.00    -15.00      21.979530       0.035247       0.035247         9       8.0       9.0       0.332179
      5.00    -10.00      17.986361       0.050666       0.050666         9       8.0       9.0       0.332179
      5.00     -5.00      13.993180       0.115381       0.115381         9       8.0       9.0       0.332179
      5.00      0.00      10.000000       0.161716       0.161716         9       8.0       9.0       0.332179
      5.00      5.00       6.006820       0.210551       0.210551         9       8.0       9.0       0.332179
      5.00     10.00       2.013640       0.240108       0.240108         9       8.0       9.0       0.332179
     10.00    -20.00      25.972710       0.037203       0.037203         9       8.0       9.0       0.332179
     10.00    -15.00      21.979530       0.039392       0.039392         9       8.0       9.0       0.332179
     10.00    -10.00      17.986361       0.026872       0.026872         9       8.0       9.0       0.332179
     10.00     -5.00      13.993180       0.090427       0.090427         9       8.0       9.0       0.332179
     10.00      0.00      10.000000       0.130222       0.130222         9       8.0       9.0       0.332179
     10.00      5.00       6.006820       0.173933       0.173933         9       8.0       9.0       0.332179
     10.00     10.00       2.013640       0.209257       0.209257         9       8.0       9.0       0.332179
     15.00    -20.00      25.972710       0.034899       0.034899         9       8.0       9.0       0.332179
     15.00    -15.00      21.979530       0.038126       0.038126         9       8.0       9.0       0.332179
     15.00    -10.00      17.986361       0.017269       0.017269         9       8.0       9.0       0.332179
     15.00     -5.00      13.993180       0.065356       0.065356         9       8.0       9.0       0.332179
     15.00      0.00      10.000000       0.090866       0.090866         9       8.0       9.0       0.332179
     15.00      5.00       6.006820       0.134816       0.134816         9       8.0       9.0       0.332179
     15.00     10.00       2.013640       0.172595       0.172595         9       8.0       9.0       0.332179
     20.00    -20.00      25.972710       0.044373       0.044373         9       8.0       9.0       0.332179
     20.00    -15.00      21.979530       0.046448       0.046448         9       8.0       9.0       0.332179
     20.00    -10.00      17.986361       0.036896       0.036896         9       8.0       9.0       0.332179
     20.00     -5.00      13.993180       0.041332       0.041332         9       8.0       9.0       0.332179
     20.00      0.00      10.000000       0.068691       0.068691         9       8.0       9.0       0.332179
     20.00      5.00       6.006820       0.106476       0.106476         9       8.0       9.0       0.332179
     20.00     10.00       2.013640       0.133752       0.133752         9       8.0       9.0       0.332179
     25.00    -20.00      25.972710       0.066473       0.066473         9       8.0       9.0       0.332179
     25.00    -15.00      21.979530       0.068916       0.068916         9       8.0       9.0       0.332179
     25.00    -10.00      17.986361       0.030739       0.030739         9       8.0       9.0       0.332179
     25.00     -5.00      13.993180       0.041697       0.041697         9       8.0       9.0       0.332179
     25.00      0.00      10.000000       0.057026       0.057026         9       8.0       9.0       0.332179
     25.00      5.00       6.006820       0.086344       0.086344         9       8.0       9.0       0.332179
     25.00     10.00       2.013640       0.098060       0.098060         9       8.0       9.0       0.332179
     30.00    -20.00      25.972710       0.046490       0.046490         9       8.0       9.0       0.332179
     30.00    -15.00      21.979530       0.057876       0.057876         9       8.0       9.0       0.332179
     30.00    -10.00      17.986361       0.049876       0.049876         9       8.0       9.0       0.332179
     30.00     -5.00      13.993180       0.048991       0.048991         9       8.0       9.0       0.332179
     30.00      0.00      10.000000       0.055304       0.055304         9       8.0       9.0       0.332179
     30.00      5.00       6.006820       0.086916       0.086916         9       8.0       9.0       0.332179
     30.00     10.00       2.013640       0.069834       0.069834         9       8.0       9.0       0.332179
     35.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
     35.00    -15.00      21.979530       0.003126       0.003126         9       8.0       9.0       0.332179
     35.00    -10.00      17.986361       0.023187       0.023187         9       8.0       9.0       0.332179
     35.00     -5.00      13.993180       0.034836       0.034836         9       8.0       9.0       0.332179
     35.00      0.00      10.000000       0.037740       0.037740         9       8.0       9.0       0.332179
     35.00      5.00       6.006820       0.033878       0.033878         9       8.0       9.0       0.332179
     35.00     10.00       2.013640       0.018585       0.018585         9       8.0       9.0       0.332179
     40.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179
     40.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179
     45.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179
     50.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179
     50.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179
     50.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179
     50.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179
     50.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179
