      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -15.00      21.979530       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -10.00      17.986361       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     -5.00      13.993180       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      0.00      10.000000       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      5.00       6.006820       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     10.00       2.013640       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00    -20.00      25.972710       0.000000       0.000000         9       8.0       9.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00    -15.00      21.979530       0.002169       0.002169         9       8.0       9.0       0.332179      50.619999     298.480011      66.019997      49.730000      45.029999     147.809998
    -35.00    -10.00      17.986361       0.026679       0.026679         9       8.0       9.0       0.332179     115.769997     292.250000      53.910000      36.139999     -87.919998     -92.839996
    -35.00     -5.00      13.993180       0.039193       0.039193         9       8.0       9.0       0.332179     131.059998      17.139999       6.910000      87.190002      24.080000      96.309998
    -35.00      0.00      10.000000       0.030736       0.030736         9       8.0       9.0       0.332179     126.660004     244.410004      68.440002      40.310001     -55.070000    -145.389999
    -35.00      5.00       6.006820       0.028943       0.028943         9       8.0       9.0       0.332179     124.970001     244.570007      33.709999      71.760002     -34.330002    -118.849998
    -35.00     10.00       2.013640       0.030117       0.030117         9       8.0       9.0       0.332179     108.989998     254.070007      49.099998      46.570000     -65.440002    -115.639999
    -30.00    -20.00      25.972710       0.048253       0.048253         9       8.0       9.0       0.332179      65.779999     283.890015      66.489998      28.940001      72.629997     124.470001
    -30.00    -15.00      21.979530       0.033409       0.033409         9       8.0       9.0       0.332179      38.970001     282.899994      73.290001      34.349998      59.549999     149.350006
    -30.00    -10.00      17.986361       0.059107       0.059107         9       8.0       9.0       0.332179     119.029999     268.890015      67.570000      25.510000     -77.510002    -117.650002
    -30.00     -5.00      13.993180       0.113615       0.113615         9       8.0       9.0       0.332179     124.389999     257.200012      64.470001      35.099998     -65.050003    -131.449997
    -30.00      0.00      10.000000       0.093772       0.093772         9       8.0       9.0       0.332179     123.570000     250.889999      63.459999      39.480000     -59.619999    -135.350006
    -30.00      5.00       6.006820       0.102403       0.102403         9       8.0       9.0       0.332179     117.940002     250.440002      54.200001      46.869999     -57.450001    -126.730003
    -30.00     10.00       2.013640       0.104902       0.104902         9       8.0       9.0       0.332179     110.370003     254.929993      54.299999      41.410000     -67.440002    -118.099998
    -25.00    -20.00      25.972710       0.065209       0.065209         9       8.0       9.0       0.332179      81.750000     277.079987      51.299999      39.720001      80.269997     101.910004
    -25.00    -15.00      21.979530       0.045600       0.045600         9       8.0       9.0       0.332179      47.720001     296.459991      64.419998      52.860001      42.020000     147.199997
    -25.00    -10.00      17.986361       0.078484       0.078484         9       8.0       9.0       0.332179     130.399994     271.399994      71.059998      23.820000     -75.279999    -126.529999
    -25.00     -5.00      13.993180       0.145336       0.145336         9       8.0       9.0       0.332179     121.330002     257.890015      63.490002      34.480000     -67.089996    -127.970001
    -25.00      0.00      10.000000       0.163606       0.163606         9       8.0       9.0       0.332179     115.529999     255.710007      59.160000      37.860001     -66.860001    -123.349998
    -25.00      5.00       6.006820       0.192911       0.192911         9       8.0       9.0       0.332179     110.989998     256.730011      55.860001      39.369999     -69.080002    -117.769997
    -25.00     10.00       2.013640       0.194451       0.194451         9       8.0       9.0       0.332179     108.839996     257.779999      56.610001      37.570000     -71.660004    -115.519997
    -20.00    -20.00      25.972710       0.053239       0.053239         9       8.0       9.0       0.332179      81.449997     280.869995      50.360001      41.299999      77.330002     104.830002
    -20.00    -15.00      21.979530       0.048626       0.048626         9       8.0       9.0       0.332179      56.060001     301.269989      57.290001      56.869999      40.509998     139.809998
    -20.00    -10.00      17.986361       0.083192       0.083192         9       8.0       9.0       0.332179     123.180000     266.100006      70.290001      24.190001     -75.699997    -124.580002
    -20.00     -5.00      13.993180       0.169644       0.169644         9       8.0       9.0       0.332179     115.309998     257.649994      61.669998      34.259998     -69.879997    -122.529999
    -20.00      0.00      10.000000       0.218052       0.218052         9       8.0       9.0       0.332179     110.470001     259.339996      57.650002      36.500000     -72.089996    -115.900002
    -20.00      5.00       6.006820       0.252718       0.252718         9       8.0       9.0       0.332179     106.129997     261.709991      55.290001      37.270000     -75.500000    -109.870003
    -20.00     10.00       2.013640       0.260312       0.260312         9       8.0       9.0       0.332179     106.330002     261.640015      56.470001      36.099998     -75.750000    -110.379997
    -15.00    -20.00      25.972710       0.040679       0.040679         9       8.0       9.0       0.332179      81.120003     284.670013      40.139999      52.290001      71.570000     104.930000
    -15.00    -15.00      21.979530       0.044859       0.044859         9       8.0       9.0       0.332179      65.720001     298.519989      44.049999      59.669998      46.570000     123.629997
    -15.00    -10.00      17.986361       0.081755       0.081755         9       8.0       9.0       0.332179     112.370003     262.940002      71.040001      21.530001     -79.610001    -117.690002
    -15.00     -5.00      13.993180       0.176695       0.176695         9       8.0       9.0       0.332179     108.059998     258.970001      61.090000      32.290001     -74.949997    -115.180000
    -15.00      0.00      10.000000       0.244815       0.244815         9       8.0       9.0       0.332179     105.800003     262.130005      56.880001      35.470001     -76.529999    -109.650002
