      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00    -15.00      21.979530       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00    -10.00      17.986361       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00     -5.00      13.993180       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00      0.00      10.000000       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00      5.00       6.006820       0.000000       0.000000        12      11.0      12.0       0.332179
    -50.00     10.00       2.013640       0.000000       0.000000        12      11.0      12.0       0.332179
    -45.00    -20.00      25.972710       0.000000       0.000000        12      11.0      12.0       0.332179
    -45.00    -15.00      21.979530       0.033804       0.033804        12      11.0      12.0       0.332179
    -45.00    -10.00      17.986361       0.025224       0.025224        12      11.0      12.0       0.332179
    -45.00     -5.00      13.993180       0.018980       0.018980        12      11.0      12.0       0.332179
    -45.00      0.00      10.000000       0.038128       0.038128        12      11.0      12.0       0.332179
    -45.00      5.00       6.006820       0.018710       0.018710        12      11.0      12.0       0.332179
    -45.00     10.00       2.013640       0.018726       0.018726        12      11.0      12.0       0.332179
    -40.00    -20.00      25.972710       0.082728       0.082728        12      11.0      12.0       0.332179
    -40.00    -15.00      21.979530       0.079746       0.079746        12      11.0      12.0       0.332179
    -40.00    -10.00      17.986361       0.048763       0.048763        12      11.0      12.0       0.332179
    -40.00     -5.00      13.993180       0.076769       0.076769        12      11.0      12.0       0.332179
    -40.00      0.00      10.000000       0.111473       0.111473        12      11.0      12.0       0.332179
    -40.00      5.00       6.006820       0.119024       0.119024        12      11.0      12.0       0.332179
    -40.00     10.00       2.013640       0.117529       0.117529        12      11.0      12.0       0.332179
    -35.00    -20.00      25.972710       0.081258       0.081258        12      11.0      12.0       0.332179
    -35.00    -15.00      21.979530       0.071488       0.071488        12      11.0      12.0       0.332179
    -35.00    -10.00      17.986361       0.037972       0.037972        12      11.0      12.0       0.332179
    -35.00     -5.00      13.993180       0.093563       0.093563        12      11.0      12.0       0.332179
    -35.00      0.00      10.000000       0.153991       0.153991        12      11.0      12.0       0.332179
    -35.00      5.00       6.006820       0.185657       0.185657        12      11.0      12.0       0.332179
    -35.00     10.00       2.013640       0.187870       0.187870        12      11.0      12.0       0.332179
    -30.00    -20.00      25.972710       0.061822       0.061822        12      11.0      12.0       0.332179
    -30.00    -15.00      21.979530       0.059647       0.059647        12      11.0      12.0       0.332179
    -30.00    -10.00      17.986361       0.036762       0.036762        12      11.0      12.0       0.332179
    -30.00     -5.00      13.993180       0.109021       0.109021        12      11.0      12.0       0.332179
    -30.00      0.00      10.000000       0.178802       0.178802        12      11.0      12.0       0.332179
    -30.00      5.00       6.006820       0.223852       0.223852        12      11.0      12.0       0.332179
    -30.00     10.00       2.013640       0.235371       0.235371        12      11.0      12.0       0.332179
    -25.00    -20.00      25.972710       0.037562       0.037562        12      11.0      12.0       0.332179
    -25.00    -15.00      21.979530       0.042654       0.042654        12      11.0      12.0       0.332179
    -25.00    -10.00      17.986361       0.047717       0.047717        12      11.0      12.0       0.332179
