      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.057410       0.057410        22      21.0      22.0       0.332179
    -50.00    -15.00      21.979530       0.071037       0.071037        22      21.0      22.0       0.332179
    -50.00    -10.00      17.986361       0.053097       0.053097        22      21.0      22.0       0.332179
    -50.00     -5.00      13.993180       0.029233       0.029233        22      21.0      22.0       0.332179
    -50.00      0.00      10.000000       0.032677       0.032677        22      21.0      22.0       0.332179
    -50.00      5.00       6.006820       0.036509       0.036509        22      21.0      22.0       0.332179
    -50.00     10.00       2.013640       0.018504       0.018504        22      21.0      22.0       0.332179
    -45.00    -20.00      25.972710       0.067279       0.067279        22      21.0      22.0       0.332179
    -45.00    -15.00      21.979530       0.077013       0.077013        22      21.0      22.0       0.332179
    -45.00    -10.00      17.986361       0.050023       0.050023        22      21.0      22.0       0.332179
    -45.00     -5.00      13.993180       0.021224       0.021224        22      21.0      22.0       0.332179
    -45.00      0.00      10.000000       0.025065       0.025065        22      21.0      22.0       0.332179
    -45.00      5.00       6.006820       0.033635       0.033635        22      21.0      22.0       0.332179
    -45.00     10.00       2.013640       0.024409       0.024409        22      21.0      22.0       0.332179
    -40.00    -20.00      25.972710       0.040284       0.040284        22      21.0      22.0       0.332179
    -40.00    -15.00      21.979530       0.042628       0.042628        22      21.0      22.0       0.332179
    -40.00    -10.00      17.986361       0.024921       0.024921        22      21.0      22.0       0.332179
    -40.00     -5.00      13.993180       0.031830       0.031830        22      21.0      22.0       0.332179
    -40.00      0.00      10.000000       0.045764       0.045764        22      21.0      22.0       0.332179
    -40.00      5.00       6.006820       0.018034       0.018034        22      21.0      22.0       0.332179
    -40.00     10.00       2.013640       0.020760       0.020760        22      21.0      22.0       0.332179
    -35.00    -20.00      25.972710       0.019086       0.019086        22      21.0      22.0       0.332179
    -35.00    -15.00      21.979530       0.003422       0.003422        22      21.0      22.0       0.332179
    -35.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -35.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -35.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -35.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -35.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -30.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -25.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -20.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -15.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
    -10.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
     -5.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00      5.00       6.006820       0.000000       0.000000        22      21.0      22.0       0.332179
      0.00     10.00       2.013640       0.000000       0.000000        22      21.0      22.0       0.332179
      5.00    -20.00      25.972710       0.000000       0.000000        22      21.0      22.0       0.332179
      5.00    -15.00      21.979530       0.000000       0.000000        22      21.0      22.0       0.332179
      5.00    -10.00      17.986361       0.000000       0.000000        22      21.0      22.0       0.332179
      5.00     -5.00      13.993180       0.000000       0.000000        22      21.0      22.0       0.332179
      5.00      0.00      10.000000       0.000000       0.000000        22      21.0      22.0       0.332179
