      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.036047       0.036047        15      14.0      15.0       0.332179
    -50.00    -15.00      21.979530       0.033197       0.033197        15      14.0      15.0       0.332179
    -50.00    -10.00      17.986361       0.031016       0.031016        15      14.0      15.0       0.332179
    -50.00     -5.00      13.993180       0.035206       0.035206        15      14.0      15.0       0.332179
    -50.00      0.00      10.000000       0.047003       0.047003        15      14.0      15.0       0.332179
    -50.00      5.00       6.006820       0.049512       0.049512        15      14.0      15.0       0.332179
    -50.00     10.00       2.013640       0.053610       0.053610        15      14.0      15.0       0.332179
    -45.00    -20.00      25.972710       0.038155       0.038155        15      14.0      15.0       0.332179
    -45.00    -15.00      21.979530       0.046975       0.046975        15      14.0      15.0       0.332179
    -45.00    -10.00      17.986361       0.040702       0.040702        15      14.0      15.0       0.332179
    -45.00     -5.00      13.993180       0.050581       0.050581        15      14.0      15.0       0.332179
    -45.00      0.00      10.000000       0.074849       0.074849        15      14.0      15.0       0.332179
    -45.00      5.00       6.006820       0.094895       0.094895        15      14.0      15.0       0.332179
    -45.00     10.00       2.013640       0.110961       0.110961        15      14.0      15.0       0.332179
    -40.00    -20.00      25.972710       0.047640       0.047640        15      14.0      15.0       0.332179
    -40.00    -15.00      21.979530       0.048699       0.048699        15      14.0      15.0       0.332179
    -40.00    -10.00      17.986361       0.041977       0.041977        15      14.0      15.0       0.332179
    -40.00     -5.00      13.993180       0.068952       0.068952        15      14.0      15.0       0.332179
    -40.00      0.00      10.000000       0.107185       0.107185        15      14.0      15.0       0.332179
    -40.00      5.00       6.006820       0.140617       0.140617        15      14.0      15.0       0.332179
    -40.00     10.00       2.013640       0.162607       0.162607        15      14.0      15.0       0.332179
    -35.00    -20.00      25.972710       0.048148       0.048148        15      14.0      15.0       0.332179
    -35.00    -15.00      21.979530       0.044996       0.044996        15      14.0      15.0       0.332179
    -35.00    -10.00      17.986361       0.044389       0.044389        15      14.0      15.0       0.332179
    -35.00     -5.00      13.993180       0.092766       0.092766        15      14.0      15.0       0.332179
    -35.00      0.00      10.000000       0.138391       0.138391        15      14.0      15.0       0.332179
    -35.00      5.00       6.006820       0.176492       0.176492        15      14.0      15.0       0.332179
    -35.00     10.00       2.013640       0.198585       0.198585        15      14.0      15.0       0.332179
    -30.00    -20.00      25.972710       0.048622       0.048622        15      14.0      15.0       0.332179
    -30.00    -15.00      21.979530       0.039191       0.039191        15      14.0      15.0       0.332179
    -30.00    -10.00      17.986361       0.051387       0.051387        15      14.0      15.0       0.332179
    -30.00     -5.00      13.993180       0.108386       0.108386        15      14.0      15.0       0.332179
    -30.00      0.00      10.000000       0.152718       0.152718        15      14.0      15.0       0.332179
    -30.00      5.00       6.006820       0.189624       0.189624        15      14.0      15.0       0.332179
    -30.00     10.00       2.013640       0.205996       0.205996        15      14.0      15.0       0.332179
    -25.00    -20.00      25.972710       0.044065       0.044065        15      14.0      15.0       0.332179
    -25.00    -15.00      21.979530       0.036844       0.036844        15      14.0      15.0       0.332179
    -25.00    -10.00      17.986361       0.052755       0.052755        15      14.0      15.0       0.332179
    -25.00     -5.00      13.993180       0.100071       0.100071        15      14.0      15.0       0.332179
    -25.00      0.00      10.000000       0.139895       0.139895        15      14.0      15.0       0.332179
    -25.00      5.00       6.006820       0.170222       0.170222        15      14.0      15.0       0.332179
    -25.00     10.00       2.013640       0.181573       0.181573        15      14.0      15.0       0.332179
    -20.00    -20.00      25.972710       0.042491       0.042491        15      14.0      15.0       0.332179
    -20.00    -15.00      21.979530       0.032307       0.032307        15      14.0      15.0       0.332179
    -20.00    -10.00      17.986361       0.043861       0.043861        15      14.0      15.0       0.332179
    -20.00     -5.00      13.993180       0.073666       0.073666        15      14.0      15.0       0.332179
    -20.00      0.00      10.000000       0.098971       0.098971        15      14.0      15.0       0.332179
    -20.00      5.00       6.006820       0.125574       0.125574        15      14.0      15.0       0.332179
    -20.00     10.00       2.013640       0.133094       0.133094        15      14.0      15.0       0.332179
    -15.00    -20.00      25.972710       0.049588       0.049588        15      14.0      15.0       0.332179
    -15.00    -15.00      21.979530       0.029976       0.029976        15      14.0      15.0       0.332179
    -15.00    -10.00      17.986361       0.021912       0.021912        15      14.0      15.0       0.332179
    -15.00     -5.00      13.993180       0.026433       0.026433        15      14.0      15.0       0.332179
    -15.00      0.00      10.000000       0.029084       0.029084        15      14.0      15.0       0.332179
    -15.00      5.00       6.006820       0.050235       0.050235        15      14.0      15.0       0.332179
    -15.00     10.00       2.013640       0.069291       0.069291        15      14.0      15.0       0.332179
    -10.00    -20.00      25.972710       0.057117       0.057117        15      14.0      15.0       0.332179
    -10.00    -15.00      21.979530       0.029097       0.029097        15      14.0      15.0       0.332179
    -10.00    -10.00      17.986361       0.001091       0.001091        15      14.0      15.0       0.332179
    -10.00     -5.00      13.993180       0.000000       0.000000        15      14.0      15.0       0.332179
    -10.00      0.00      10.000000       0.000000       0.000000        15      14.0      15.0       0.332179
    -10.00      5.00       6.006820       0.000000       0.000000        15      14.0      15.0       0.332179
    -10.00     10.00       2.013640       0.003749       0.003749        15      14.0      15.0       0.332179
     -5.00    -20.00      25.972710       0.048581       0.048581        15      14.0      15.0       0.332179
