      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.048347       0.048347        19      18.0      19.0       0.332179
    -50.00    -15.00      21.979530       0.032118       0.032118        19      18.0      19.0       0.332179
    -50.00    -10.00      17.986361       0.033618       0.033618        19      18.0      19.0       0.332179
    -50.00     -5.00      13.993180       0.039851       0.039851        19      18.0      19.0       0.332179
    -50.00      0.00      10.000000       0.048510       0.048510        19      18.0      19.0       0.332179
    -50.00      5.00       6.006820       0.055512       0.055512        19      18.0      19.0       0.332179
    -50.00     10.00       2.013640       0.057648       0.057648        19      18.0      19.0       0.332179
    -45.00    -20.00      25.972710       0.057534       0.057534        19      18.0      19.0       0.332179
    -45.00    -15.00      21.979530       0.052516       0.052516        19      18.0      19.0       0.332179
    -45.00    -10.00      17.986361       0.044614       0.044614        19      18.0      19.0       0.332179
    -45.00     -5.00      13.993180       0.069884       0.069884        19      18.0      19.0       0.332179
    -45.00      0.00      10.000000       0.087615       0.087615        19      18.0      19.0       0.332179
    -45.00      5.00       6.006820       0.101513       0.101513        19      18.0      19.0       0.332179
    -45.00     10.00       2.013640       0.099876       0.099876        19      18.0      19.0       0.332179
    -40.00    -20.00      25.972710       0.047604       0.047604        19      18.0      19.0       0.332179
    -40.00    -15.00      21.979530       0.055009       0.055009        19      18.0      19.0       0.332179
    -40.00    -10.00      17.986361       0.042912       0.042912        19      18.0      19.0       0.332179
    -40.00     -5.00      13.993180       0.075555       0.075555        19      18.0      19.0       0.332179
    -40.00      0.00      10.000000       0.096332       0.096332        19      18.0      19.0       0.332179
    -40.00      5.00       6.006820       0.113855       0.113855        19      18.0      19.0       0.332179
    -40.00     10.00       2.013640       0.113703       0.113703        19      18.0      19.0       0.332179
    -35.00    -20.00      25.972710       0.038233       0.038233        19      18.0      19.0       0.332179
    -35.00    -15.00      21.979530       0.051816       0.051816        19      18.0      19.0       0.332179
    -35.00    -10.00      17.986361       0.036375       0.036375        19      18.0      19.0       0.332179
    -35.00     -5.00      13.993180       0.063592       0.063592        19      18.0      19.0       0.332179
    -35.00      0.00      10.000000       0.084490       0.084490        19      18.0      19.0       0.332179
    -35.00      5.00       6.006820       0.098374       0.098374        19      18.0      19.0       0.332179
    -35.00     10.00       2.013640       0.100263       0.100263        19      18.0      19.0       0.332179
    -30.00    -20.00      25.972710       0.038439       0.038439        19      18.0      19.0       0.332179
    -30.00    -15.00      21.979530       0.059581       0.059581        19      18.0      19.0       0.332179
    -30.00    -10.00      17.986361       0.034234       0.034234        19      18.0      19.0       0.332179
    -30.00     -5.00      13.993180       0.037868       0.037868        19      18.0      19.0       0.332179
    -30.00      0.00      10.000000       0.049991       0.049991        19      18.0      19.0       0.332179
    -30.00      5.00       6.006820       0.059323       0.059323        19      18.0      19.0       0.332179
    -30.00     10.00       2.013640       0.061244       0.061244        19      18.0      19.0       0.332179
    -25.00    -20.00      25.972710       0.021409       0.021409        19      18.0      19.0       0.332179
    -25.00    -15.00      21.979530       0.033297       0.033297        19      18.0      19.0       0.332179
    -25.00    -10.00      17.986361       0.001830       0.001830        19      18.0      19.0       0.332179
    -25.00     -5.00      13.993180       0.001578       0.001578        19      18.0      19.0       0.332179
    -25.00      0.00      10.000000       0.003951       0.003951        19      18.0      19.0       0.332179
    -25.00      5.00       6.006820       0.002305       0.002305        19      18.0      19.0       0.332179
    -25.00     10.00       2.013640       0.002986       0.002986        19      18.0      19.0       0.332179
    -20.00    -20.00      25.972710       0.002069       0.002069        19      18.0      19.0       0.332179
    -20.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
    -20.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
    -20.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
    -20.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
    -20.00      5.00       6.006820       0.000000       0.000000        19      18.0      19.0       0.332179
    -20.00     10.00       2.013640       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00    -20.00      25.972710       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00      5.00       6.006820       0.000000       0.000000        19      18.0      19.0       0.332179
    -15.00     10.00       2.013640       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00    -20.00      25.972710       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00      5.00       6.006820       0.000000       0.000000        19      18.0      19.0       0.332179
    -10.00     10.00       2.013640       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00    -20.00      25.972710       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00      5.00       6.006820       0.000000       0.000000        19      18.0      19.0       0.332179
     -5.00     10.00       2.013640       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00    -20.00      25.972710       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00      5.00       6.006820       0.000000       0.000000        19      18.0      19.0       0.332179
      0.00     10.00       2.013640       0.000000       0.000000        19      18.0      19.0       0.332179
      5.00    -20.00      25.972710       0.000000       0.000000        19      18.0      19.0       0.332179
      5.00    -15.00      21.979530       0.000000       0.000000        19      18.0      19.0       0.332179
      5.00    -10.00      17.986361       0.000000       0.000000        19      18.0      19.0       0.332179
      5.00     -5.00      13.993180       0.000000       0.000000        19      18.0      19.0       0.332179
      5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.332179
