      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00    -15.00      21.979530       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00    -10.00      17.986361       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00     -5.00      13.993180       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00      5.00       6.006820       0.000000       0.000000        11      10.0      11.0       0.332179
    -50.00     10.00       2.013640       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00    -20.00      25.972710       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00    -15.00      21.979530       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00    -10.00      17.986361       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00     -5.00      13.993180       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00      5.00       6.006820       0.000000       0.000000        11      10.0      11.0       0.332179
    -45.00     10.00       2.013640       0.000000       0.000000        11      10.0      11.0       0.332179
    -40.00    -20.00      25.972710       0.019222       0.019222        11      10.0      11.0       0.332179
    -40.00    -15.00      21.979530       0.016630       0.016630        11      10.0      11.0       0.332179
    -40.00    -10.00      17.986361       0.035171       0.035171        11      10.0      11.0       0.332179
    -40.00     -5.00      13.993180       0.046804       0.046804        11      10.0      11.0       0.332179
    -40.00      0.00      10.000000       0.066684       0.066684        11      10.0      11.0       0.332179
    -40.00      5.00       6.006820       0.089592       0.089592        11      10.0      11.0       0.332179
    -40.00     10.00       2.013640       0.068176       0.068176        11      10.0      11.0       0.332179
    -35.00    -20.00      25.972710       0.053330       0.053330        11      10.0      11.0       0.332179
    -35.00    -15.00      21.979530       0.061340       0.061340        11      10.0      11.0       0.332179
    -35.00    -10.00      17.986361       0.041861       0.041861        11      10.0      11.0       0.332179
    -35.00     -5.00      13.993180       0.060761       0.060761        11      10.0      11.0       0.332179
    -35.00      0.00      10.000000       0.114676       0.114676        11      10.0      11.0       0.332179
    -35.00      5.00       6.006820       0.153029       0.153029        11      10.0      11.0       0.332179
    -35.00     10.00       2.013640       0.144969       0.144969        11      10.0      11.0       0.332179
    -30.00    -20.00      25.972710       0.045897       0.045897        11      10.0      11.0       0.332179
    -30.00    -15.00      21.979530       0.064559       0.064559        11      10.0      11.0       0.332179
    -30.00    -10.00      17.986361       0.055445       0.055445        11      10.0      11.0       0.332179
    -30.00     -5.00      13.993180       0.089271       0.089271        11      10.0      11.0       0.332179
    -30.00      0.00      10.000000       0.158035       0.158035        11      10.0      11.0       0.332179
    -30.00      5.00       6.006820       0.198554       0.198554        11      10.0      11.0       0.332179
    -30.00     10.00       2.013640       0.208971       0.208971        11      10.0      11.0       0.332179
    -25.00    -20.00      25.972710       0.031127       0.031127        11      10.0      11.0       0.332179
    -25.00    -15.00      21.979530       0.051931       0.051931        11      10.0      11.0       0.332179
