      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      25.972710       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00    -15.00      21.979530       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00    -10.00      17.986361       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00     -5.00      13.993180       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00      0.00      10.000000       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00      5.00       6.006820       0.000000       0.000000         2       1.0       2.0       0.332179
    -50.00     10.00       2.013640       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00    -20.00      25.972710       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00    -15.00      21.979530       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00    -10.00      17.986361       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00     -5.00      13.993180       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00      0.00      10.000000       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00      5.00       6.006820       0.000000       0.000000         2       1.0       2.0       0.332179
    -45.00     10.00       2.013640       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00    -20.00      25.972710       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00    -15.00      21.979530       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00    -10.00      17.986361       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00     -5.00      13.993180       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00      0.00      10.000000       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00      5.00       6.006820       0.000000       0.000000         2       1.0       2.0       0.332179
    -40.00     10.00       2.013640       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00    -20.00      25.972710       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00    -15.00      21.979530       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00    -10.00      17.986361       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00     -5.00      13.993180       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00      0.00      10.000000       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00      5.00       6.006820       0.000000       0.000000         2       1.0       2.0       0.332179
    -35.00     10.00       2.013640       0.000000       0.000000         2       1.0       2.0       0.332179
    -30.00    -20.00      25.972710       0.000000       0.000000         2       1.0       2.0       0.332179
    -30.00    -15.00      21.979530       0.000000       0.000000         2       1.0       2.0       0.332179
    -30.00    -10.00      17.986361       0.000000       0.000000         2       1.0       2.0       0.332179
