   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   23      26.314791      37.848351      21.979530     0.384   189.269    63.896    74.841    40.891    29.916   118.089    -45.00    -15.00    1
   24      26.371321      37.843868      21.979530     0.431   221.150    59.689    86.611    47.842    30.482    95.774    -40.00    -15.00    1
   25      26.427839      37.839371      21.979530     0.467    50.870    43.489    72.094   254.876    49.089   106.260    -35.00    -15.00    0
   26      26.484350      37.834850      21.979530     0.476    35.225    51.580    46.743   271.784    55.208   130.826    -30.00    -15.00    0
   27      26.540859      37.830292      21.979530     0.402    33.414    51.841    38.078   277.584    60.991   135.051    -25.00    -15.00    0
   28      26.597361      37.825710      21.979530     0.229    36.359    53.168    30.852   286.658    65.766   138.898    -20.00    -15.00    0
   29      26.653851      37.821098      21.979530     0.298    56.998    28.499    29.148   300.888    76.561   115.369    -15.00    -15.00    0
   30      26.710340      37.816471      21.979530     0.329    49.545    31.581    18.697   303.462    80.335   120.212    -10.00    -15.00    0
   31      26.766821      37.811798      21.979530     0.294    48.083    34.174    18.934   302.238    79.498   122.709     -5.00    -15.00    0
   32      26.823290      37.807110      21.979530     0.258    78.865    27.622    56.616   295.505    67.224   106.063      0.00    -15.00    0
   33      26.879749      37.802399      21.979530     0.251   136.383    20.529    85.570   321.112    69.535    91.657      5.00    -15.00    0
   34      26.936199      37.797649      21.979530     0.340   175.575    20.869   104.925   339.654    69.866    84.392     10.00    -15.00    1
   35      26.992649      37.792881      21.979530     0.306   209.599    27.616   136.490   339.667    71.389    69.223     15.00    -15.00    1
   36      27.049101      37.788078      21.979530     0.329    40.513    56.045    74.822   246.420    36.818   111.248     20.00    -15.00    0
   37      27.105530      37.783249      21.979530     0.447    86.268    58.420   106.981   236.022    35.435    64.588     25.00    -15.00    0
   38      27.161961      37.778400      21.979530     0.362    72.104    62.328    90.542   250.938    27.677    88.967     30.00    -15.00    0
   39      27.218380      37.773521      21.979530     0.223    66.155    56.696    92.364   241.854    33.379    86.407     35.00    -15.00    0
   40      27.274790      37.768620      21.979530     0.359   169.665     9.164    84.466   355.270    80.879    90.891     40.00    -15.00    1
   41      27.331200      37.763680      21.979530     0.497   182.446     5.058   105.323   347.066    85.122    88.660     45.00    -15.00    1
   42      27.387600      37.758720      21.979530     0.400   192.308     7.800   101.474     0.730    82.357    88.439     50.00    -15.00    1
   43      26.261620      37.879768      17.986361     0.229   332.185    83.457   -30.079    65.961    60.137  -172.450    -50.00    -10.00    0
   44      26.318171      37.875320      17.986361     0.399   177.331    73.916    66.567    54.745    28.163   144.056    -45.00    -10.00    0
   45      26.374720      37.870850      17.986361     0.356   359.056    23.057    52.323   219.063    71.942   104.583    -40.00    -10.00    1
   46      26.431259      37.866348      17.986361     0.295   347.606    56.840    14.697   249.441    77.738   145.961    -35.00    -10.00    0
   47      26.487801      37.861820      17.986361     0.399   128.552    75.564   -74.897   261.282    20.776  -135.347    -30.00    -10.00    0
   48      26.544319      37.857262      17.986361     0.463   131.163    69.337   -71.521   267.720    27.448  -130.045    -25.00    -10.00    0
   49      26.600840      37.852680      17.986361     0.508   123.345    70.863   -82.012   280.173    20.680  -111.824    -20.00    -10.00    0
   50      26.657360      37.848068      17.986361     0.503   116.103    75.447   -87.841   287.569    14.709   -98.258    -15.00    -10.00    0
   51      26.713860      37.843430      17.986361     0.481   113.572    71.910   -98.668   319.722    19.997   -65.232    -10.00    -10.00    0
   52      26.770361      37.838772      17.986361     0.566   107.167    65.204   -95.086   299.148    25.279   -79.137     -5.00    -10.00    0
   53      26.826860      37.834080      17.986361     0.491   105.108    60.502   -84.693   274.424    29.929   -99.286      0.00    -10.00    0
   54      26.883341      37.829361      17.986361     0.465   114.771    59.691   -58.627   244.383    42.515  -131.688      5.00    -10.00    0
   55      26.939810      37.824612      17.986361     0.516   123.901    63.334   -40.768   235.054    54.300  -146.452     10.00    -10.00    0
   56      26.996281      37.819839      17.986361     0.365   134.173    73.364   -35.761   235.823    55.948  -159.785     15.00    -10.00    0
   57      27.052750      37.815041      17.986361     0.159   153.051    79.438   -26.743   248.328    63.745  -168.207     20.00    -10.00    0
   58      27.109200      37.810211      17.986361     0.212    90.553    67.034   138.201   199.784    52.143    29.616     25.00    -10.00    0
   59      27.165649      37.805351      17.986361     0.182   152.218    28.709   -16.827   257.073    82.007  -117.665     30.00    -10.00    0
   60      27.222090      37.800468      17.986361     0.175   148.524    49.626   -23.812   254.478    72.087  -137.095     35.00    -10.00    0
   61      27.278530      37.795559      17.986361     0.358   147.922    79.597   -57.573   253.790    33.880  -161.099     40.00    -10.00    0
   62      27.334949      37.790630      17.986361     0.468   165.455    88.159   -80.715   266.574     9.465  -168.732     45.00    -10.00    0
   63      27.391371      37.785671      17.986361     0.378   254.833    11.836   175.634   349.107    89.105    78.197     50.00    -10.00    0
   64      26.264990      37.906750      13.993180     0.179   335.034    73.677   -27.296    73.286    63.890  -161.761    -50.00     -5.00    0
   65      26.321560      37.902302      13.993180     0.390   322.313    67.312   -30.351    65.040    62.212  -154.152    -45.00     -5.00    0
   66      26.378130      37.897831      13.993180     0.663    65.545    65.994  -131.388   310.764    46.737   -33.965    -40.00     -5.00    0
   67      26.434690      37.893318      13.993180     0.650    88.809    57.307  -102.521   291.160    34.759   -71.336    -35.00     -5.00    0
   68      26.491249      37.888790      13.993180     0.918   112.165    59.071   -72.356   260.415    35.169  -116.833    -30.00     -5.00    0
   69      26.547791      37.884232      13.993180     1.106   112.619    58.895   -72.167   260.708    35.404  -116.911    -25.00     -5.00    0
   70      26.604330      37.879650      13.993180     1.109   109.847    61.941   -77.060   263.813    30.678  -112.787    -20.00     -5.00    0
   71      26.660870      37.875038      13.993180     1.050   106.942    62.892   -83.378   272.648    27.845  -102.696    -15.00     -5.00    0
   72      26.717390      37.870399      13.993180     1.133   105.329    57.949   -90.298   285.891    32.052   -89.524    -10.00     -5.00    0
   73      26.773911      37.865730      13.993180     1.412   101.467    54.511   -94.227   288.722    35.707   -84.098     -5.00     -5.00    0
   74      26.830429      37.861038      13.993180     1.413    99.118    52.438   -92.421   283.085    37.628   -86.856      0.00     -5.00    0
   75      26.886930      37.856319      13.993180     1.286   101.490    50.632   -82.458   269.701    39.968   -99.088      5.00     -5.00    0
   76      26.943430      37.851570      13.993180     0.996   104.341    47.202   -72.637   259.629    45.547  -107.864     10.00     -5.00    0
   77      26.999920      37.846790      13.993180     0.692   110.182    46.738   -61.105   251.337    50.389  -117.178     15.00     -5.00    0
   78      27.056400      37.841991      13.993180     0.449    89.216    38.398   -92.743   272.715    51.654   -87.828     20.00     -5.00    0
   79      27.112881      37.837158      13.993180     0.454    77.500    33.723  -127.044   299.722    63.696   -68.094     25.00     -5.00    0
   80      27.169350      37.832310      13.993180     0.458    86.999    39.591  -104.045   284.984    51.811   -78.651     30.00     -5.00    0
   81      27.225809      37.827419      13.993180     0.476   110.485    43.729   -73.374   268.033    48.520  -105.307     35.00     -5.00    0
   82      27.282261      37.822510      13.993180     0.646   124.116    59.054   -54.498   249.903    45.717  -134.085     40.00     -5.00    0
   83      27.338711      37.817581      13.993180     0.613   129.110    65.086   -52.511   247.887    43.976  -142.650     45.00     -5.00    0
   84      27.395140      37.812611      13.993180     0.391   159.141    82.467   -69.634   268.593    21.659  -159.193     50.00     -5.00    0
   85      26.268360      37.933731      10.000000     0.237   318.054    55.178   -29.585    66.016    66.090  -141.345    -50.00      0.00    0
   86      26.324949      37.929279      10.000000     0.539    67.253    61.825  -128.404   306.473    46.307   -40.770    -45.00      0.00    0
   87      26.381540      37.924801      10.000000     1.049    77.302    55.577  -109.583   289.485    38.998   -63.937    -40.00      0.00    0
   88      26.438120      37.920300      10.000000     1.234    89.035    53.294   -94.452   276.457    36.937   -84.056    -35.00      0.00    0
   89      26.494699      37.915760      10.000000     1.397   102.774    54.144   -76.211   260.041    38.081  -108.252    -30.00      0.00    0
   90      26.551270      37.911201      10.000000     1.566   107.120    56.513   -72.482   257.347    37.313  -114.465    -25.00      0.00    0
   91      26.607830      37.906620      10.000000     1.703   106.342    58.884   -76.178   260.883    33.764  -111.594    -20.00      0.00    0
   92      26.664379      37.902000      10.000000     1.726   101.764    58.381   -85.053   272.388    31.964   -97.974    -15.00      0.00    0
   93      26.720930      37.897362      10.000000     1.798   102.939    55.178   -89.866   282.703    34.822   -90.193    -10.00      0.00    0
   94      26.777470      37.892700      10.000000     2.002   103.119    52.852   -91.477   285.564    37.173   -88.051     -5.00      0.00    0
   95      26.834000      37.888000      10.000000     1.993   103.428    51.129   -88.911   281.692    38.884   -91.351      0.00      0.00    0
   96      26.890530      37.883282      10.000000     1.800   104.633    49.395   -82.662   273.441    41.149   -98.474      5.00      0.00    0
   97      26.947041      37.878529      10.000000     1.494    99.842    45.927   -82.134   268.609    44.627   -98.046     10.00      0.00    0
   98      27.003550      37.873749      10.000000     1.101    91.951    42.971   -87.949   269.150    47.063   -91.909     15.00      0.00    0
   99      27.060061      37.868950      10.000000     0.813    73.078    41.680  -109.882   278.914    51.294   -73.154     20.00      0.00    0
  100      27.116550      37.864120      10.000000     0.742    70.379    41.846  -117.035   284.791    53.542   -67.851     25.00      0.00    0
  101      27.173040      37.859261      10.000000     0.791    81.224    42.798  -107.448   284.412    49.598   -74.484     30.00      0.00    0
  102      27.229521      37.854370      10.000000     0.855   103.102    44.065   -78.299   267.023    47.077  -101.105     35.00      0.00    0
  103      27.285999      37.849461      10.000000     0.915   115.416    54.630   -60.998   251.654    44.505  -124.333     40.00      0.00    0
  104      27.342461      37.844521      10.000000     0.808   122.540    59.947   -54.772   247.884    45.005  -134.913     45.00      0.00    0
  105      27.398920      37.839561      10.000000     0.459   126.033    62.997   -52.874   246.987    44.733  -139.826     50.00      0.00    0
  106      26.271730      37.960709       6.006820     0.299    63.972    57.313  -133.044   303.933    52.041   -43.232    -50.00      5.00    0
  107      26.328350      37.956261       6.006820     0.721    71.506    55.818  -118.649   295.705    43.450   -54.780    -45.00      5.00    0
  108      26.384960      37.951778       6.006820     1.282    80.316    53.369  -103.881   282.815    38.826   -72.116    -40.00      5.00    0
  109      26.441561      37.947269       6.006820     1.556    89.650    51.099   -90.378   270.251    38.902   -89.532    -35.00      5.00    0
  110      26.498150      37.942741       6.006820     1.775   100.011    52.545   -77.081   259.346    39.309  -106.269    -30.00      5.00    0
  111      26.554741      37.938179       6.006820     1.914   105.076    55.621   -72.152   255.384    38.224  -114.130    -25.00      5.00    0
  112      26.611320      37.933590       6.006820     2.194   105.631    57.685   -74.644   258.440    35.418  -112.717    -20.00      5.00    0
  113      26.667900      37.928970       6.006820     2.217   102.114    55.418   -81.830   267.919    35.416  -101.648    -15.00      5.00    0
  114      26.724461      37.924332       6.006820     2.306   102.607    54.174   -86.815   277.177    35.948   -94.400    -10.00      5.00    0
  115      26.781019      37.919659       6.006820     2.432   103.692    52.017   -88.548   281.333    38.007   -91.859     -5.00      5.00    0
  116      26.837580      37.914959       6.006820     2.432   103.368    50.402   -87.455   279.378    39.666   -93.073      0.00      5.00    0
  117      26.894119      37.910240       6.006820     2.205   101.608    48.480   -86.278   276.003    41.657   -94.194      5.00      5.00    0
  118      26.950661      37.905491       6.006820     1.844    95.660    45.349   -89.017   274.261    44.660   -90.995     10.00      5.00    0
  119      27.007191      37.900711       6.006820     1.474    83.355    43.125   -97.758   273.928    47.364   -82.794     15.00      5.00    0
  120      27.063721      37.895901       6.006820     1.133    71.244    44.563  -107.276   274.825    47.930   -73.697     20.00      5.00    0
  121      27.120230      37.891071       6.006820     1.051    73.515    43.154  -108.965   278.739    49.697   -73.054     25.00      5.00    0
  122      27.176741      37.886211       6.006820     1.135    81.404    41.827  -103.420   279.159    49.558   -78.266     30.00      5.00    0
  123      27.233240      37.881321       6.006820     1.025    97.256    43.679   -83.030   267.662    46.724   -96.610     35.00      5.00    0
  124      27.289740      37.876411       6.006820     1.084   110.343    51.512   -66.336   255.192    44.199  -116.785     40.00      5.00    0
  125      27.346220      37.871471       6.006820     0.881   116.256    54.970   -60.532   251.707    44.527  -125.060     45.00      5.00    0
  126      27.402700      37.866501       6.006820     0.553   119.956    59.752   -57.982   248.812    42.908  -132.276     50.00      5.00    0
  127      26.275110      37.987690       2.013640     0.352    67.914    54.982  -124.459   298.012    47.525   -51.078    -50.00     10.00    0
  128      26.331739      37.983231       2.013640     0.820    73.153    54.108  -114.257   290.701    42.388   -60.416    -45.00     10.00    0
  129      26.388371      37.978748       2.013640     1.323    81.305    52.188  -101.257   279.291    39.210   -75.880    -40.00     10.00    0
  130      26.444990      37.974239       2.013640     1.670    90.871    51.032   -87.668   267.165    39.027   -92.880    -35.00     10.00    0
  131      26.501610      37.969711       2.013640     1.894    98.377    52.261   -78.228   259.575    39.270  -104.767    -30.00     10.00    0
  132      26.558220      37.965149       2.013640     2.070   103.114    54.792   -73.839   256.429    38.300  -111.527    -25.00     10.00    0
  133      26.614820      37.960560       2.013640     2.305   104.166    56.264   -75.554   259.281    36.360  -110.483    -20.00     10.00    0
  134      26.671419      37.955940       2.013640     2.389   103.021    55.774   -80.013   265.637    35.483  -104.302    -15.00     10.00    0
  135      26.728001      37.951290       2.013640     2.496   102.415    53.940   -84.978   273.924    36.361   -96.855    -10.00     10.00    0
  136      26.784580      37.946621       2.013640     2.603   102.396    51.867   -87.777   278.799    38.188   -92.829     -5.00     10.00    0
  137      26.841150      37.941921       2.013640     2.581   101.980    50.111   -87.728   278.441    39.943   -92.715      0.00     10.00    0
  138      26.897720      37.937199       2.013640     2.354    99.777    48.061   -87.769   276.440    41.988   -92.481      5.00     10.00    0
  139      26.954281      37.932449       2.013640     1.946    92.768    45.259   -91.809   275.336    44.770   -88.176     10.00     10.00    0
  140      27.010830      37.927670       2.013640     1.556    80.791    44.049  -100.188   274.829    46.819   -80.291     15.00     10.00    0
  141      27.067381      37.922859       2.013640     1.312    73.230    44.401  -106.059   275.175    47.749   -74.842     20.00     10.00    0
  142      27.123911      37.918018       2.013640     1.202    75.153    43.358  -106.049   276.739    48.715   -75.369     25.00     10.00    0
  143      27.180441      37.913158       2.013640     1.201    82.925    42.280   -99.670   275.895    48.456   -81.316     30.00     10.00    0
  144      27.236959      37.908272       2.013640     1.129    95.990    44.258   -83.883   267.479    46.059   -95.928     35.00     10.00    0
  145      27.293480      37.903358       2.013640     1.090   107.222    49.595   -70.157   258.116    44.253  -111.741     40.00     10.00    0
  146      27.349991      37.898411       2.013640     0.881   112.990    53.235   -63.750   253.505    44.071  -120.624     45.00     10.00    0
  147      27.406490      37.893440       2.013640     0.521   116.262    56.399   -59.948   249.989    43.867  -127.006     50.00     10.00    0
