    1    1.327938   -0.691417   -0.166356    0.221909   -0.055553   -0.011555   -0.056728   -0.042569    76.48   300.68    50.16    49.33  -121.92   -57.64
    2    1.148267   -1.118801   -0.553813    0.696656   -0.142844    0.051195   -0.181281   -0.130547    78.99   297.58    45.11    51.88  -119.39   -63.77
    3    0.608851   -1.021658   -0.996025    1.255759   -0.259734   -0.064644   -0.196937   -0.350778    87.06   297.91    47.68    46.68  -111.91   -67.72
    4   -0.812306   -1.860420   -1.385562    1.800994   -0.415431   -0.191703   -0.092453   -0.732375    96.80   297.28    48.53    43.33  -103.90   -74.80
    5   -2.084965   -3.057328   -1.527367    2.066108   -0.538741   -0.370477    0.070470   -1.047834   104.85   294.70    50.52    39.90   -96.30   -82.41
    6   -2.107952   -4.017922   -1.589289    2.174351   -0.585062   -0.475664    0.234117   -1.124000   114.28   283.84    52.30    38.16   -83.58   -98.24
    7   -1.909282   -4.289225   -1.638566    2.151050   -0.512484   -0.589116    0.461806   -0.882584   119.69   270.93    56.04    37.54   -72.95  -113.53
    8   -1.442759   -4.102234   -1.846997    2.262503   -0.415506   -0.709244    0.660081   -0.445906   115.45   261.01    57.88    37.28   -69.97  -118.62
    9    0.428691   -3.354267   -2.112103    2.536267   -0.424164   -0.751417    0.886113   -0.054567   111.51   250.09    57.91    39.90   -64.89  -124.08
   10    1.803306   -3.078444   -2.031077    2.467976   -0.436898   -0.906351    0.948922    0.196336   109.04   243.19    59.93    39.73   -62.70  -128.39
   11    1.255834   -3.079127   -1.698273    2.102868   -0.404595   -1.022788    0.873297    0.294106   108.17   238.84    63.12    37.88   -62.24  -132.58
   12   -0.028246   -3.630187   -1.446647    1.851170   -0.404523   -1.002662    0.930037    0.195306   112.32   239.12    65.82    36.86   -61.30  -136.93
   13   -0.595751   -3.800616   -1.277154    1.693094   -0.415939   -0.849297    0.944284   -0.025448   118.53   243.95    66.62    36.72   -60.84  -138.42
   14   -0.919938   -3.639917   -1.045617    1.453656   -0.408039   -0.650594    0.820125   -0.138477   122.49   246.08    66.71    37.89   -59.23  -139.92
   15   -0.874822   -3.987995   -0.588399    1.003804   -0.415405   -0.495511    0.713997   -0.151756   129.70   243.17    72.42    38.49   -55.19  -150.97
   16   -4.786468   -5.079456   -0.394573    0.855240   -0.460667   -0.357848    0.692575   -0.228662   137.20   243.47    75.91    41.86   -50.17  -158.60
   17   -0.617846   -5.663882   -0.116856    0.581579   -0.464722   -0.332038    0.724068   -0.355677   150.12   245.51    85.71    38.61   -51.59  -173.11
   18   -0.360923   -5.716599   -0.046813    0.465781   -0.418969   -0.173703    0.527633   -0.346398   153.57   246.79    86.69    45.85   -44.24  -175.39
   19   -3.729601   -6.428725   -0.076152    0.457534   -0.381383    0.020136    0.343600   -0.237758   146.41   244.58    74.65    62.63   -28.47  -162.66
   20    2.780448   -5.959239   -0.148517    0.476381   -0.327864    0.133217    0.292256   -0.150280   138.92   240.48    58.93    71.60   -21.63  -147.05
   21    7.511007   -6.369799   -0.225566    0.473529   -0.247963    0.098722    0.237838   -0.086934   132.92   240.62    55.76    65.93   -29.56  -141.96
   22   10.383943   -5.706503   -0.082047    0.260703   -0.178656    0.009297    0.305547   -0.150906   150.12   251.78    76.68    49.52   -41.85  -162.37
   23   13.084958   -4.459044    0.092233    0.022873   -0.115106   -0.023645    0.307334   -0.199031   358.49   255.28    81.54    33.05    57.93   164.35
   24    9.654422   -5.984076    0.082236   -0.055080   -0.027156    0.000483    0.138600   -0.102897    14.14   261.72    74.29    36.40    56.73   152.86
   25  -10.478003  -20.000000    0.063000   -0.080063    0.017063    0.017063    0.105000   -0.065625    27.06   275.83    73.91    38.54    54.50   153.59
   26         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   27         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   28         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   29         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   30         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
