      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      19.696190       0.014725       0.014725        15      14.0      15.0       0.208598
    -50.00    -15.00      17.272141       0.021311       0.021311        15      14.0      15.0       0.208598
    -50.00    -10.00      14.848100       0.023932       0.023932        15      14.0      15.0       0.208598
    -50.00     -5.00      12.424050       0.040830       0.040830        15      14.0      15.0       0.208598
    -50.00      0.00      10.000000       0.058261       0.058261        15      14.0      15.0       0.208598
    -50.00      5.00       7.575950       0.063924       0.063924        15      14.0      15.0       0.208598
    -40.00    -20.00      19.696190       0.011198       0.011198        15      14.0      15.0       0.208598
    -40.00    -15.00      17.272141       0.007590       0.007590        15      14.0      15.0       0.208598
    -40.00    -10.00      14.848100       0.032689       0.032689        15      14.0      15.0       0.208598
    -40.00     -5.00      12.424050       0.068912       0.068912        15      14.0      15.0       0.208598
    -40.00      0.00      10.000000       0.097610       0.097610        15      14.0      15.0       0.208598
    -40.00      5.00       7.575950       0.108378       0.108378        15      14.0      15.0       0.208598
    -30.00    -20.00      19.696190       0.009986       0.009986        15      14.0      15.0       0.208598
    -30.00    -15.00      17.272141       0.015120       0.015120        15      14.0      15.0       0.208598
    -30.00    -10.00      14.848100       0.036189       0.036189        15      14.0      15.0       0.208598
    -30.00     -5.00      12.424050       0.069021       0.069021        15      14.0      15.0       0.208598
    -30.00      0.00      10.000000       0.092038       0.092038        15      14.0      15.0       0.208598
    -30.00      5.00       7.575950       0.104124       0.104124        15      14.0      15.0       0.208598
    -20.00    -20.00      19.696190       0.015635       0.015635        15      14.0      15.0       0.208598
    -20.00    -15.00      17.272141       0.015245       0.015245        15      14.0      15.0       0.208598
    -20.00    -10.00      14.848100       0.017691       0.017691        15      14.0      15.0       0.208598
    -20.00     -5.00      12.424050       0.021509       0.021509        15      14.0      15.0       0.208598
    -20.00      0.00      10.000000       0.015558       0.015558        15      14.0      15.0       0.208598
    -20.00      5.00       7.575950       0.028592       0.028592        15      14.0      15.0       0.208598
    -10.00    -20.00      19.696190       0.017443       0.017443        15      14.0      15.0       0.208598
    -10.00    -15.00      17.272141       0.010543       0.010543        15      14.0      15.0       0.208598
    -10.00    -10.00      14.848100       0.000000       0.000000        15      14.0      15.0       0.208598
    -10.00     -5.00      12.424050       0.000000       0.000000        15      14.0      15.0       0.208598
    -10.00      0.00      10.000000       0.000000       0.000000        15      14.0      15.0       0.208598
    -10.00      5.00       7.575950       0.000000       0.000000        15      14.0      15.0       0.208598
      0.00    -20.00      19.696190       0.015348       0.015348        15      14.0      15.0       0.208598
      0.00    -15.00      17.272141       0.020875       0.020875        15      14.0      15.0       0.208598
      0.00    -10.00      14.848100       0.000000       0.000000        15      14.0      15.0       0.208598
      0.00     -5.00      12.424050       0.000000       0.000000        15      14.0      15.0       0.208598
      0.00      0.00      10.000000       0.000000       0.000000        15      14.0      15.0       0.208598
      0.00      5.00       7.575950       0.000000       0.000000        15      14.0      15.0       0.208598
     10.00    -20.00      19.696190       0.011216       0.011216        15      14.0      15.0       0.208598
     10.00    -15.00      17.272141       0.011987       0.011987        15      14.0      15.0       0.208598
     10.00    -10.00      14.848100       0.000000       0.000000        15      14.0      15.0       0.208598
     10.00     -5.00      12.424050       0.000000       0.000000        15      14.0      15.0       0.208598
     10.00      0.00      10.000000       0.000000       0.000000        15      14.0      15.0       0.208598
     10.00      5.00       7.575950       0.000000       0.000000        15      14.0      15.0       0.208598
     20.00    -20.00      19.696190       0.019759       0.019759        15      14.0      15.0       0.208598
     20.00    -15.00      17.272141       0.030143       0.030143        15      14.0      15.0       0.208598
     20.00    -10.00      14.848100       0.018389       0.018389        15      14.0      15.0       0.208598
     20.00     -5.00      12.424050       0.019226       0.019226        15      14.0      15.0       0.208598
     20.00      0.00      10.000000       0.033176       0.033176        15      14.0      15.0       0.208598
     20.00      5.00       7.575950       0.037575       0.037575        15      14.0      15.0       0.208598
     30.00    -20.00      19.696190       0.014644       0.014644        15      14.0      15.0       0.208598
     30.00    -15.00      17.272141       0.025272       0.025272        15      14.0      15.0       0.208598
     30.00    -10.00      14.848100       0.045751       0.045751        15      14.0      15.0       0.208598
     30.00     -5.00      12.424050       0.069792       0.069792        15      14.0      15.0       0.208598
     30.00      0.00      10.000000       0.085230       0.085230        15      14.0      15.0       0.208598
     30.00      5.00       7.575950       0.082697       0.082697        15      14.0      15.0       0.208598
     40.00    -20.00      19.696190       0.016704       0.016704        15      14.0      15.0       0.208598
     40.00    -15.00      17.272141       0.025254       0.025254        15      14.0      15.0       0.208598
     40.00    -10.00      14.848100       0.040489       0.040489        15      14.0      15.0       0.208598
     40.00     -5.00      12.424050       0.052039       0.052039        15      14.0      15.0       0.208598
     40.00      0.00      10.000000       0.058410       0.058410        15      14.0      15.0       0.208598
     40.00      5.00       7.575950       0.062486       0.062486        15      14.0      15.0       0.208598
     50.00    -20.00      19.696190       0.017660       0.017660        15      14.0      15.0       0.208598
     50.00    -15.00      17.272141       0.025213       0.025213        15      14.0      15.0       0.208598
     50.00    -10.00      14.848100       0.035186       0.035186        15      14.0      15.0       0.208598
     50.00     -5.00      12.424050       0.044693       0.044693        15      14.0      15.0       0.208598
     50.00      0.00      10.000000       0.054732       0.054732        15      14.0      15.0       0.208598
     50.00      5.00       7.575950       0.051735       0.051735        15      14.0      15.0       0.208598
