      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      19.696190       0.000000       0.000000         8       7.0       8.0       0.208598
    -50.00    -15.00      17.272141       0.000000       0.000000         8       7.0       8.0       0.208598
    -50.00    -10.00      14.848100       0.000000       0.000000         8       7.0       8.0       0.208598
    -50.00     -5.00      12.424050       0.000000       0.000000         8       7.0       8.0       0.208598
    -50.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.208598
    -50.00      5.00       7.575950       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00    -20.00      19.696190       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00    -15.00      17.272141       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00    -10.00      14.848100       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00     -5.00      12.424050       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.208598
    -40.00      5.00       7.575950       0.000000       0.000000         8       7.0       8.0       0.208598
    -30.00    -20.00      19.696190       0.029337       0.029337         8       7.0       8.0       0.208598
    -30.00    -15.00      17.272141       0.096551       0.096551         8       7.0       8.0       0.208598
    -30.00    -10.00      14.848100       0.081062       0.081062         8       7.0       8.0       0.208598
    -30.00     -5.00      12.424050       0.029900       0.029900         8       7.0       8.0       0.208598
    -30.00      0.00      10.000000       0.068526       0.068526         8       7.0       8.0       0.208598
    -30.00      5.00       7.575950       0.106058       0.106058         8       7.0       8.0       0.208598
    -20.00    -20.00      19.696190       0.048630       0.048630         8       7.0       8.0       0.208598
    -20.00    -15.00      17.272141       0.069654       0.069654         8       7.0       8.0       0.208598
    -20.00    -10.00      14.848100       0.072883       0.072883         8       7.0       8.0       0.208598
    -20.00     -5.00      12.424050       0.087426       0.087426         8       7.0       8.0       0.208598
    -20.00      0.00      10.000000       0.131726       0.131726         8       7.0       8.0       0.208598
    -20.00      5.00       7.575950       0.170717       0.170717         8       7.0       8.0       0.208598
    -10.00    -20.00      19.696190       0.043922       0.043922         8       7.0       8.0       0.208598
    -10.00    -15.00      17.272141       0.057503       0.057503         8       7.0       8.0       0.208598
    -10.00    -10.00      14.848100       0.071438       0.071438         8       7.0       8.0       0.208598
    -10.00     -5.00      12.424050       0.120514       0.120514         8       7.0       8.0       0.208598
    -10.00      0.00      10.000000       0.165225       0.165225         8       7.0       8.0       0.208598
    -10.00      5.00       7.575950       0.189586       0.189586         8       7.0       8.0       0.208598
      0.00    -20.00      19.696190       0.022313       0.022313         8       7.0       8.0       0.208598
      0.00    -15.00      17.272141       0.036977       0.036977         8       7.0       8.0       0.208598
      0.00    -10.00      14.848100       0.067790       0.067790         8       7.0       8.0       0.208598
      0.00     -5.00      12.424050       0.107084       0.107084         8       7.0       8.0       0.208598
      0.00      0.00      10.000000       0.147493       0.147493         8       7.0       8.0       0.208598
      0.00      5.00       7.575950       0.174154       0.174154         8       7.0       8.0       0.208598
     10.00    -20.00      19.696190       0.038671       0.038671         8       7.0       8.0       0.208598
     10.00    -15.00      17.272141       0.050574       0.050574         8       7.0       8.0       0.208598
     10.00    -10.00      14.848100       0.063967       0.063967         8       7.0       8.0       0.208598
     10.00     -5.00      12.424050       0.091129       0.091129         8       7.0       8.0       0.208598
     10.00      0.00      10.000000       0.116661       0.116661         8       7.0       8.0       0.208598
     10.00      5.00       7.575950       0.145792       0.145792         8       7.0       8.0       0.208598
     20.00    -20.00      19.696190       0.058689       0.058689         8       7.0       8.0       0.208598
     20.00    -15.00      17.272141       0.078184       0.078184         8       7.0       8.0       0.208598
     20.00    -10.00      14.848100       0.077948       0.077948         8       7.0       8.0       0.208598
     20.00     -5.00      12.424050       0.078365       0.078365         8       7.0       8.0       0.208598
     20.00      0.00      10.000000       0.104716       0.104716         8       7.0       8.0       0.208598
     20.00      5.00       7.575950       0.129097       0.129097         8       7.0       8.0       0.208598
     30.00    -20.00      19.696190       0.015709       0.015709         8       7.0       8.0       0.208598
     30.00    -15.00      17.272141       0.057089       0.057089         8       7.0       8.0       0.208598
     30.00    -10.00      14.848100       0.068418       0.068418         8       7.0       8.0       0.208598
     30.00     -5.00      12.424050       0.037063       0.037063         8       7.0       8.0       0.208598
     30.00      0.00      10.000000       0.049443       0.049443         8       7.0       8.0       0.208598
     30.00      5.00       7.575950       0.095953       0.095953         8       7.0       8.0       0.208598
     40.00    -20.00      19.696190       0.000000       0.000000         8       7.0       8.0       0.208598
     40.00    -15.00      17.272141       0.000000       0.000000         8       7.0       8.0       0.208598
     40.00    -10.00      14.848100       0.000000       0.000000         8       7.0       8.0       0.208598
     40.00     -5.00      12.424050       0.000000       0.000000         8       7.0       8.0       0.208598
     40.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.208598
     40.00      5.00       7.575950       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00    -20.00      19.696190       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00    -15.00      17.272141       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00    -10.00      14.848100       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00     -5.00      12.424050       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.208598
     50.00      5.00       7.575950       0.000000       0.000000         8       7.0       8.0       0.208598
