      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -20.00      27.492390       0.044572       0.044572         8       7.0       8.0       0.222827      68.699997     310.070007      10.950000      84.709999      29.070000      99.599998
    -30.00    -15.00      23.119301       0.043229       0.043229         8       7.0       8.0       0.222827     119.220001     346.660004       9.400000      83.610001      42.939999      96.910004
    -30.00    -10.00      18.746201       0.047465       0.047465         8       7.0       8.0       0.222827     151.610001     258.589996      79.750000      31.780001     -59.750000    -160.250000
    -30.00     -5.00      14.373100       0.073464       0.073464         8       7.0       8.0       0.222827     110.769997     269.820007      59.259998      32.500000     -78.919998    -107.900002
    -30.00      0.00      10.000000       0.118501       0.118501         8       7.0       8.0       0.222827     101.919998     279.079987      60.520000      29.510000     -88.599998     -92.470001
    -30.00      5.00       5.626900       0.166454       0.166454         8       7.0       8.0       0.222827     105.629997     275.510010      59.360001      31.040001     -84.800003     -98.690002
    -20.00    -20.00      27.492390       0.058108       0.058108         8       7.0       8.0       0.222827      65.300003     304.130005      41.599998      65.320000      38.970001     124.610001
    -20.00    -15.00      23.119301       0.062359       0.062359         8       7.0       8.0       0.222827      53.450001     300.190002      29.650000      77.330002      26.320000     117.029999
    -20.00    -10.00      18.746201       0.066408       0.066408         8       7.0       8.0       0.222827     115.489998     347.420013      78.860001      17.709999    -103.860001     -39.419998
    -20.00     -5.00      14.373100       0.081080       0.081080         8       7.0       8.0       0.222827     108.050003     326.299988      66.419998      29.070000    -107.510002     -55.430000
    -20.00      0.00      10.000000       0.112797       0.112797         8       7.0       8.0       0.222827     104.820000     322.910004      62.049999      33.990002    -110.180000     -56.980000
    -20.00      5.00       5.626900       0.144328       0.144328         8       7.0       8.0       0.222827     103.080002     315.230011      59.450001      34.889999    -107.720001     -62.720001
    -10.00    -20.00      27.492390       0.051740       0.051740         8       7.0       8.0       0.222827      61.259998     299.190002      55.480000      52.330002      47.869999     134.279999
    -10.00    -15.00      23.119301       0.044980       0.044980         8       7.0       8.0       0.222827      43.889999     299.230011      39.080002      78.379997      18.629999     127.580002
    -10.00    -10.00      18.746201       0.055652       0.055652         8       7.0       8.0       0.222827     126.519997     325.459991      69.989998      21.059999     -96.699997     -72.239998
    -10.00     -5.00      14.373100       0.080749       0.080749         8       7.0       8.0       0.222827     117.139999     312.489990      58.709999      32.220001     -98.110001     -76.930000
    -10.00      0.00      10.000000       0.111520       0.111520         8       7.0       8.0       0.222827     108.070000     314.739990      56.160000      36.880001    -105.629997     -68.110001
    -10.00      5.00       5.626900       0.148955       0.148955         8       7.0       8.0       0.222827     103.209999     308.649994      55.650002      37.119999    -105.029999     -69.230003
      0.00    -20.00      27.492390       0.031024       0.031024         8       7.0       8.0       0.222827      33.209999     269.179993      78.029999      20.750000      72.930000     144.169998
      0.00    -15.00      23.119301       0.037542       0.037542         8       7.0       8.0       0.222827       4.640000     233.639999      83.690002       9.580000      82.790001     138.610001
      0.00    -10.00      18.746201       0.049153       0.049153         8       7.0       8.0       0.222827     139.020004     255.350006      70.129997      39.180000     -55.509998    -147.449997
      0.00     -5.00      14.373100       0.101107       0.101107         8       7.0       8.0       0.222827     123.690002     254.979996      57.209999      44.310001     -58.340000    -129.169998
      0.00      0.00      10.000000       0.134805       0.134805         8       7.0       8.0       0.222827     114.540001     266.880005      51.040001      42.389999     -71.760002    -111.160004
      0.00      5.00       5.626900       0.159226       0.159226         8       7.0       8.0       0.222827     105.010002     276.239990      49.270000      41.060001     -84.260002     -96.629997
     10.00    -20.00      27.492390       0.028231       0.028231         8       7.0       8.0       0.222827     129.490005      36.740002      48.650002      86.879997       4.150000     138.570007
     10.00    -15.00      23.119301       0.045602       0.045602         8       7.0       8.0       0.222827     126.599998      35.310001      41.689999      88.839996       1.740000     131.679993
     10.00    -10.00      18.746201       0.074050       0.074050         8       7.0       8.0       0.222827     121.320000     227.690002      57.700001      65.959999     -28.809999    -144.190002
     10.00     -5.00      14.373100       0.125814       0.125814         8       7.0       8.0       0.222827     118.580002     237.559998      55.560001      54.750000     -44.410000    -136.179993
     10.00      0.00      10.000000       0.175098       0.175098         8       7.0       8.0       0.222827     115.019997     245.479996      50.990002      51.299999     -53.570000    -126.239998
     10.00      5.00       5.626900       0.194611       0.194611         8       7.0       8.0       0.222827     112.989998     249.520004      49.439999      49.700001     -58.349998    -121.510002
     20.00    -20.00      27.492390       0.029481       0.029481         8       7.0       8.0       0.222827     127.470001     218.809998      77.459999      83.970001      -6.180000    -167.380005
     20.00    -15.00      23.119301       0.045532       0.045532         8       7.0       8.0       0.222827     127.959999     220.199997      60.860001      85.989998      -4.600000    -150.789993
     20.00    -10.00      18.746201       0.066987       0.066987         8       7.0       8.0       0.222827     123.949997     226.759995      59.439999      69.430000     -24.090000    -147.100006
     20.00     -5.00      14.373100       0.099150       0.099150         8       7.0       8.0       0.222827     116.599998     234.169998      52.439999      58.959999     -40.580002    -134.639999
     20.00      0.00      10.000000       0.149404       0.149404         8       7.0       8.0       0.222827     114.720001     237.929993      51.240002      55.689999     -46.279999    -130.729996
     20.00      5.00       5.626900       0.184798       0.184798         8       7.0       8.0       0.222827     115.180000     239.520004      52.669998      53.509998     -48.410000    -131.029999
     30.00    -20.00      27.492390       0.041909       0.041909         8       7.0       8.0       0.222827     104.739998     219.710007      48.080002      64.820000     145.130005      47.580002
     30.00    -15.00      23.119301       0.058914       0.058914         8       7.0       8.0       0.222827     133.910004      25.629999      22.080000      82.750000    -160.380005     -69.089996
     30.00    -10.00      18.746201       0.051845       0.051845         8       7.0       8.0       0.222827     147.339996      22.049999      25.350000      74.690002    -141.929993     -69.540001
     30.00     -5.00      14.373100       0.022319       0.022319         8       7.0       8.0       0.222827     148.639999     358.250000      30.860001      62.549999    -116.010002     -75.320000
     30.00      0.00      10.000000       0.054507       0.054507         8       7.0       8.0       0.222827     138.600006     259.369995      77.169998      24.000000     -69.550003    -146.899994
     30.00      5.00       5.626900       0.100541       0.100541         8       7.0       8.0       0.222827     128.119995     247.179993      77.949997      23.719999     -69.410004    -148.750000
     40.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.222827     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
