      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      27.492390       0.022898       0.022898        21      20.0      21.0       0.222827
    -50.00    -15.00      23.119301       0.035082       0.035082        21      20.0      21.0       0.222827
    -50.00    -10.00      18.746201       0.037347       0.037347        21      20.0      21.0       0.222827
    -50.00     -5.00      14.373100       0.042888       0.042888        21      20.0      21.0       0.222827
    -50.00      0.00      10.000000       0.059216       0.059216        21      20.0      21.0       0.222827
    -50.00      5.00       5.626900       0.065745       0.065745        21      20.0      21.0       0.222827
    -40.00    -20.00      27.492390       0.021100       0.021100        21      20.0      21.0       0.222827
    -40.00    -15.00      23.119301       0.019351       0.019351        21      20.0      21.0       0.222827
    -40.00    -10.00      18.746201       0.018009       0.018009        21      20.0      21.0       0.222827
    -40.00     -5.00      14.373100       0.010077       0.010077        21      20.0      21.0       0.222827
    -40.00      0.00      10.000000       0.014176       0.014176        21      20.0      21.0       0.222827
    -40.00      5.00       5.626900       0.009040       0.009040        21      20.0      21.0       0.222827
    -30.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
    -30.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
    -30.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
    -30.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
    -30.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
    -30.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
    -20.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
    -10.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
      0.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
     10.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
     20.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00    -20.00      27.492390       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00    -15.00      23.119301       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00    -10.00      18.746201       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00     -5.00      14.373100       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00      0.00      10.000000       0.000000       0.000000        21      20.0      21.0       0.222827
     30.00      5.00       5.626900       0.000000       0.000000        21      20.0      21.0       0.222827
     40.00    -20.00      27.492390       0.018779       0.018779        21      20.0      21.0       0.222827
     40.00    -15.00      23.119301       0.021165       0.021165        21      20.0      21.0       0.222827
     40.00    -10.00      18.746201       0.011190       0.011190        21      20.0      21.0       0.222827
     40.00     -5.00      14.373100       0.009661       0.009661        21      20.0      21.0       0.222827
     40.00      0.00      10.000000       0.005526       0.005526        21      20.0      21.0       0.222827
     40.00      5.00       5.626900       0.007185       0.007185        21      20.0      21.0       0.222827
     50.00    -20.00      27.492390       0.033025       0.033025        21      20.0      21.0       0.222827
     50.00    -15.00      23.119301       0.046898       0.046898        21      20.0      21.0       0.222827
     50.00    -10.00      18.746201       0.054335       0.054335        21      20.0      21.0       0.222827
     50.00     -5.00      14.373100       0.056078       0.056078        21      20.0      21.0       0.222827
     50.00      0.00      10.000000       0.058651       0.058651        21      20.0      21.0       0.222827
     50.00      5.00       5.626900       0.058795       0.058795        21      20.0      21.0       0.222827
