      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      27.492390       0.045717       0.045717        14      13.0      14.0       0.222827
    -50.00    -15.00      23.119301       0.046179       0.046179        14      13.0      14.0       0.222827
    -50.00    -10.00      18.746201       0.027946       0.027946        14      13.0      14.0       0.222827
    -50.00     -5.00      14.373100       0.010322       0.010322        14      13.0      14.0       0.222827
    -50.00      0.00      10.000000       0.025632       0.025632        14      13.0      14.0       0.222827
    -50.00      5.00       5.626900       0.049301       0.049301        14      13.0      14.0       0.222827
    -40.00    -20.00      27.492390       0.020400       0.020400        14      13.0      14.0       0.222827
    -40.00    -15.00      23.119301       0.031147       0.031147        14      13.0      14.0       0.222827
    -40.00    -10.00      18.746201       0.038334       0.038334        14      13.0      14.0       0.222827
    -40.00     -5.00      14.373100       0.073180       0.073180        14      13.0      14.0       0.222827
    -40.00      0.00      10.000000       0.108187       0.108187        14      13.0      14.0       0.222827
    -40.00      5.00       5.626900       0.123154       0.123154        14      13.0      14.0       0.222827
    -30.00    -20.00      27.492390       0.016990       0.016990        14      13.0      14.0       0.222827
    -30.00    -15.00      23.119301       0.030453       0.030453        14      13.0      14.0       0.222827
    -30.00    -10.00      18.746201       0.059247       0.059247        14      13.0      14.0       0.222827
    -30.00     -5.00      14.373100       0.102653       0.102653        14      13.0      14.0       0.222827
    -30.00      0.00      10.000000       0.135089       0.135089        14      13.0      14.0       0.222827
    -30.00      5.00       5.626900       0.147083       0.147083        14      13.0      14.0       0.222827
    -20.00    -20.00      27.492390       0.015482       0.015482        14      13.0      14.0       0.222827
    -20.00    -15.00      23.119301       0.027078       0.027078        14      13.0      14.0       0.222827
    -20.00    -10.00      18.746201       0.045741       0.045741        14      13.0      14.0       0.222827
    -20.00     -5.00      14.373100       0.065218       0.065218        14      13.0      14.0       0.222827
    -20.00      0.00      10.000000       0.077410       0.077410        14      13.0      14.0       0.222827
    -20.00      5.00       5.626900       0.081104       0.081104        14      13.0      14.0       0.222827
    -10.00    -20.00      27.492390       0.014916       0.014916        14      13.0      14.0       0.222827
    -10.00    -15.00      23.119301       0.016442       0.016442        14      13.0      14.0       0.222827
    -10.00    -10.00      18.746201       0.004414       0.004414        14      13.0      14.0       0.222827
    -10.00     -5.00      14.373100       0.000000       0.000000        14      13.0      14.0       0.222827
    -10.00      0.00      10.000000       0.000000       0.000000        14      13.0      14.0       0.222827
    -10.00      5.00       5.626900       0.000000       0.000000        14      13.0      14.0       0.222827
      0.00    -20.00      27.492390       0.021244       0.021244        14      13.0      14.0       0.222827
      0.00    -15.00      23.119301       0.011505       0.011505        14      13.0      14.0       0.222827
      0.00    -10.00      18.746201       0.002270       0.002270        14      13.0      14.0       0.222827
      0.00     -5.00      14.373100       0.000000       0.000000        14      13.0      14.0       0.222827
      0.00      0.00      10.000000       0.000000       0.000000        14      13.0      14.0       0.222827
      0.00      5.00       5.626900       0.000000       0.000000        14      13.0      14.0       0.222827
     10.00    -20.00      27.492390       0.018146       0.018146        14      13.0      14.0       0.222827
     10.00    -15.00      23.119301       0.020638       0.020638        14      13.0      14.0       0.222827
     10.00    -10.00      18.746201       0.006007       0.006007        14      13.0      14.0       0.222827
     10.00     -5.00      14.373100       0.000000       0.000000        14      13.0      14.0       0.222827
     10.00      0.00      10.000000       0.000000       0.000000        14      13.0      14.0       0.222827
     10.00      5.00       5.626900       0.000000       0.000000        14      13.0      14.0       0.222827
     20.00    -20.00      27.492390       0.018978       0.018978        14      13.0      14.0       0.222827
     20.00    -15.00      23.119301       0.032443       0.032443        14      13.0      14.0       0.222827
     20.00    -10.00      18.746201       0.041829       0.041829        14      13.0      14.0       0.222827
     20.00     -5.00      14.373100       0.041166       0.041166        14      13.0      14.0       0.222827
     20.00      0.00      10.000000       0.040059       0.040059        14      13.0      14.0       0.222827
     20.00      5.00       5.626900       0.084103       0.084103        14      13.0      14.0       0.222827
     30.00    -20.00      27.492390       0.021315       0.021315        14      13.0      14.0       0.222827
     30.00    -15.00      23.119301       0.025233       0.025233        14      13.0      14.0       0.222827
     30.00    -10.00      18.746201       0.028425       0.028425        14      13.0      14.0       0.222827
     30.00     -5.00      14.373100       0.045432       0.045432        14      13.0      14.0       0.222827
     30.00      0.00      10.000000       0.083623       0.083623        14      13.0      14.0       0.222827
     30.00      5.00       5.626900       0.102424       0.102424        14      13.0      14.0       0.222827
     40.00    -20.00      27.492390       0.021121       0.021121        14      13.0      14.0       0.222827
     40.00    -15.00      23.119301       0.020122       0.020122        14      13.0      14.0       0.222827
     40.00    -10.00      18.746201       0.027015       0.027015        14      13.0      14.0       0.222827
     40.00     -5.00      14.373100       0.046085       0.046085        14      13.0      14.0       0.222827
     40.00      0.00      10.000000       0.074371       0.074371        14      13.0      14.0       0.222827
     40.00      5.00       5.626900       0.086030       0.086030        14      13.0      14.0       0.222827
     50.00    -20.00      27.492390       0.035157       0.035157        14      13.0      14.0       0.222827
     50.00    -15.00      23.119301       0.033525       0.033525        14      13.0      14.0       0.222827
     50.00    -10.00      18.746201       0.039663       0.039663        14      13.0      14.0       0.222827
     50.00     -5.00      14.373100       0.044355       0.044355        14      13.0      14.0       0.222827
     50.00      0.00      10.000000       0.043151       0.043151        14      13.0      14.0       0.222827
     50.00      5.00       5.626900       0.040159       0.040159        14      13.0      14.0       0.222827
