    1   -0.545418    0.146544   -0.179972    0.208344   -0.028372   -0.087902   -0.053978   -0.077908    84.96   309.61    58.58    40.66  -117.25   -53.15
    2   -0.440371   -0.455888   -0.556234    0.635969   -0.079734   -0.152273   -0.154797   -0.228539    86.68   306.61    53.25    44.24  -116.60   -59.05
    3   -0.127921   -0.292639   -1.039070    1.159142   -0.120072   -0.110769   -0.241287   -0.371609    89.49   300.83    48.34    46.17  -112.03   -67.14
    4    0.443067   -0.820483   -1.538186    1.723739   -0.185553   -0.060244   -0.337425   -0.503306    89.76   297.98    46.43    47.19  -110.30   -69.96
    5    1.991695   -1.721973   -1.751889    1.971925   -0.220036   -0.121331   -0.102016   -0.490026    97.15   287.04    46.67    43.76   -96.82   -82.82
    6    2.265073   -2.647740   -1.738898    1.989734   -0.250836   -0.246187    0.343812   -0.354789   109.61   267.44    50.49    41.68   -75.47  -106.92
    7    1.744817   -2.816815   -1.880172    2.133741   -0.253569   -0.568575    0.793594   -0.336234   116.73   258.65    57.32    39.18   -67.07  -121.27
    8   -0.673188   -3.445190   -2.034384    2.250775   -0.216391   -0.838331    0.956672   -0.397669   117.89   259.92    60.14    36.07   -68.76  -122.25
    9   -2.994040   -3.517295   -2.161550    2.376099   -0.214548   -0.922912    0.780592   -0.488480   114.58   265.12    58.89    34.73   -73.73  -114.90
   10   -3.411437   -3.312117   -2.155968    2.387054   -0.231086   -0.896265    0.499555   -0.549851   109.54   272.22    56.95    34.28   -80.35  -104.45
   11   -3.180916   -3.144064   -1.989794    2.309505   -0.319711   -0.892535    0.289823   -0.513864   104.26   276.42    56.58    33.66   -85.66   -96.54
   12   -3.685323   -3.632210   -1.766918    2.172398   -0.405480   -0.838237    0.149311   -0.378680    99.20   276.95    56.55    33.47   -88.76   -91.87
   13   -4.389851   -4.540286   -1.486344    1.940064   -0.453720   -0.708233    0.155459   -0.241027    99.47   270.97    56.45    33.84   -85.28   -97.08
   14   -3.766305   -4.315022   -1.215374    1.685101   -0.469726   -0.660164    0.259797   -0.164914   105.55   260.07    58.59    34.07   -76.06  -111.53
   15   -1.740149   -5.187591   -0.773924    1.282767   -0.508843   -0.581083    0.403672   -0.121702   118.72   243.26    66.04    38.10   -59.45  -138.83
   16    1.219652   -5.879566   -0.357826    0.909324   -0.551498   -0.289014    0.407003   -0.058627   129.71   233.09    73.62    51.79   -40.14  -158.97
   17    4.575511   -5.995240   -0.185480    0.746088   -0.560608   -0.126377    0.327849    0.008133   130.63   228.56    75.04    62.70   -28.34  -163.11
   18    6.559742   -6.050098   -0.105523    0.608656   -0.503133   -0.016773    0.309898    0.069086   127.75   225.15    70.09    70.42   -20.88  -158.81
   19    5.130311   -7.145227   -0.186206    0.641381   -0.455175    0.037661    0.291353    0.074450   126.41   225.90    64.43    70.99   -21.17  -152.84
   20    0.141522   -6.239398   -0.211534    0.621218   -0.409684    0.040683    0.212156    0.023744   129.07   228.69    65.14    70.17   -21.96  -153.45
   21    2.038064   -6.590404   -0.088405    0.386533   -0.298128    0.021188    0.087333   -0.035813   136.32   229.83    74.55    77.52   -12.96  -164.16
   22    0.617477   -8.675666    0.032867    0.175976   -0.208844    0.050859    0.034242   -0.056031   143.60    52.13    72.09    85.45     4.79   162.03
   23   -8.513853   -8.079399    0.145297   -0.011381   -0.133916    0.100391    0.029206   -0.071920   182.78    48.28    37.64    61.60    51.14   115.82
   24   -9.899563   -8.399978    0.808843   -0.339031   -0.469812    0.502624    0.010625   -0.494484   201.15    62.25    37.88    59.63    55.45   113.80
   25    7.408958  -19.999998    0.380625   -0.245000   -0.135625    0.376250   -0.148750   -0.717501    84.42   188.89    69.34    56.45   143.80    25.04
   26         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   27         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   28         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   29         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   30         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
