      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      27.492390       0.042567       0.042567        19      18.0      19.0       0.292048     207.490005     357.649994       6.270000      84.559998     119.699997      86.879997
    -50.00    -15.00      23.119301       0.037026       0.037026        19      18.0      19.0       0.292048     136.600006      19.719999      19.590000      80.860001      28.280001     107.410004
    -50.00    -10.00      18.746201       0.028962       0.028962        19      18.0      19.0       0.292048      20.549999     116.379997      24.209999      87.389999     173.610001      65.919998
    -50.00     -5.00      14.373100       0.032796       0.032796        19      18.0      19.0       0.292048     310.359985      55.820000      75.169998      44.810001     -47.220001    -158.699997
    -50.00      0.00      10.000000       0.046997       0.046997        19      18.0      19.0       0.292048      39.820000     293.730011      79.970001      32.540001    -121.120003     -18.889999
    -50.00      5.00       5.626900       0.055040       0.055040        19      18.0      19.0       0.292048      57.020000     301.950012      62.410000      50.959999    -134.710007     -36.599998
    -45.00    -20.00      27.492390       0.053350       0.053350        19      18.0      19.0       0.292048     205.919998     358.869995       7.240000      83.540001     116.860001      86.709999
    -45.00    -15.00      23.119301       0.055524       0.055524        19      18.0      19.0       0.292048     147.059998      20.990000      21.430000      76.989998      38.040001     107.180000
    -45.00    -10.00      18.746201       0.039958       0.039958        19      18.0      19.0       0.292048     140.179993      28.150000      67.510002      47.820000      46.610001     148.929993
    -45.00     -5.00      14.373100       0.054927       0.054927        19      18.0      19.0       0.292048     318.950012      60.290001      79.730003      42.680000     -48.340000    -164.750000
    -45.00      0.00      10.000000       0.080776       0.080776        19      18.0      19.0       0.292048      53.110001     301.570007      67.750000      48.080002    -133.800003     -30.580000
    -45.00      5.00       5.626900       0.097352       0.097352        19      18.0      19.0       0.292048      58.360001     301.399994      60.830002      50.919998    -133.779999     -38.900002
    -40.00    -20.00      27.492390       0.042714       0.042714        19      18.0      19.0       0.292048     188.690002       0.150000      10.780000      79.339996      98.389999      88.410004
    -40.00    -15.00      23.119301       0.056494       0.056494        19      18.0      19.0       0.292048     152.350006      18.799999      23.110001      73.620003      45.950001     106.519997
    -40.00    -10.00      18.746201       0.040149       0.040149        19      18.0      19.0       0.292048     153.190002      30.090000      52.080002      54.970001      46.680000     131.369995
    -40.00     -5.00      14.373100       0.062776       0.062776        19      18.0      19.0       0.292048     322.339996      61.730000      81.290001      43.220001     -47.500000    -167.220001
    -40.00      0.00      10.000000       0.091737       0.091737        19      18.0      19.0       0.292048      58.200001     305.670013      59.820000      56.619999    -140.470001     -37.009998
    -40.00      5.00       5.626900       0.107554       0.107554        19      18.0      19.0       0.292048      59.490002     301.269989      58.250000      52.619999    -134.440002     -41.480000
    -35.00    -20.00      27.492390       0.028590       0.028590        19      18.0      19.0       0.292048     167.089996     351.019989      19.270000      70.779999      86.300003      91.290001
    -35.00    -15.00      23.119301       0.049793       0.049793        19      18.0      19.0       0.292048     156.360001       8.250000      21.520000      71.489998      59.939999     101.180000
    -35.00    -10.00      18.746201       0.035369       0.035369        19      18.0      19.0       0.292048     183.009995       4.500000      36.119999      53.880001      88.800003      90.879997
    -35.00     -5.00      14.373100       0.055678       0.055678        19      18.0      19.0       0.292048     325.049988      62.020000      83.699997      42.330002     -48.060001    -170.619995
    -35.00      0.00      10.000000       0.081250       0.081250        19      18.0      19.0       0.292048      60.119999     307.859985      52.799999      63.480000    -145.899994     -42.509998
    -35.00      5.00       5.626900       0.090162       0.090162        19      18.0      19.0       0.292048      61.169998     299.010010      55.799999      51.930000    -131.800003     -45.549999
    -30.00    -20.00      27.492390       0.024728       0.024728        19      18.0      19.0       0.292048     150.110001     340.769989      20.240000      70.080002      79.989998      93.669998
    -30.00    -15.00      23.119301       0.044178       0.044178        19      18.0      19.0       0.292048     138.940002     337.399994      14.920000      75.820000      72.120003      94.680000
    -30.00    -10.00      18.746201       0.032425       0.032425        19      18.0      19.0       0.292048     210.289993     330.359985      37.490002      68.970001     143.880005      58.220001
    -30.00     -5.00      14.373100       0.031299       0.031299        19      18.0      19.0       0.292048     147.990005      56.759998      88.940002      40.549999      49.459999     178.369995
    -30.00      0.00      10.000000       0.041935       0.041935        19      18.0      19.0       0.292048      58.509998     312.089996      40.849998      76.260002    -158.710007     -51.139999
    -30.00      5.00       5.626900       0.048234       0.048234        19      18.0      19.0       0.292048      76.000000     280.549988      47.419998      45.290001    -107.169998     -72.190002
    -25.00    -20.00      27.492390       0.015816       0.015816        19      18.0      19.0       0.292048     180.600006      24.559999      27.600000      64.470001      68.500000     100.839996
    -25.00    -15.00      23.119301       0.031375       0.031375        19      18.0      19.0       0.292048      67.930000     286.920013      29.900000      65.919998      54.939999     108.279999
    -25.00    -10.00      18.746201       0.002052       0.002052        19      18.0      19.0       0.292048      47.900002     283.529999      59.490002      46.230000      53.410000     135.330002
    -25.00     -5.00      14.373100       0.000728       0.000728        19      18.0      19.0       0.292048     214.630005     336.399994      33.709999      70.639999     143.330002      61.849998
    -25.00      0.00      10.000000       0.003608       0.003608        19      18.0      19.0       0.292048      77.190002     271.929993      51.549999      39.380001     -99.290001     -78.510002
    -25.00      5.00       5.626900       0.003164       0.003164        19      18.0      19.0       0.292048      77.029999     267.059998      33.720001      56.689999     -98.370003     -84.449997
    -20.00    -20.00      27.492390       0.001537       0.001537        19      18.0      19.0       0.292048     245.429993      10.690000      22.940001      76.269997     142.490005      71.440002
    -20.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00    -20.00      27.492390       0.001564       0.001564        19      18.0      19.0       0.292048     119.449997     221.639999      29.160000      83.279999     166.110001      61.560001
     20.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
