      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.292048
    -50.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.292048
    -50.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.292048
    -50.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.292048
    -50.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.292048
    -50.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.292048
    -45.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.292048
    -40.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00    -15.00      23.119301       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00    -10.00      18.746201       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00     -5.00      14.373100       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00      0.00      10.000000       0.000000       0.000000         8       7.0       8.0       0.292048
    -35.00      5.00       5.626900       0.000000       0.000000         8       7.0       8.0       0.292048
    -30.00    -20.00      27.492390       0.000000       0.000000         8       7.0       8.0       0.292048
    -30.00    -15.00      23.119301       0.023443       0.023443         8       7.0       8.0       0.292048
    -30.00    -10.00      18.746201       0.014866       0.014866         8       7.0       8.0       0.292048
    -30.00     -5.00      14.373100       0.048959       0.048959         8       7.0       8.0       0.292048
    -30.00      0.00      10.000000       0.033834       0.033834         8       7.0       8.0       0.292048
    -30.00      5.00       5.626900       0.034681       0.034681         8       7.0       8.0       0.292048
    -25.00    -20.00      27.492390       0.024829       0.024829         8       7.0       8.0       0.292048
    -25.00    -15.00      23.119301       0.027090       0.027090         8       7.0       8.0       0.292048
    -25.00    -10.00      18.746201       0.056114       0.056114         8       7.0       8.0       0.292048
    -25.00     -5.00      14.373100       0.101193       0.101193         8       7.0       8.0       0.292048
    -25.00      0.00      10.000000       0.131481       0.131481         8       7.0       8.0       0.292048
    -25.00      5.00       5.626900       0.167616       0.167616         8       7.0       8.0       0.292048
    -20.00    -20.00      27.492390       0.050653       0.050653         8       7.0       8.0       0.292048
    -20.00    -15.00      23.119301       0.026667       0.026667         8       7.0       8.0       0.292048
    -20.00    -10.00      18.746201       0.079767       0.079767         8       7.0       8.0       0.292048
    -20.00     -5.00      14.373100       0.135977       0.135977         8       7.0       8.0       0.292048
    -20.00      0.00      10.000000       0.190891       0.190891         8       7.0       8.0       0.292048
    -20.00      5.00       5.626900       0.238492       0.238492         8       7.0       8.0       0.292048
    -15.00    -20.00      27.492390       0.070000       0.070000         8       7.0       8.0       0.292048
    -15.00    -15.00      23.119301       0.036069       0.036069         8       7.0       8.0       0.292048
    -15.00    -10.00      18.746201       0.089428       0.089428         8       7.0       8.0       0.292048
    -15.00     -5.00      14.373100       0.149970       0.149970         8       7.0       8.0       0.292048
    -15.00      0.00      10.000000       0.214576       0.214576         8       7.0       8.0       0.292048
    -15.00      5.00       5.626900       0.276451       0.276451         8       7.0       8.0       0.292048
    -10.00    -20.00      27.492390       0.065960       0.065960         8       7.0       8.0       0.292048
    -10.00    -15.00      23.119301       0.041357       0.041357         8       7.0       8.0       0.292048
    -10.00    -10.00      18.746201       0.089791       0.089791         8       7.0       8.0       0.292048
    -10.00     -5.00      14.373100       0.149958       0.149958         8       7.0       8.0       0.292048
    -10.00      0.00      10.000000       0.218395       0.218395         8       7.0       8.0       0.292048
    -10.00      5.00       5.626900       0.284691       0.284691         8       7.0       8.0       0.292048
     -5.00    -20.00      27.492390       0.046364       0.046364         8       7.0       8.0       0.292048
     -5.00    -15.00      23.119301       0.043564       0.043564         8       7.0       8.0       0.292048
     -5.00    -10.00      18.746201       0.078554       0.078554         8       7.0       8.0       0.292048
     -5.00     -5.00      14.373100       0.140772       0.140772         8       7.0       8.0       0.292048
     -5.00      0.00      10.000000       0.209410       0.209410         8       7.0       8.0       0.292048
     -5.00      5.00       5.626900       0.266829       0.266829         8       7.0       8.0       0.292048
      0.00    -20.00      27.492390       0.033671       0.033671         8       7.0       8.0       0.292048
      0.00    -15.00      23.119301       0.037695       0.037695         8       7.0       8.0       0.292048
      0.00    -10.00      18.746201       0.055234       0.055234         8       7.0       8.0       0.292048
      0.00     -5.00      14.373100       0.129977       0.129977         8       7.0       8.0       0.292048
      0.00      0.00      10.000000       0.204261       0.204261         8       7.0       8.0       0.292048
      0.00      5.00       5.626900       0.246694       0.246694         8       7.0       8.0       0.292048
      5.00    -20.00      27.492390       0.031842       0.031842         8       7.0       8.0       0.292048
      5.00    -15.00      23.119301       0.037256       0.037256         8       7.0       8.0       0.292048
      5.00    -10.00      18.746201       0.048910       0.048910         8       7.0       8.0       0.292048
      5.00     -5.00      14.373100       0.109500       0.109500         8       7.0       8.0       0.292048
      5.00      0.00      10.000000       0.188820       0.188820         8       7.0       8.0       0.292048
      5.00      5.00       5.626900       0.219998       0.219998         8       7.0       8.0       0.292048
     10.00    -20.00      27.492390       0.036542       0.036542         8       7.0       8.0       0.292048
     10.00    -15.00      23.119301       0.040881       0.040881         8       7.0       8.0       0.292048
     10.00    -10.00      18.746201       0.052871       0.052871         8       7.0       8.0       0.292048
     10.00     -5.00      14.373100       0.090928       0.090928         8       7.0       8.0       0.292048
     10.00      0.00      10.000000       0.159987       0.159987         8       7.0       8.0       0.292048
     10.00      5.00       5.626900       0.180232       0.180232         8       7.0       8.0       0.292048
     15.00    -20.00      27.492390       0.044415       0.044415         8       7.0       8.0       0.292048
     15.00    -15.00      23.119301       0.039964       0.039964         8       7.0       8.0       0.292048
     15.00    -10.00      18.746201       0.038685       0.038685         8       7.0       8.0       0.292048
     15.00     -5.00      14.373100       0.051161       0.051161         8       7.0       8.0       0.292048
