      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      27.492390       0.042567       0.042567        19      18.0      19.0       0.292048
    -50.00    -15.00      23.119301       0.037026       0.037026        19      18.0      19.0       0.292048
    -50.00    -10.00      18.746201       0.028962       0.028962        19      18.0      19.0       0.292048
    -50.00     -5.00      14.373100       0.032796       0.032796        19      18.0      19.0       0.292048
    -50.00      0.00      10.000000       0.046997       0.046997        19      18.0      19.0       0.292048
    -50.00      5.00       5.626900       0.055040       0.055040        19      18.0      19.0       0.292048
    -45.00    -20.00      27.492390       0.053350       0.053350        19      18.0      19.0       0.292048
    -45.00    -15.00      23.119301       0.055524       0.055524        19      18.0      19.0       0.292048
    -45.00    -10.00      18.746201       0.039958       0.039958        19      18.0      19.0       0.292048
    -45.00     -5.00      14.373100       0.054927       0.054927        19      18.0      19.0       0.292048
    -45.00      0.00      10.000000       0.080776       0.080776        19      18.0      19.0       0.292048
    -45.00      5.00       5.626900       0.097352       0.097352        19      18.0      19.0       0.292048
    -40.00    -20.00      27.492390       0.042714       0.042714        19      18.0      19.0       0.292048
    -40.00    -15.00      23.119301       0.056494       0.056494        19      18.0      19.0       0.292048
    -40.00    -10.00      18.746201       0.040149       0.040149        19      18.0      19.0       0.292048
    -40.00     -5.00      14.373100       0.062776       0.062776        19      18.0      19.0       0.292048
    -40.00      0.00      10.000000       0.091737       0.091737        19      18.0      19.0       0.292048
    -40.00      5.00       5.626900       0.107554       0.107554        19      18.0      19.0       0.292048
    -35.00    -20.00      27.492390       0.028590       0.028590        19      18.0      19.0       0.292048
    -35.00    -15.00      23.119301       0.049793       0.049793        19      18.0      19.0       0.292048
    -35.00    -10.00      18.746201       0.035369       0.035369        19      18.0      19.0       0.292048
    -35.00     -5.00      14.373100       0.055678       0.055678        19      18.0      19.0       0.292048
    -35.00      0.00      10.000000       0.081250       0.081250        19      18.0      19.0       0.292048
    -35.00      5.00       5.626900       0.090162       0.090162        19      18.0      19.0       0.292048
    -30.00    -20.00      27.492390       0.024728       0.024728        19      18.0      19.0       0.292048
    -30.00    -15.00      23.119301       0.044178       0.044178        19      18.0      19.0       0.292048
    -30.00    -10.00      18.746201       0.032425       0.032425        19      18.0      19.0       0.292048
    -30.00     -5.00      14.373100       0.031299       0.031299        19      18.0      19.0       0.292048
    -30.00      0.00      10.000000       0.041935       0.041935        19      18.0      19.0       0.292048
    -30.00      5.00       5.626900       0.048234       0.048234        19      18.0      19.0       0.292048
    -25.00    -20.00      27.492390       0.015816       0.015816        19      18.0      19.0       0.292048
    -25.00    -15.00      23.119301       0.031375       0.031375        19      18.0      19.0       0.292048
    -25.00    -10.00      18.746201       0.002052       0.002052        19      18.0      19.0       0.292048
    -25.00     -5.00      14.373100       0.000728       0.000728        19      18.0      19.0       0.292048
    -25.00      0.00      10.000000       0.003608       0.003608        19      18.0      19.0       0.292048
    -25.00      5.00       5.626900       0.003164       0.003164        19      18.0      19.0       0.292048
    -20.00    -20.00      27.492390       0.001537       0.001537        19      18.0      19.0       0.292048
    -20.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
    -20.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
    -20.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
    -20.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
    -20.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
    -15.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
    -10.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
     -5.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
      0.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
      5.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00      0.00      10.000000       0.000000       0.000000        19      18.0      19.0       0.292048
     10.00      5.00       5.626900       0.000000       0.000000        19      18.0      19.0       0.292048
     15.00    -20.00      27.492390       0.000000       0.000000        19      18.0      19.0       0.292048
     15.00    -15.00      23.119301       0.000000       0.000000        19      18.0      19.0       0.292048
     15.00    -10.00      18.746201       0.000000       0.000000        19      18.0      19.0       0.292048
     15.00     -5.00      14.373100       0.000000       0.000000        19      18.0      19.0       0.292048
