   1   1       37.82294       26.26111       27.49239   93.0   61.0    0.0 T   -50.0   -20.0
   2   1       37.82085       26.31784       27.49239   93.0   61.0    0.0 T   -45.0   -20.0
   3   1       37.81872       26.37456       27.49239   93.0   61.0    0.0 T   -40.0   -20.0
   4   1       37.81657       26.43128       27.49239   93.0   61.0    0.0 T   -35.0   -20.0
   5   1       37.81440       26.48800       27.49239   93.0   61.0    0.0 T   -30.0   -20.0
   6   1       37.81219       26.54472       27.49239   93.0   61.0    0.0 T   -25.0   -20.0
   7   1       37.80996       26.60143       27.49239   93.0   61.0    0.0 T   -20.0   -20.0
   8   1       37.80770       26.65814       27.49239   93.0   61.0    0.0 T   -15.0   -20.0
   9   1       37.80541       26.71484       27.49239   93.0   61.0    0.0 T   -10.0   -20.0
  10   1       37.80310       26.77154       27.49239   93.0   61.0    0.0 T    -5.0   -20.0
  11   1       37.80076       26.82824       27.49239   93.0   61.0    0.0 T     0.0   -20.0
  12   1       37.79839       26.88493       27.49239   93.0   61.0    0.0 T     5.0   -20.0
  13   1       37.79600       26.94162       27.49239   93.0   61.0    0.0 T    10.0   -20.0
  14   1       37.79357       26.99831       27.49239   93.0   61.0    0.0 T    15.0   -20.0
  15   1       37.79112       27.05499       27.49239   93.0   61.0    0.0 T    20.0   -20.0
  16   1       37.78864       27.11167       27.49239   93.0   61.0    0.0 T    25.0   -20.0
  17   1       37.78614       27.16834       27.49239   93.0   61.0    0.0 T    30.0   -20.0
  18   1       37.78361       27.22502       27.49239   93.0   61.0    0.0 T    35.0   -20.0
  19   1       37.78105       27.28168       27.49239   93.0   61.0    0.0 T    40.0   -20.0
  20   1       37.77846       27.33835       27.49239   93.0   61.0    0.0 T    45.0   -20.0
  21   1       37.77584       27.39501       27.49239   93.0   61.0    0.0 T    50.0   -20.0
   1   2       37.84476       26.26238       23.11930   93.0   61.0    0.0 T   -50.0   -15.0
   2   2       37.84266       26.31913       23.11930   93.0   61.0    0.0 T   -45.0   -15.0
   3   2       37.84054       26.37587       23.11930   93.0   61.0    0.0 T   -40.0   -15.0
   4   2       37.83839       26.43261       23.11930   93.0   61.0    0.0 T   -35.0   -15.0
   5   2       37.83621       26.48934       23.11930   93.0   61.0    0.0 T   -30.0   -15.0
   6   2       37.83401       26.54607       23.11930   93.0   61.0    0.0 T   -25.0   -15.0
   7   2       37.83177       26.60280       23.11930   93.0   61.0    0.0 T   -20.0   -15.0
   8   2       37.82951       26.65952       23.11930   93.0   61.0    0.0 T   -15.0   -15.0
   9   2       37.82723       26.71625       23.11930   93.0   61.0    0.0 T   -10.0   -15.0
  10   2       37.82491       26.77296       23.11930   93.0   61.0    0.0 T    -5.0   -15.0
  11   2       37.82257       26.82968       23.11930   93.0   61.0    0.0 T     0.0   -15.0
  12   2       37.82020       26.88639       23.11930   93.0   61.0    0.0 T     5.0   -15.0
  13   2       37.81780       26.94309       23.11930   93.0   61.0    0.0 T    10.0   -15.0
  14   2       37.81538       26.99980       23.11930   93.0   61.0    0.0 T    15.0   -15.0
  15   2       37.81293       27.05650       23.11930   93.0   61.0    0.0 T    20.0   -15.0
  16   2       37.81045       27.11319       23.11930   93.0   61.0    0.0 T    25.0   -15.0
  17   2       37.80794       27.16988       23.11930   93.0   61.0    0.0 T    30.0   -15.0
  18   2       37.80541       27.22657       23.11930   93.0   61.0    0.0 T    35.0   -15.0
  19   2       37.80285       27.28326       23.11930   93.0   61.0    0.0 T    40.0   -15.0
  20   2       37.80026       27.33994       23.11930   93.0   61.0    0.0 T    45.0   -15.0
  21   2       37.79765       27.39661       23.11930   93.0   61.0    0.0 T    50.0   -15.0
   1   3       37.86657       26.26365       18.74620   93.0   61.0    0.0 T   -50.0   -10.0
   2   3       37.86448       26.32042       18.74620   93.0   61.0    0.0 T   -45.0   -10.0
   3   3       37.86235       26.37717       18.74620   93.0   61.0    0.0 T   -40.0   -10.0
   4   3       37.86020       26.43393       18.74620   93.0   61.0    0.0 T   -35.0   -10.0
   5   3       37.85803       26.49068       18.74620   93.0   61.0    0.0 T   -30.0   -10.0
