      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      27.492390       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -15.00      23.119301       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -10.00      18.746201       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     -5.00      14.373100       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      5.00       5.626900       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -20.00      27.492390       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -15.00      23.119301       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -10.00      18.746201       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00     -5.00      14.373100       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      5.00       5.626900       0.000000       0.000000        11      10.0      11.0       0.292048     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -20.00      27.492390       0.026817       0.026817        11      10.0      11.0       0.292048     111.309998     240.389999      62.180000      39.930000     119.889999      46.639999
    -40.00    -15.00      23.119301       0.022173       0.022173        11      10.0      11.0       0.292048     109.930000     218.699997      45.060001      72.129997     154.309998      47.910000
    -40.00    -10.00      18.746201       0.044344       0.044344        11      10.0      11.0       0.292048     105.690002     220.220001      28.830000      77.129997     152.479996      63.980000
    -40.00     -5.00      14.373100       0.041657       0.041657        11      10.0      11.0       0.292048      68.860001     308.119995      78.910004      20.980000    -107.930000     -32.490002
    -40.00      0.00      10.000000       0.075482       0.075482        11      10.0      11.0       0.292048     103.540001     247.839996      69.400002      24.840000     -75.809998    -123.110001
    -40.00      5.00       5.626900       0.089868       0.089868        11      10.0      11.0       0.292048      97.730003     267.149994      61.320000      29.100000     -84.879997     -99.260002
    -35.00    -20.00      27.492390       0.039195       0.039195        11      10.0      11.0       0.292048      86.989998     240.699997      68.190002      24.049999     100.400002      65.720001
    -35.00    -15.00      23.119301       0.043548       0.043548        11      10.0      11.0       0.292048     295.410004      29.080000      44.189999      86.440002     174.889999      45.930000
    -35.00    -10.00      18.746201       0.036683       0.036683        11      10.0      11.0       0.292048     280.820007      20.639999      72.800003      61.150002     149.660004      19.730000
    -35.00     -5.00      14.373100       0.064685       0.064685        11      10.0      11.0       0.292048     111.730003     274.029999      68.599998      22.360001     -83.360001    -106.440002
    -35.00      0.00      10.000000       0.128016       0.128016        11      10.0      11.0       0.292048     106.330002     258.320007      63.040001      29.950001     -76.440002    -114.750000
    -35.00      5.00       5.626900       0.169248       0.169248        11      10.0      11.0       0.292048     101.959999     263.790009      58.810001      32.509998     -80.349998    -105.470001
    -30.00    -20.00      27.492390       0.032755       0.032755        11      10.0      11.0       0.292048     302.790009      37.480000      44.880001      85.349998     173.399994      45.310001
    -30.00    -15.00      23.119301       0.048859       0.048859        11      10.0      11.0       0.292048     292.709991     194.619995      37.240002      83.889999    -169.869995     -53.189999
    -30.00    -10.00      18.746201       0.060165       0.060165        11      10.0      11.0       0.292048     155.229996     280.679993      76.209999      22.930000     -71.500000    -142.289993
    -30.00     -5.00      14.373100       0.103012       0.103012        11      10.0      11.0       0.292048     117.709999     263.529999      64.849998      29.570000     -73.910004    -120.559998
    -30.00      0.00      10.000000       0.175235       0.175235        11      10.0      11.0       0.292048     106.459999     262.329987      59.639999      32.689999     -77.239998    -110.660004
    -30.00      5.00       5.626900       0.224157       0.224157        11      10.0      11.0       0.292048     105.660004     260.000000      58.270000      34.450001     -75.820000    -111.620003
    -25.00    -20.00      27.492390       0.023357       0.023357        11      10.0      11.0       0.292048     295.290009     202.529999      47.759998      86.959999    -175.899994     -42.310001
    -25.00    -15.00      23.119301       0.037491       0.037491        11      10.0      11.0       0.292048     287.450012     179.179993      38.810001      75.849998    -157.039993     -53.470001
    -25.00    -10.00      18.746201       0.069461       0.069461        11      10.0      11.0       0.292048     136.509995     280.589996      69.129997      25.209999     -75.529999    -123.239998
    -25.00     -5.00      14.373100       0.129655       0.129655        11      10.0      11.0       0.292048     114.190002     262.380005      62.049999      31.980000     -73.790001    -117.750000
    -25.00      0.00      10.000000       0.210556       0.210556        11      10.0      11.0       0.292048     106.519997     261.940002      59.400002      33.040001     -76.889999    -110.980003
    -25.00      5.00       5.626900       0.253695       0.253695        11      10.0      11.0       0.292048     106.290001     259.250000      57.810001      35.250000     -74.790001    -112.629997
    -20.00    -20.00      27.492390       0.015161       0.015161        11      10.0      11.0       0.292048     284.769989      16.559999      51.669998      87.739998     177.119995      38.369999
    -20.00    -15.00      23.119301       0.033951       0.033951        11      10.0      11.0       0.292048     159.910004     286.119995      69.919998      31.760000     -64.870003    -139.270004
    -20.00    -10.00      18.746201       0.072584       0.072584        11      10.0      11.0       0.292048     126.790001     276.929993      63.990002      29.360001     -75.870003    -116.580002
    -20.00     -5.00      14.373100       0.133721       0.133721        11      10.0      11.0       0.292048     109.830002     264.269989      60.380001      32.220001     -76.699997    -112.029999
    -20.00      0.00      10.000000       0.219071       0.219071        11      10.0      11.0       0.292048     105.129997     262.329987      59.810001      32.259998     -78.059998    -109.570000
    -20.00      5.00       5.626900       0.257294       0.257294        11      10.0      11.0       0.292048     105.160004     259.739990      58.119999      34.560001     -75.910004    -111.379997
    -15.00    -20.00      27.492390       0.011561       0.011561        11      10.0      11.0       0.292048     275.660004       6.430000      88.160004      67.260002     157.250000       2.000000
