   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
   21     0.216      27.395010      37.775841      27.492390      5.00      5.00   177.078    12.500    75.982     50.00    -20.00    1
   22     0.196      26.262381      37.844761      23.119301      5.00      5.00    64.823    78.302  -179.071    -50.00    -15.00    0
   23     0.335      26.319130      37.842659      23.119301      5.00      5.00   192.127    58.082    75.718    -45.00    -15.00    1
   24     0.409      26.375870      37.840542      23.119301      5.00      5.00    54.827    34.292   103.932    -40.00    -15.00    0
   25     0.403      26.432610      37.838390      23.119301      5.00      5.00   251.798    48.818   106.529    -35.00    -15.00    0
   26     0.394      26.489340      37.836208      23.119301      5.00      5.00   269.511    53.192   143.129    -30.00    -15.00    0
   27     0.325      26.546070      37.834011      23.119301      5.00      5.00   271.491    51.817   152.246    -25.00    -15.00    0
   28     0.217      26.602800      37.831772      23.119301      5.00      5.00   301.726     8.857  -134.464    -20.00    -15.00    0
   29     0.251      26.659519      37.829510      23.119301      5.00      5.00    51.969    16.989    -7.198    -15.00    -15.00    0
   30     0.228      26.716249      37.827229      23.119301      5.00      5.00   314.883    86.878   127.389    -10.00    -15.00    0
   31     0.186      26.772961      37.824909      23.119301      5.00      5.00   308.814    77.338   138.467     -5.00    -15.00    0
   32     0.158      26.829679      37.822571      23.119301      5.00      5.00    77.960    29.466    44.351      0.00    -15.00    0
   33     0.203      26.886391      37.820202      23.119301      5.00      5.00   158.817    18.231    82.447      5.00    -15.00    1
   34     0.273      26.943090      37.817799      23.119301      5.00      5.00   190.368    24.267   104.824     10.00    -15.00    1
   35     0.285      26.999800      37.815380      23.119301      5.00      5.00   212.804    30.879   129.671     15.00    -15.00    1
   36     0.287      27.056499      37.812931      23.119301      5.00      5.00   256.579    45.311   113.166     20.00    -15.00    0
   37     0.441      27.113190      37.810452      23.119301      5.00      5.00   103.818    56.655   128.507     25.00    -15.00    0
   38     0.372      27.169880      37.807941      23.119301      5.00      5.00    97.347    58.985   111.969     30.00    -15.00    0
   39     0.142      27.226570      37.805408      23.119301      5.00      5.00    59.985    49.673    77.831     35.00    -15.00    0
   40     0.329      27.283260      37.802849      23.119301      5.00      5.00   201.866     9.149   113.238     40.00    -15.00    1
   41     0.461      27.339939      37.800259      23.119301      5.00      5.00   227.121     7.916   142.635     45.00    -15.00    1
   42     0.284      27.396610      37.797649      23.119301      5.00      5.00   229.047    15.056   123.562     50.00    -15.00    0
   43     0.195      26.263651      37.866570      18.746201      5.00      5.00    61.262    56.574  -178.757    -50.00    -10.00    0
   44     0.367      26.320419      37.864479      18.746201      5.00      5.00   178.655    70.521    72.024    -45.00    -10.00    1
   45     0.349      26.377171      37.862350      18.746201      5.00      5.00   208.608    69.616    92.188    -40.00    -10.00    1
   46     0.294      26.433929      37.860199      18.746201      5.00      5.00   250.968    85.144   146.582    -35.00    -10.00    0
   47     0.430      26.490681      37.858028      18.746201      5.00      5.00   123.360    71.096   -79.523    -30.00    -10.00    0
   48     0.545      26.547430      37.855820      18.746201      5.00      5.00   129.419    67.200   -68.843    -25.00    -10.00    0
   49     0.575      26.604170      37.853588      18.746201      5.00      5.00   121.333    67.111   -76.542    -20.00    -10.00    0
   50     0.559      26.660910      37.851330      18.746201      5.00      5.00   115.599    69.197   -80.581    -15.00    -10.00    0
   51     0.464      26.717649      37.849041      18.746201      5.00      5.00   113.243    64.983   -93.433    -10.00    -10.00    0
   52     0.563      26.774389      37.846722      18.746201      5.00      5.00   105.342    61.464   -93.900     -5.00    -10.00    0
   53     0.510      26.831120      37.844379      18.746201      5.00      5.00   107.317    58.632   -83.074      0.00    -10.00    0
   54     0.472      26.887840      37.842010      18.746201      5.00      5.00   118.144    59.135   -57.240      5.00    -10.00    0
   55     0.442      26.944571      37.839611      18.746201      5.00      5.00   127.688    65.805   -39.922     10.00    -10.00    0
   56     0.293      27.001289      37.837189      18.746201      5.00      5.00   137.289    83.617   -38.384     15.00    -10.00    0
   57     0.134      27.058001      37.834740      18.746201      5.00      5.00   229.277    45.783   173.867     20.00    -10.00    0
   58     0.187      27.114719      37.832260      18.746201      5.00      5.00    92.814    16.291  -175.480     25.00    -10.00    0
   59     0.102      27.171419      37.829750      18.746201      5.00      5.00    95.475    15.631   -99.406     30.00    -10.00    0
   60     0.182      27.228130      37.827221      18.746201      5.00      5.00   128.745    62.000   -52.116     35.00    -10.00    0
   61     0.378      27.284830      37.824650      18.746201      5.00      5.00   251.177    36.780  -160.089     40.00    -10.00    0
   62     0.470      27.341530      37.822071      18.746201      5.00      5.00   263.434    11.893  -168.402     45.00    -10.00    0
   63     0.316      27.398220      37.819450      18.746201      5.00      5.00   256.492    11.150   170.789     50.00    -10.00    0
   64     0.171      26.264931      37.888390      14.373100      5.00      5.00   322.992    33.692    10.006    -50.00     -5.00    1
   65     0.365      26.321711      37.886292      14.373100      5.00      5.00   316.794    62.259   -24.317    -45.00     -5.00    0
   66     0.603      26.378481      37.884171      14.373100      5.00      5.00    63.448    69.221  -132.641    -40.00     -5.00    0
   67     0.647      26.435249      37.882019      14.373100      5.00      5.00    86.113    59.644  -106.052    -35.00     -5.00    0
   68     0.944      26.492020      37.879841      14.373100      5.00      5.00   110.428    59.805   -75.002    -30.00     -5.00    0
   69     1.174      26.548790      37.877628      14.373100      5.00      5.00   111.672    59.292   -72.700    -25.00     -5.00    0
   70     1.202      26.605551      37.875401      14.373100      5.00      5.00   109.662    61.558   -75.752    -20.00     -5.00    0
   71     1.127      26.662310      37.873138      14.373100      5.00      5.00   107.389    61.582   -80.863    -15.00     -5.00    0
   72     1.146      26.719061      37.870850      14.373100      5.00      5.00   102.920    57.284   -90.215    -10.00     -5.00    0
   73     1.336      26.775810      37.868530      14.373100      5.00      5.00    99.429    54.221   -94.999     -5.00     -5.00    0
   74     1.332      26.832560      37.866192      14.373100      5.00      5.00    98.610    52.006   -92.576      0.00     -5.00    0
   75     1.193      26.889299      37.863819      14.373100      5.00      5.00   100.885    50.728   -83.668      5.00     -5.00    0
   76     0.895      26.946039      37.861420      14.373100      5.00      5.00   105.892    50.273   -71.476     10.00     -5.00    0
   77     0.595      27.002781      37.859001      14.373100      5.00      5.00   109.720    51.345   -61.295     15.00     -5.00    0
   78     0.405      27.059509      37.856541      14.373100      5.00      5.00    85.792    47.870   -88.595     20.00     -5.00    0
   79     0.384      27.116240      37.854061      14.373100      5.00      5.00    63.909    46.548  -125.706     25.00     -5.00    0
   80     0.436      27.172970      37.851559      14.373100      5.00      5.00    80.500    44.248  -100.751     30.00     -5.00    0
   81     0.474      27.229691      37.849018      14.373100      5.00      5.00   110.186    49.518   -66.559     35.00     -5.00    0
   82     0.622      27.286400      37.846458      14.373100      5.00      5.00   125.342    61.238   -53.497     40.00     -5.00    0
   83     0.592      27.343121      37.843868      14.373100      5.00      5.00   131.655    69.079   -56.852     45.00     -5.00    0
   84     0.351      27.399830      37.841251      14.373100      5.00      5.00   266.709    24.612  -156.838     50.00     -5.00    0
   85     0.218      26.266199      37.910210      10.000000      5.00      5.00   309.853    35.838   -10.917    -50.00      0.00    0
   86     0.496      26.323000      37.908112      10.000000      5.00      5.00    61.076    66.070  -130.971    -45.00      0.00    0
   87     0.958      26.379789      37.905991      10.000000      5.00      5.00    71.921    59.081  -115.377    -40.00      0.00    0
   88     1.197      26.436581      37.903831      10.000000      5.00      5.00    86.501    55.572   -98.179    -35.00      0.00    0
   89     1.420      26.493361      37.901649      10.000000      5.00      5.00   102.342    55.944   -77.915    -30.00      0.00    0
   90     1.668      26.550140      37.899448      10.000000      5.00      5.00   107.485    58.222   -73.183    -25.00      0.00    0
   91     1.833      26.606920      37.897209      10.000000      5.00      5.00   107.313    59.862   -75.321    -20.00      0.00    0
   92     1.796      26.663700      37.894951      10.000000      5.00      5.00   104.421    59.150   -82.370    -15.00      0.00    0
   93     1.784      26.720470      37.892658      10.000000      5.00      5.00   102.295    55.558   -90.176    -10.00      0.00    0
   94     1.906      26.777241      37.890339      10.000000      5.00      5.00   100.890    53.587   -94.075     -5.00      0.00    0
   95     1.888      26.834000      37.888000      10.000000      5.00      5.00   102.399    51.925   -90.490      0.00      0.00    0
   96     1.687      26.890760      37.885632      10.000000      5.00      5.00   104.190    50.738   -83.914      5.00      0.00    0
   97     1.376      26.947519      37.883228      10.000000      5.00      5.00   101.761    48.510   -80.412     10.00      0.00    0
   98     0.969      27.004271      37.880798      10.000000      5.00      5.00    96.500    46.650   -80.497     15.00      0.00    0
   99     0.691      27.061020      37.878349      10.000000      5.00      5.00    73.224    44.545  -102.006     20.00      0.00    0
  100     0.660      27.117769      37.875870      10.000000      5.00      5.00    65.438    45.435  -113.824     25.00      0.00    0
  101     0.738      27.174509      37.873360      10.000000      5.00      5.00    79.814    44.670  -101.416     30.00      0.00    0
  102     0.780      27.231251      37.870831      10.000000      5.00      5.00   103.647    46.321   -73.291     35.00      0.00    0
  103     0.847      27.287979      37.868259      10.000000      5.00      5.00   115.660    57.165   -60.934     40.00      0.00    0
  104     0.775      27.344709      37.865669      10.000000      5.00      5.00   122.646    63.164   -59.069     45.00      0.00    0
  105     0.431      27.401440      37.863060      10.000000      5.00      5.00   128.444    66.598   -57.067     50.00      0.00    0
  106     0.253      26.267481      37.932018       5.626900      5.00      5.00   298.458    35.557   -22.121    -50.00      5.00    0
  107     0.641      26.324289      37.929932       5.626900      5.00      5.00    65.481    62.598  -122.663    -45.00      5.00    0
  108     1.163      26.381100      37.927799       5.626900      5.00      5.00    75.022    57.513  -110.288    -40.00      5.00    0
  109     1.451      26.437901      37.925652       5.626900      5.00      5.00    87.195    53.854   -94.715    -35.00      5.00    0
  110     1.742      26.494699      37.923470       5.626900      5.00      5.00   101.253    54.652   -77.255    -30.00      5.00    0
  111     1.982      26.551500      37.921261       5.626900      5.00      5.00   106.245    57.905   -73.107    -25.00      5.00    0
  112     2.252      26.608299      37.919022       5.626900      5.00      5.00   107.284    59.454   -74.680    -20.00      5.00    0
  113     2.237      26.665091      37.916759       5.626900      5.00      5.00   104.146    56.758   -80.726    -15.00      5.00    0
  114     2.214      26.721880      37.914471       5.626900      5.00      5.00   102.650    54.906   -88.034    -10.00      5.00    0
  115     2.296      26.778660      37.912151       5.626900      5.00      5.00   103.045    52.997   -91.035     -5.00      5.00    0
  116     2.275      26.835440      37.909809       5.626900      5.00      5.00   103.719    51.767   -88.522      0.00      5.00    0
  117     2.082      26.892220      37.907440       5.626900      5.00      5.00   104.102    50.761   -84.150      5.00      5.00    0
  118     1.710      26.948990      37.905041       5.626900      5.00      5.00    99.864    47.561   -84.053     10.00      5.00    0
  119     1.290      27.005760      37.902611       5.626900      5.00      5.00    89.254    45.319   -87.905     15.00      5.00    0
  120     0.889      27.062531      37.900162       5.626900      5.00      5.00    71.827    45.720  -100.036     20.00      5.00    0
  121     0.871      27.119289      37.897678       5.626900      5.00      5.00    69.311    43.627  -108.592     25.00      5.00    0
  122     1.023      27.176050      37.895168       5.626900      5.00      5.00    78.664    42.348  -102.770     30.00      5.00    0
  123     0.872      27.232800      37.892632       5.626900      5.00      5.00    96.246    44.883   -81.564     35.00      5.00    0
  124     0.991      27.289560      37.890072       5.626900      5.00      5.00   111.726    54.920   -65.419     40.00      5.00    0
  125     0.846      27.346300      37.887482       5.626900      5.00      5.00   117.300    59.100   -62.793     45.00      5.00    0
  126     0.527      27.403040      37.884861       5.626900      5.00      5.00   123.653    65.462   -61.256     50.00      5.00    0
