      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -50.00    -20.00      23.767090       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -15.00      20.325319       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00    -10.00      16.883551       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     -5.00      13.441770       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00      5.00       6.558230       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -50.00     10.00       3.116450       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -20.00      23.767090       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -15.00      20.325319       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00    -10.00      16.883551       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00     -5.00      13.441770       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      0.00      10.000000       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00      5.00       6.558230       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -45.00     10.00       3.116450       0.000000       0.000000        11      10.0      11.0       0.254626     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -20.00      23.767090       0.013476       0.013476        11      10.0      11.0       0.254626     117.349998     299.209991       1.570000      88.430000     -91.860001     -89.949997
    -40.00    -15.00      20.325319       0.012541       0.012541        11      10.0      11.0       0.254626     113.540001       5.600000      82.239998      23.850000      67.370003     160.509995
    -40.00    -10.00      16.883551       0.061760       0.061760        11      10.0      11.0       0.254626      95.250000     259.679993      25.400000      65.419998     -75.870003     -96.610001
    -40.00     -5.00      13.441770       0.042698       0.042698        11      10.0      11.0       0.254626      92.430000     231.300003      44.689999      53.310001     -58.160000    -117.559998
    -40.00      0.00      10.000000       0.012349       0.012349        11      10.0      11.0       0.254626     180.699997      83.260002      28.080000      86.050003    -171.580002     -62.169998
    -40.00      5.00       6.558230       0.035386       0.035386        11      10.0      11.0       0.254626     126.260002     242.470001      85.910004       9.180000     -81.769997    -153.490005
    -40.00     10.00       3.116450       0.033169       0.033169        11      10.0      11.0       0.254626     140.119995     312.130005       2.960000      87.070000      97.980003      89.589996
    -35.00    -20.00      23.767090       0.076417       0.076417        11      10.0      11.0       0.254626     104.800003     247.820007      37.810001      58.200001     120.750000      68.360001
    -35.00    -15.00      20.325319       0.055691       0.055691        11      10.0      11.0       0.254626     105.919998     236.240005      50.970001      51.410000     126.580002      53.680000
