      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      23.767090       0.036605       0.036605        25      24.0      25.0       0.254626
    -50.00    -15.00      20.325319       0.041954       0.041954        25      24.0      25.0       0.254626
    -50.00    -10.00      16.883551       0.022663       0.022663        25      24.0      25.0       0.254626
    -50.00     -5.00      13.441770       0.028883       0.028883        25      24.0      25.0       0.254626
    -50.00      0.00      10.000000       0.021494       0.021494        25      24.0      25.0       0.254626
    -50.00      5.00       6.558230       0.022988       0.022988        25      24.0      25.0       0.254626
    -50.00     10.00       3.116450       0.011517       0.011517        25      24.0      25.0       0.254626
    -45.00    -20.00      23.767090       0.020657       0.020657        25      24.0      25.0       0.254626
    -45.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -45.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -45.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
    -45.00      0.00      10.000000       0.000000       0.000000        25      24.0      25.0       0.254626
    -45.00      5.00       6.558230       0.000000       0.000000        25      24.0      25.0       0.254626
    -45.00     10.00       3.116450       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00    -20.00      23.767090       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00      0.00      10.000000       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00      5.00       6.558230       0.000000       0.000000        25      24.0      25.0       0.254626
    -40.00     10.00       3.116450       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00    -20.00      23.767090       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00      0.00      10.000000       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00      5.00       6.558230       0.000000       0.000000        25      24.0      25.0       0.254626
    -35.00     10.00       3.116450       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00    -20.00      23.767090       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00      0.00      10.000000       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00      5.00       6.558230       0.000000       0.000000        25      24.0      25.0       0.254626
    -30.00     10.00       3.116450       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00    -20.00      23.767090       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00      0.00      10.000000       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00      5.00       6.558230       0.000000       0.000000        25      24.0      25.0       0.254626
    -25.00     10.00       3.116450       0.000000       0.000000        25      24.0      25.0       0.254626
    -20.00    -20.00      23.767090       0.000000       0.000000        25      24.0      25.0       0.254626
    -20.00    -15.00      20.325319       0.000000       0.000000        25      24.0      25.0       0.254626
    -20.00    -10.00      16.883551       0.000000       0.000000        25      24.0      25.0       0.254626
    -20.00     -5.00      13.441770       0.000000       0.000000        25      24.0      25.0       0.254626
