    1    0.345148   -1.071170   -0.308053    0.362425   -0.054372   -0.027955   -0.014978   -0.013334    88.34   275.44    47.45    42.77   -94.82   -84.78
    2    0.447656   -0.085272   -1.330687    1.387859   -0.057172    0.002258   -0.155188   -0.140844    88.68   282.34    45.05    45.77   -99.74   -80.38
    3    1.016422    0.629225   -2.466255    2.482331   -0.016077   -0.040089   -0.193258   -0.380322    93.81   283.13    45.32    45.06   -96.58   -83.39
    4    1.127800   -0.184537   -3.261642    3.278047   -0.016405   -0.305777    0.097698   -0.793813   103.37   282.36    47.72    42.28   -89.32   -90.75
    5    0.422701   -0.423676   -3.660667    3.665107   -0.004439   -0.800952    0.691311   -1.233622   113.80   279.73    52.46    38.39   -81.32  -101.11
    6    0.679731   -0.856971   -4.057147    4.086889   -0.029742   -0.998258    1.239336   -1.470796   119.74   275.16    54.82    37.78   -75.24  -109.87
    7    1.307058   -1.269452   -4.314452    4.217824    0.096628   -1.137516    1.879358   -1.481097   124.43   271.40    57.46    37.27   -70.73  -117.35
    8    3.018747   -0.730827   -5.015484    4.895418    0.120066   -1.672300    2.262602   -1.183447   120.40   267.22    58.87    35.82   -71.32  -117.93
    9    4.763803   -0.656885   -5.593882    5.642063   -0.048181   -2.292219    2.482319   -0.830925   115.88   261.95    59.95    34.89   -71.38  -118.90
   10    5.602826   -0.201805   -5.227201    5.326169   -0.098969   -2.882327    2.629641   -0.588859   115.44   259.27    63.18    32.06   -71.75  -121.78
   11    5.751269   -0.489968   -4.711971    4.663193    0.048778   -3.472770    2.884048   -0.369481   116.54   258.14    67.34    28.05   -73.02  -124.97
   12    5.302548   -1.283823   -4.020339    3.795767    0.224572   -3.593265    2.774799   -0.057922   116.22   256.42    70.31    24.97   -74.32  -127.06
   13    5.695131   -1.288929   -3.489292    3.191021    0.298270   -3.139295    2.043070    0.268700   110.42   251.07    69.64    25.63   -74.08  -126.47
   14    5.714625   -1.596990   -3.037984    2.809211    0.228773   -2.740749    1.398718    0.333625   105.21   248.62    68.57    26.05   -74.82  -123.70
   15    4.900774   -1.674386   -2.803560    2.894071   -0.090511   -2.309350    1.022616    0.226645   103.32   249.87    66.13    27.94   -75.03  -120.27
   16    1.610231   -2.204448   -2.211433    2.758278   -0.546845   -1.724506    0.674640    0.055198   103.94   251.25    64.04    30.05   -74.31  -119.05
   17    0.662677   -2.220864   -1.355646    2.203114   -0.847468   -1.051186    0.492016   -0.214711   113.27   248.03    64.04    34.66   -66.18  -129.67
   18    0.556491   -1.355456   -1.149304    2.106203   -0.956898   -0.039773    0.245531   -0.405195   127.97   246.16    56.55    54.43   -44.21  -137.34
   19    2.012633   -1.558209   -1.221841    2.196208   -0.974367    0.586897    0.078333   -0.516658   126.17   257.14    42.54    58.97   -49.69  -120.69
   20    4.933156   -2.228188   -1.309339    1.953525   -0.644186    0.712537    0.096776   -0.488605   118.18   266.43    36.41    57.90   -63.53  -108.20
   21    8.434627   -3.636651   -0.941457    1.093845   -0.152388    0.489861    0.198902   -0.449036   129.57   268.28    38.98    58.69   -55.69  -114.52
   22    6.187189   -5.536975   -0.466750    0.299375    0.167375    0.074523    0.520023   -0.490180   163.44   280.30    67.61    42.37   -53.05  -145.57
   23    7.999507   -6.299604   -0.186551    0.031945    0.154606   -0.068634    0.615520   -0.378542   279.45   173.27    29.40    81.07  -161.57   -61.87
   24    0.648658   -7.353400   -0.013936   -0.002295    0.016231   -0.052788    0.359455   -0.135736   173.74   269.56    87.91    19.74   -70.37  -173.82
   25   -2.571691   -8.952061    0.119781   -0.090778   -0.029003    0.002425    0.059973   -0.009073    61.16   277.54    51.80    44.34    65.51   117.79
   26   17.652592  -12.257617    0.384062   -0.300312   -0.083750    0.369844   -0.298359    0.076328   123.94   279.93    71.95    19.63    97.86    67.24
   27   42.205536  -20.000000    0.138749   -0.128437   -0.010312    0.312185   -0.292498    0.079687   132.35   277.46    80.56    11.46    96.53    55.65
   28         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   29         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   30         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
