   1   1       37.83327       27.42159       23.76709  292.7   43.5    0.0 T   -50.0   -20.0
   2   1       37.85091       27.36931       23.76709  292.7   43.5    0.0 T   -45.0   -20.0
   3   1       37.86852       27.31702       23.76709  292.7   43.5    0.0 T   -40.0   -20.0
   4   1       37.88610       27.26470       23.76709  292.7   43.5    0.0 T   -35.0   -20.0
   5   1       37.90367       27.21235       23.76709  292.7   43.5    0.0 T   -30.0   -20.0
   6   1       37.92121       27.15998       23.76709  292.7   43.5    0.0 T   -25.0   -20.0
   7   1       37.93873       27.10758       23.76709  292.7   43.5    0.0 T   -20.0   -20.0
   8   1       37.95622       27.05516       23.76709  292.7   43.5    0.0 T   -15.0   -20.0
   9   1       37.97369       27.00271       23.76709  292.7   43.5    0.0 T   -10.0   -20.0
  10   1       37.99114       26.95024       23.76709  292.7   43.5    0.0 T    -5.0   -20.0
  11   1       38.00856       26.89774       23.76709  292.7   43.5    0.0 T     0.0   -20.0
  12   1       38.02596       26.84522       23.76709  292.7   43.5    0.0 T     5.0   -20.0
  13   1       38.04334       26.79269       23.76709  292.7   43.5    0.0 T    10.0   -20.0
  14   1       38.06069       26.74012       23.76709  292.7   43.5    0.0 T    15.0   -20.0
  15   1       38.07802       26.68752       23.76709  292.7   43.5    0.0 T    20.0   -20.0
  16   1       38.09533       26.63490       23.76709  292.7   43.5    0.0 T    25.0   -20.0
  17   1       38.11262       26.58226       23.76709  292.7   43.5    0.0 T    30.0   -20.0
  18   1       38.12987       26.52959       23.76709  292.7   43.5    0.0 T    35.0   -20.0
  19   1       38.14711       26.47690       23.76709  292.7   43.5    0.0 T    40.0   -20.0
  20   1       38.16432       26.42418       23.76709  292.7   43.5    0.0 T    45.0   -20.0
  21   1       38.18151       26.37144       23.76709  292.7   43.5    0.0 T    50.0   -20.0
   1   2       37.80320       27.40545       20.32532  292.7   43.5    0.0 T   -50.0   -15.0
   2   2       37.82083       27.35320       20.32532  292.7   43.5    0.0 T   -45.0   -15.0
   3   2       37.83844       27.30092       20.32532  292.7   43.5    0.0 T   -40.0   -15.0
   4   2       37.85602       27.24862       20.32532  292.7   43.5    0.0 T   -35.0   -15.0
   5   2       37.87357       27.19629       20.32532  292.7   43.5    0.0 T   -30.0   -15.0
   6   2       37.89111       27.14393       20.32532  292.7   43.5    0.0 T   -25.0   -15.0
   7   2       37.90862       27.09155       20.32532  292.7   43.5    0.0 T   -20.0   -15.0
   8   2       37.92610       27.03915       20.32532  292.7   43.5    0.0 T   -15.0   -15.0
   9   2       37.94357       26.98672       20.32532  292.7   43.5    0.0 T   -10.0   -15.0
  10   2       37.96101       26.93427       20.32532  292.7   43.5    0.0 T    -5.0   -15.0
  11   2       37.97843       26.88179       20.32532  292.7   43.5    0.0 T     0.0   -15.0
  12   2       37.99582       26.82929       20.32532  292.7   43.5    0.0 T     5.0   -15.0
  13   2       38.01319       26.77677       20.32532  292.7   43.5    0.0 T    10.0   -15.0
  14   2       38.03054       26.72421       20.32532  292.7   43.5    0.0 T    15.0   -15.0
  15   2       38.04786       26.67164       20.32532  292.7   43.5    0.0 T    20.0   -15.0
  16   2       38.06516       26.61904       20.32532  292.7   43.5    0.0 T    25.0   -15.0
  17   2       38.08244       26.56641       20.32532  292.7   43.5    0.0 T    30.0   -15.0
  18   2       38.09969       26.51376       20.32532  292.7   43.5    0.0 T    35.0   -15.0
  19   2       38.11692       26.46108       20.32532  292.7   43.5    0.0 T    40.0   -15.0
  20   2       38.13412       26.40838       20.32532  292.7   43.5    0.0 T    45.0   -15.0
  21   2       38.15130       26.35566       20.32532  292.7   43.5    0.0 T    50.0   -15.0
   1   3       37.77314       27.38934       16.88355  292.7   43.5    0.0 T   -50.0   -10.0
   2   3       37.79076       27.33710       16.88355  292.7   43.5    0.0 T   -45.0   -10.0
   3   3       37.80835       27.28484       16.88355  292.7   43.5    0.0 T   -40.0   -10.0
   4   3       37.82593       27.23255       16.88355  292.7   43.5    0.0 T   -35.0   -10.0
   5   3       37.84348       27.18024       16.88355  292.7   43.5    0.0 T   -30.0   -10.0
   6   3       37.86100       27.12790       16.88355  292.7   43.5    0.0 T   -25.0   -10.0
   7   3       37.87851       27.07554       16.88355  292.7   43.5    0.0 T   -20.0   -10.0
   8   3       37.89599       27.02315       16.88355  292.7   43.5    0.0 T   -15.0   -10.0
   9   3       37.91344       26.97074       16.88355  292.7   43.5    0.0 T   -10.0   -10.0
  10   3       37.93088       26.91831       16.88355  292.7   43.5    0.0 T    -5.0   -10.0
  11   3       37.94829       26.86585       16.88355  292.7   43.5    0.0 T     0.0   -10.0
  12   3       37.96567       26.81337       16.88355  292.7   43.5    0.0 T     5.0   -10.0
  13   3       37.98304       26.76086       16.88355  292.7   43.5    0.0 T    10.0   -10.0
  14   3       38.00038       26.70832       16.88355  292.7   43.5    0.0 T    15.0   -10.0
  15   3       38.01769       26.65576       16.88355  292.7   43.5    0.0 T    20.0   -10.0
  16   3       38.03499       26.60318       16.88355  292.7   43.5    0.0 T    25.0   -10.0
  17   3       38.05225       26.55057       16.88355  292.7   43.5    0.0 T    30.0   -10.0
  18   3       38.06950       26.49794       16.88355  292.7   43.5    0.0 T    35.0   -10.0
  19   3       38.08672       26.44528       16.88355  292.7   43.5    0.0 T    40.0   -10.0
  20   3       38.10392       26.39260       16.88355  292.7   43.5    0.0 T    45.0   -10.0
  21   3       38.12110       26.33989       16.88355  292.7   43.5    0.0 T    50.0   -10.0
   1   4       37.74306       27.37323       13.44177  292.7   43.5    0.0 T   -50.0    -5.0
   2   4       37.76068       27.32101       13.44177  292.7   43.5    0.0 T   -45.0    -5.0
   3   4       37.77827       27.26877       13.44177  292.7   43.5    0.0 T   -40.0    -5.0
   4   4       37.79583       27.21650       13.44177  292.7   43.5    0.0 T   -35.0    -5.0
   5   4       37.81338       27.16420       13.44177  292.7   43.5    0.0 T   -30.0    -5.0
   6   4       37.83090       27.11188       13.44177  292.7   43.5    0.0 T   -25.0    -5.0
   7   4       37.84839       27.05954       13.44177  292.7   43.5    0.0 T   -20.0    -5.0
   8   4       37.86586       27.00717       13.44177  292.7   43.5    0.0 T   -15.0    -5.0
   9   4       37.88331       26.95478       13.44177  292.7   43.5    0.0 T   -10.0    -5.0
  10   4       37.90074       26.90236       13.44177  292.7   43.5    0.0 T    -5.0    -5.0
  11   4       37.91814       26.84992       13.44177  292.7   43.5    0.0 T     0.0    -5.0
  12   4       37.93552       26.79745       13.44177  292.7   43.5    0.0 T     5.0    -5.0
  13   4       37.95288       26.74496       13.44177  292.7   43.5    0.0 T    10.0    -5.0
  14   4       37.97021       26.69244       13.44177  292.7   43.5    0.0 T    15.0    -5.0
  15   4       37.98752       26.63990       13.44177  292.7   43.5    0.0 T    20.0    -5.0
  16   4       38.00481       26.58734       13.44177  292.7   43.5    0.0 T    25.0    -5.0
  17   4       38.02207       26.53475       13.44177  292.7   43.5    0.0 T    30.0    -5.0
  18   4       38.03931       26.48213       13.44177  292.7   43.5    0.0 T    35.0    -5.0
  19   4       38.05652       26.42949       13.44177  292.7   43.5    0.0 T    40.0    -5.0
  20   4       38.07372       26.37683       13.44177  292.7   43.5    0.0 T    45.0    -5.0
  21   4       38.09088       26.32414       13.44177  292.7   43.5    0.0 T    50.0    -5.0
   1   5       37.71299       27.35714       10.00000  292.7   43.5    0.0 T   -50.0     0.0
   2   5       37.73060       27.30493       10.00000  292.7   43.5    0.0 T   -45.0     0.0
   3   5       37.74818       27.25271       10.00000  292.7   43.5    0.0 T   -40.0     0.0
   4   5       37.76574       27.20046       10.00000  292.7   43.5    0.0 T   -35.0     0.0
   5   5       37.78327       27.14818       10.00000  292.7   43.5    0.0 T   -30.0     0.0
   6   5       37.80079       27.09588       10.00000  292.7   43.5    0.0 T   -25.0     0.0
   7   5       37.81828       27.04355       10.00000  292.7   43.5    0.0 T   -20.0     0.0
   8   5       37.83574       26.99120       10.00000  292.7   43.5    0.0 T   -15.0     0.0
   9   5       37.85318       26.93882       10.00000  292.7   43.5    0.0 T   -10.0     0.0
  10   5       37.87060       26.88642       10.00000  292.7   43.5    0.0 T    -5.0     0.0
  11   5       37.88800       26.83400       10.00000  292.7   43.5    0.0 T     0.0     0.0
  12   5       37.90537       26.78155       10.00000  292.7   43.5    0.0 T     5.0     0.0
  13   5       37.92272       26.72908       10.00000  292.7   43.5    0.0 T    10.0     0.0
