      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      19.696190       0.000000       0.000000        12      11.0      12.0       0.284096
    -50.00    -15.00      17.272141       0.000000       0.000000        12      11.0      12.0       0.284096
    -50.00    -10.00      14.848100       0.000000       0.000000        12      11.0      12.0       0.284096
    -50.00     -5.00      12.424050       0.000000       0.000000        12      11.0      12.0       0.284096
    -50.00      0.00      10.000000       0.000000       0.000000        12      11.0      12.0       0.284096
    -50.00      5.00       7.575950       0.000000       0.000000        12      11.0      12.0       0.284096
    -45.00    -20.00      19.696190       0.000000       0.000000        12      11.0      12.0       0.284096
    -45.00    -15.00      17.272141       0.027223       0.027223        12      11.0      12.0       0.284096
    -45.00    -10.00      14.848100       0.019742       0.019742        12      11.0      12.0       0.284096
    -45.00     -5.00      12.424050       0.011773       0.011773        12      11.0      12.0       0.284096
    -45.00      0.00      10.000000       0.007048       0.007048        12      11.0      12.0       0.284096
    -45.00      5.00       7.575950       0.016446       0.016446        12      11.0      12.0       0.284096
    -40.00    -20.00      19.696190       0.049669       0.049669        12      11.0      12.0       0.284096
    -40.00    -15.00      17.272141       0.075436       0.075436        12      11.0      12.0       0.284096
    -40.00    -10.00      14.848100       0.038199       0.038199        12      11.0      12.0       0.284096
    -40.00     -5.00      12.424050       0.008000       0.008000        12      11.0      12.0       0.284096
    -40.00      0.00      10.000000       0.028683       0.028683        12      11.0      12.0       0.284096
    -40.00      5.00       7.575950       0.051590       0.051590        12      11.0      12.0       0.284096
    -35.00    -20.00      19.696190       0.049504       0.049504        12      11.0      12.0       0.284096
    -35.00    -15.00      17.272141       0.058759       0.058759        12      11.0      12.0       0.284096
    -35.00    -10.00      14.848100       0.023249       0.023249        12      11.0      12.0       0.284096
    -35.00     -5.00      12.424050       0.028882       0.028882        12      11.0      12.0       0.284096
    -35.00      0.00      10.000000       0.067313       0.067313        12      11.0      12.0       0.284096
    -35.00      5.00       7.575950       0.091384       0.091384        12      11.0      12.0       0.284096
    -30.00    -20.00      19.696190       0.036197       0.036197        12      11.0      12.0       0.284096
    -30.00    -15.00      17.272141       0.038701       0.038701        12      11.0      12.0       0.284096
    -30.00    -10.00      14.848100       0.019267       0.019267        12      11.0      12.0       0.284096
    -30.00     -5.00      12.424050       0.051493       0.051493        12      11.0      12.0       0.284096
    -30.00      0.00      10.000000       0.094472       0.094472        12      11.0      12.0       0.284096
    -30.00      5.00       7.575950       0.118763       0.118763        12      11.0      12.0       0.284096
    -25.00    -20.00      19.696190       0.036215       0.036215        12      11.0      12.0       0.284096
    -25.00    -15.00      17.272141       0.031876       0.031876        12      11.0      12.0       0.284096
    -25.00    -10.00      14.848100       0.016958       0.016958        12      11.0      12.0       0.284096
    -25.00     -5.00      12.424050       0.060413       0.060413        12      11.0      12.0       0.284096
    -25.00      0.00      10.000000       0.101973       0.101973        12      11.0      12.0       0.284096
    -25.00      5.00       7.575950       0.127192       0.127192        12      11.0      12.0       0.284096
    -20.00    -20.00      19.696190       0.039068       0.039068        12      11.0      12.0       0.284096
    -20.00    -15.00      17.272141       0.029576       0.029576        12      11.0      12.0       0.284096
