      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      19.696190       0.006097       0.006097        14      13.0      14.0       0.284096
    -50.00    -15.00      17.272141       0.025750       0.025750        14      13.0      14.0       0.284096
    -50.00    -10.00      14.848100       0.031478       0.031478        14      13.0      14.0       0.284096
    -50.00     -5.00      12.424050       0.021192       0.021192        14      13.0      14.0       0.284096
    -50.00      0.00      10.000000       0.016677       0.016677        14      13.0      14.0       0.284096
    -50.00      5.00       7.575950       0.022383       0.022383        14      13.0      14.0       0.284096
    -45.00    -20.00      19.696190       0.025255       0.025255        14      13.0      14.0       0.284096
    -45.00    -15.00      17.272141       0.034427       0.034427        14      13.0      14.0       0.284096
    -45.00    -10.00      14.848100       0.030861       0.030861        14      13.0      14.0       0.284096
    -45.00     -5.00      12.424050       0.020908       0.020908        14      13.0      14.0       0.284096
    -45.00      0.00      10.000000       0.025895       0.025895        14      13.0      14.0       0.284096
    -45.00      5.00       7.575950       0.046316       0.046316        14      13.0      14.0       0.284096
    -40.00    -20.00      19.696190       0.046477       0.046477        14      13.0      14.0       0.284096
    -40.00    -15.00      17.272141       0.050255       0.050255        14      13.0      14.0       0.284096
    -40.00    -10.00      14.848100       0.025418       0.025418        14      13.0      14.0       0.284096
    -40.00     -5.00      12.424050       0.021363       0.021363        14      13.0      14.0       0.284096
    -40.00      0.00      10.000000       0.049856       0.049856        14      13.0      14.0       0.284096
    -40.00      5.00       7.575950       0.075599       0.075599        14      13.0      14.0       0.284096
    -35.00    -20.00      19.696190       0.056297       0.056297        14      13.0      14.0       0.284096
    -35.00    -15.00      17.272141       0.052612       0.052612        14      13.0      14.0       0.284096
    -35.00    -10.00      14.848100       0.022321       0.022321        14      13.0      14.0       0.284096
    -35.00     -5.00      12.424050       0.028129       0.028129        14      13.0      14.0       0.284096
    -35.00      0.00      10.000000       0.077351       0.077351        14      13.0      14.0       0.284096
    -35.00      5.00       7.575950       0.103025       0.103025        14      13.0      14.0       0.284096
    -30.00    -20.00      19.696190       0.048901       0.048901        14      13.0      14.0       0.284096
    -30.00    -15.00      17.272141       0.040514       0.040514        14      13.0      14.0       0.284096
    -30.00    -10.00      14.848100       0.007555       0.007555        14      13.0      14.0       0.284096
    -30.00     -5.00      12.424050       0.042414       0.042414        14      13.0      14.0       0.284096
    -30.00      0.00      10.000000       0.094622       0.094622        14      13.0      14.0       0.284096
    -30.00      5.00       7.575950       0.121923       0.121923        14      13.0      14.0       0.284096
    -25.00    -20.00      19.696190       0.037230       0.037230        14      13.0      14.0       0.284096
    -25.00    -15.00      17.272141       0.027300       0.027300        14      13.0      14.0       0.284096
    -25.00    -10.00      14.848100       0.014239       0.014239        14      13.0      14.0       0.284096
    -25.00     -5.00      12.424050       0.049127       0.049127        14      13.0      14.0       0.284096
