    1    0.699752   -1.500320   -0.308720    0.345051   -0.036331    0.012611   -0.048253   -0.067403    90.20   289.10    44.03    47.55  -103.83   -76.99
    2    0.766985   -1.415901   -1.044180    1.116055   -0.071875    0.047070   -0.179656   -0.356547    95.46   295.27    43.53    48.22  -104.64   -76.50
    3    0.441235   -1.679993   -1.947106    2.236490   -0.289384   -0.082814   -0.291050   -0.818476    95.13   297.81    46.11    46.19  -106.16   -73.86
    4   -0.568101   -2.681881   -2.852950    3.350635   -0.497684   -0.430755    0.030434   -1.353473   104.72   290.62    48.68    41.47   -93.91   -85.57
    5   -1.397599   -3.219864   -3.130257    3.715026   -0.584769   -0.905412    0.745920   -1.696891   118.77   277.78    54.08    37.81   -77.31  -106.87
    6   -0.378397   -3.327472   -3.145930    3.822086   -0.676156   -1.093297    1.087570   -1.620109   122.45   270.56    57.01    37.40   -71.29  -116.30
    7    0.117386   -3.987159   -3.517747    4.235805   -0.718058   -1.355548    1.523133   -1.284382   121.56   263.60    59.13    37.17   -68.18  -121.87
    8    1.341850   -3.104782   -4.031614    4.843488   -0.811873   -1.710448    1.808251   -0.699125   116.40   256.31    59.89    37.16   -67.11  -123.85
    9    3.917572   -2.682056   -4.475266    5.502341   -1.027075   -1.873522    2.077902   -0.253402   113.70   250.03    59.80    38.83   -64.35  -126.64
   10    6.104694   -2.403644   -4.618983    5.713779   -1.094797   -2.385280    2.118914   -0.035633   111.64   248.03    61.40    36.98   -65.49  -127.27
   11    5.771555   -2.534099   -3.570292    4.506513   -0.936221   -2.556993    1.954068   -0.013276   113.01   246.37    65.45    33.64   -66.24  -131.41
   12    5.229234   -3.190317   -3.166215    3.942241   -0.776026   -2.471823    1.916017   -0.201658   115.33   248.90    66.89    31.76   -67.58  -131.79
   13    5.091792   -3.391895   -3.015599    3.548931   -0.533331   -2.071068    1.553553   -0.369689   114.65   254.71    64.83    31.50   -70.41  -125.52
   14    5.623046   -3.690899   -2.521976    2.751804   -0.229828   -1.614086    0.947031   -0.500851   111.82   265.59    62.76    29.85   -77.29  -113.13
   15    3.108378   -4.734012   -1.534158    1.725963   -0.191805   -1.342758    0.584652   -0.539117   111.28   276.01    65.52    25.27   -83.54  -103.87
   16    1.484473   -5.262787   -1.094498    1.592603   -0.498105   -0.920051    0.439045   -0.559936   115.54   266.77    63.77    29.34   -76.36  -115.58
   17    4.445374   -5.764145   -0.440213    1.179865   -0.739652   -0.606034    0.541949   -0.686702   146.44   242.67    82.09    52.01   -38.42  -169.95
   18    5.218501   -5.526990   -0.351328    1.301570   -0.950242   -0.095719    0.360773   -0.584664   146.61   240.24    79.51    71.10   -19.23  -168.91
   19    9.450183   -5.975760   -0.552176    1.660432   -1.108256    0.346286    0.221391   -0.367531   141.39   234.94    69.23    80.72    -9.93  -158.94
   20   13.673872   -6.448132   -0.443539    1.344739   -0.901200    0.521798    0.289181   -0.246303   139.65   236.15    57.94    79.74   -12.13  -147.36
   21   13.309219   -7.369980   -0.335408    0.853874   -0.518466    0.432719    0.274419   -0.092074   134.80   237.86    47.46    76.17   -18.93  -135.87
   22    7.362164   -6.871472   -0.201586    0.461055   -0.259469    0.157719    0.497234   -0.130617   132.92   239.66    52.07    69.71   -26.08  -139.05
   23    9.643436   -6.225507    0.143597   -0.029831   -0.113766   -0.002630    0.511864   -0.284734     3.53   258.86    82.09    28.77    62.25   163.38
   24    6.778723   -6.644161    0.186834   -0.183091   -0.003744    0.024498    0.258045   -0.205650    23.22   269.25    71.37    39.70    54.29   149.98
   25   -6.403703   -9.999171    0.108616   -0.111733    0.003117    0.050256    0.061230    0.002916    67.21   290.96    61.79    36.60    65.66   127.54
   26    5.589544  -13.460995    0.628125   -0.469140   -0.158984    0.349062    0.053672    0.157187    98.63   302.09    60.15    32.03    77.81   110.20
   27   22.333702  -20.000000    0.458434   -0.287810   -0.170624    0.277498   -0.008437    0.090937   104.68   303.03    62.17    29.08    81.20   106.17
   28         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   29         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
   30         NaN         NaN         NaN         NaN         NaN         NaN         NaN         NaN   180.00   360.00    45.00    45.00    90.00    90.00
